"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Brett Favre*",33,"11",16,"341 for 551, 3,658 yards, 27 td, 16 int, & 25 rushes for 73 yards and 0 td","Atlanta Falcons / 2nd / 33rd pick / 1991"
"3","RB","Ahman Green*",25,"4",14,"286 rushes for 1,240 yards, 7 td, & 57 catches for 393 yards and 2 td","Seattle Seahawks / 3rd / 76th pick / 1998"
"4","FB","William Henderson",31,"7",12,"7 rushes for 27 yards, 1 td, & 26 catches for 168 yards and 3 td","Green Bay Packers / 3rd / 66th pick / 1995"
"5","WR","Donald Driver*",27,"3",16,"70 catches for 1,064 yards, 9 td, & 8 rushes for 70 yards and 0 td","Green Bay Packers / 7th / 213th pick / 1999"
"6","WR","Terry Glenn",28,"6",14,"56 catches for 817 yards, 2 td","New England Patriots / 1st / 7th pick / 1996"
"7","TE","Bubba Franks*",24,"2",15,"54 catches for 442 yards, 7 td","Green Bay Packers / 1st / 14th pick / 2000"
"8","LT","Chad Clifton",26,"2",9,"","Green Bay Packers / 2nd / 44th pick / 2000"
"9","LG","Mike Wahle",25,"4",16,"","Green Bay Packers / 2nd / 1st pick / 1998 Supp"
"10","C","Frank Winters",38,"15",10,"","Cleveland Browns / 10th / 276th pick / 1987"
"11","RG","Marco Rivera*",30,"5",16,"","Green Bay Packers / 6th / 208th pick / 1996"
"12","RT","Earl Dotson",32,"9",11,"","Green Bay Packers / 3rd / 81st pick / 1993"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Kabeer Gbaja-Biamila",25,"2",11,"","Green Bay Packers / 5th / 149th pick / 2000"
"15","DE","Vonnie Holliday",27,"4",10,"","Green Bay Packers / 1st / 19th pick / 1998"
"16","DT","Cletidus Hunt",26,"3",14,"","Green Bay Packers / 3rd / 94th pick / 1999"
"17","NT","Gilbert Brown",31,"9",11,"","Minnesota Vikings / 3rd / 79th pick / 1993"
"18","MLB","Hardy Nickerson",37,"15",15,"1.5 sacks, 0 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 5th / 122nd pick / 1987"
"19","LB","Na'il Diggs",24,"2",16,"","Green Bay Packers / 4th / 98th pick / 2000"
"20","LB","Nate Wayne",27,"4",15,"","Denver Broncos / 7th / 219th pick / 1998"
"21","LCB","Mike McKenzie",26,"3",13,"1.0 sacks, 2 interceptions, 1 fumble recovered","Green Bay Packers / 3rd / 87th pick / 1999"
"22","RCB","Tyrone Williams",29,"6",15,"1.0 sacks, 1 interception, 0 fumbles recovered","Green Bay Packers / 3rd / 93rd pick / 1996"
"23","SS","Marques Anderson",23,"Rook",11,"0.0 sacks, 4 interceptions, 2 fumbles recovered","Green Bay Packers / 3rd / 92nd pick / 2002"
"24","FS","Darren Sharper*",27,"5",13,"0.0 sacks, 7 interceptions, 0 fumbles recovered","Green Bay Packers / 2nd / 60th pick / 1997"
