"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Ken Anderson*+",32,"10",16,"300 for 479, 3,754 yards, 29 td, 10 int, & 46 rushes for 320 yards and 1 td","Cincinnati Bengals / 3rd / 67th pick / 1971"
"3","RB","Charles Alexander",24,"2",14,"98 rushes for 292 yards, 2 td, & 28 catches for 262 yards and 1 td","Cincinnati Bengals / 1st / 12th pick / 1979"
"4","FB","Pete Johnson*",27,"4",16,"274 rushes for 1,077 yards, 12 td, & 46 catches for 320 yards and 4 td","Cincinnati Bengals / 2nd / 49th pick / 1977"
"5","WR","Cris Collinsworth*",22,"Rook",16,"67 catches for 1,009 yards, 8 td","Cincinnati Bengals / 2nd / 37th pick / 1981"
"6","WR","Isaac Curtis",31,"8",14,"37 catches for 609 yards, 2 td","Cincinnati Bengals / 1st / 15th pick / 1973"
"7","TE","Dan Ross",24,"2",16,"71 catches for 910 yards, 5 td","Cincinnati Bengals / 2nd / 30th pick / 1979"
"8","LT","Anthony Munoz*+",23,"1",16,"","Cincinnati Bengals / 1st / 3rd pick / 1980"
"9","LG","Dave Lapham",29,"7",10,"","Cincinnati Bengals / 3rd / 61st pick / 1974"
"10","C","Blair Bush",25,"3",16,"1 fumble recovered","Cincinnati Bengals / 1st / 16th pick / 1978"
"11","RG","Max Montoya",25,"2",16,"1 fumble recovered","Cincinnati Bengals / 7th / 168th pick / 1979"
"12","RT","Mike Wilson",26,"3",16,"","Cincinnati Bengals / 4th / 103rd pick / 1977"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Eddie Edwards",27,"4",13,"0 interceptions, 1 fumble recovered","Cincinnati Bengals / 1st / 3rd pick / 1977"
"15","NT","Wilson Whitley",26,"4",12,"","Cincinnati Bengals / 1st / 8th pick / 1977"
"16","RDE","Ross Browner",27,"3",16,"0 interceptions, 1 fumble recovered","Cincinnati Bengals / 1st / 8th pick / 1978"
"17","LOLB","Bo Harris",28,"6",16,"2 interceptions, 0 fumbles recovered","Cincinnati Bengals / 3rd / 77th pick / 1975"
"18","LILB","Jim LeClair",31,"9",14,"1 interception, 1 fumble recovered","Cincinnati Bengals / 3rd / 54th pick / 1972"
"19","RILB","Glenn Cameron",28,"6",16,"1 interception, 0 fumbles recovered","Cincinnati Bengals / 1st / 14th pick / 1975"
"20","ROLB","Reggie Williams",27,"5",16,"4 interceptions, 3 fumbles recovered","Cincinnati Bengals / 3rd / 82nd pick / 1976"
"21","LCB","Louis Breeden",28,"3",16,"4 interceptions, 1 fumble recovered","Cincinnati Bengals / 7th / 187th pick / 1977"
"22","RCB","Ken Riley",34,"12",16,"5 interceptions, 1 fumble recovered","Cincinnati Bengals / 6th / 135th pick / 1969"
"23","SS","Bobby Kemp",22,"Rook",10,"","Cincinnati Bengals / 8th / 202nd pick / 1981"
"24","FS","Bryan Hicks",24,"1",12,"0 interceptions, 2 fumbles recovered","Cincinnati Bengals / 5th / 113th pick / 1980"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Jim Breech",25,"2",0,"22 of 32 field goals & 49 of 51 extra points","Detroit Lions / 8th / 206th pick / 1978"
"27","P","Pat McInally*+",28,"5",1,"72 punts for a 45.4 average, 1 blocked","Cincinnati Bengals / 5th / 120th pick / 1975"
"28","PR","Mike Fuller",28,"6",6,"23 punt returns for a 7.7 average and 0 td","San Diego Chargers / 3rd / 73rd pick / 1975"
"29","KR","David Verser",23,"Rook",0,"29 kick returns for a 23.8 average and 0 td","Cincinnati Bengals / 1st / 10th pick / 1981"
