"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Rich Gannon",25,3,12,"182 for 349, 2,278 yards, 16 td, 16 int, & 52 rushes for 268 yards and 1 td","New England Patriots / 4th / 98th pick / 1987"
"3","RB","Herschel Walker",28,4,16,"184 rushes for 770 yards, 5 td, & 35 catches for 315 yards and 4 td","Dallas Cowboys / 5th / 114th pick / 1985"
"4","FB","Alfred Anderson",29,6,6,"59 rushes for 207 yards, 2 td, & 13 catches for 80 yards and 0 td","Minnesota Vikings / 3rd / 67th pick / 1984"
"5","WR","Anthony Carter",30,5,14,"70 catches for 1,008 yards, 8 td, & 3 rushes for 16 yards and 0 td","Miami Dolphins / 12th / 334th pick / 1983"
"6","WR","Hassan Jones",26,4,10,"51 catches for 810 yards, 7 td, & 1 rush for -7 yards and 0 td","Minnesota Vikings / 5th / 120th pick / 1986"
"7","TE","Steve Jordan*",29,8,16,"45 catches for 636 yards, 3 td","Minnesota Vikings / 7th / 179th pick / 1982"
"8","LT","Gary Zimmerman",29,4,16,"","New York Giants / 1st / 3rd pick / 1984 Supp"
"9","LG","Randall McDaniel*+",26,2,16,"","Minnesota Vikings / 1st / 19th pick / 1988"
"10","C","Kirk Lowdermilk",27,5,13,"1 fumble recovered","Minnesota Vikings / 3rd / 59th pick / 1985"
"11","RG","Todd Kalis",25,2,14,"","Minnesota Vikings / 4th / 108th pick / 1988"
"12","RT","Tim Irwin",32,9,16,"2 fumbles recovered","Minnesota Vikings / 3rd / 74th pick / 1981"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","Al Noga",25,2,16,"6.0 sacks, 1 interception, 1 fumble recovered","Minnesota Vikings / 3rd / 71st pick / 1988"
"15","LDT","Henry Thomas",25,3,16,"8.5 sacks, 0 interceptions, 1 fumble recovered","Minnesota Vikings / 3rd / 72nd pick / 1987"
"16","RDT","Ken Clarke",34,12,10,"7.0 sacks, 0 interceptions, 1 fumble recovered",""
"17","RDE","Chris Doleman*",29,5,16,"11.0 sacks, 1 interception, 0 fumbles recovered","Minnesota Vikings / 1st / 4th pick / 1985"
"18","LLB","Mark Dusbabek",26,1,11,"0.0 sacks, 0 interceptions, 1 fumble recovered","Houston Oilers / 4th / 105th pick / 1987"
"19","MLB","Scott Studwell",36,13,15,"","Minnesota Vikings / 9th / 250th pick / 1977"
"20","RLB","Mike Merriweather",30,8,16,"2.5 sacks, 3 interceptions, 4 fumbles recovered","Pittsburgh Steelers / 3rd / 70th pick / 1982"
"21","LCB","Carl Lee*",29,7,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Minnesota Vikings / 7th / 186th pick / 1983"
"22","RCB","Najee Mustafaa",26,3,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Minnesota Vikings / 4th / 100th pick / 1987"
"23","SS","Joey Browner*+",30,7,16,"3.0 sacks, 7 interceptions, 0 fumbles recovered","Minnesota Vikings / 1st / 19th pick / 1983"
"24","FS","Darrell Fullington",26,2,11,"1.0 sacks, 1 interception, 1 fumble recovered","Minnesota Vikings / 5th / 124th pick / 1988"
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","Donald Igwebuike",30,5,0,"14 of 16 field goals & 19 of 19 extra points","Tampa Bay Buccaneers / 10th / 260th pick / 1985"
"27","P","Harry Newsome",27,5,0,"78 punts for a 42.3 average, 1 blocked","Pittsburgh Steelers / 8th / 214th pick / 1985"
"28","PR","Leo Lewis",34,9,0,"25 punt returns for a 7.2 average and 0 td",""
"29","KR","Herschel Walker",28,4,16,"44 kick returns for a 22.0 average and 0 td","Dallas Cowboys / 5th / 114th pick / 1985"
