"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Philip Rivers*",30,"7",16,"366 for 582, 4,624 yards, 27 td, 20 int, & 26 rushes for 36 yards and 1 td","New York Giants / 1st / 4th pick / 2004"
"3","RB","Ryan Mathews*",24,"1",14,"222 rushes for 1,091 yards, 6 td, & 50 catches for 455 yards and 0 td","San Diego Chargers / 1st / 12th pick / 2010"
"4","WR","Malcom Floyd",30,"7",9,"43 catches for 856 yards, 5 td",""
"5","WR","Vincent Jackson*",28,"6",16,"60 catches for 1,106 yards, 9 td, & 3 rushes for 51 yards and 0 td","San Diego Chargers / 2nd / 61st pick / 2005"
"6","TE","Antonio Gates*",31,"8",13,"64 catches for 778 yards, 7 td",""
"7","TE","Randy McMichael",32,"9",14,"30 catches for 271 yards, 0 td","Miami Dolphins / 4th / 114th pick / 2002"
"8","LT","Marcus McNeill",28,"5",9,"","San Diego Chargers / 2nd / 50th pick / 2006"
"9","LG","Tyronne Green",25,"2",8,"","San Diego Chargers / 4th / 133rd pick / 2009"
"10","C","Nick Hardwick",30,"7",16,"1 fumble recovered","San Diego Chargers / 3rd / 66th pick / 2004"
"11","RG","Louis Vasquez",24,"2",14,"","San Diego Chargers / 3rd / 78th pick / 2009"
"12","RT","Jeromey Clary",28,"4",16,"","San Diego Chargers / 6th / 187th pick / 2006"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Corey Liuget",21,"Rook",13,"","San Diego Chargers / 1st / 18th pick / 2011"
"15","DE","Vaughn Martin",25,"2",15,"","San Diego Chargers / 4th / 113th pick / 2009"
"16","DT","Antonio Garay",32,"8",13,"","Cleveland Browns / 6th / 195th pick / 2003"
"17","LB","Donald Butler",23,"Rook",16,"","San Diego Chargers / 3rd / 79th pick / 2010"
"18","LB","Travis LaBoy",30,"7",14,"","Tennessee Titans / 2nd / 42nd pick / 2004"
"19","LB","Shaun Phillips",30,"7",12,"","San Diego Chargers / 4th / 98th pick / 2004"
"20","LB","Takeo Spikes",35,"13",16,"","Cincinnati Bengals / 1st / 13th pick / 1998"
"21","LCB","Quentin Jammer",32,"9",15,"0.0 sacks, 0 interceptions, 1 fumble recovered","San Diego Chargers / 1st / 5th pick / 2002"
"22","RCB","Antoine Cason",25,"3",14,"0.0 sacks, 2 interceptions, 0 fumbles recovered","San Diego Chargers / 1st / 27th pick / 2008"
"23","SS","Steve Gregory",28,"5",13,"0.0 sacks, 1 interception, 0 fumbles recovered",""
"24","FS","Eric Weddle*+",26,"4",16,"0.0 sacks, 7 interceptions, 0 fumbles recovered","San Diego Chargers / 2nd / 37th pick / 2007"
