"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jim Zorn",24,"1",10,"104 for 251, 1,687 yards, 16 td, 19 int, & 25 rushes for 141 yards and 1 td",""
"3","RB","Sherman Smith",23,"1",14,"163 rushes for 763 yards, 4 td, & 30 catches for 419 yards and 2 td","Seattle Seahawks / 2nd / 58th pick / 1976"
"4","FB","Don Testerman",25,"1",13,"119 rushes for 459 yards, 1 td, & 31 catches for 219 yards and 4 td","Miami Dolphins / 10th / 282nd pick / 1976"
"5","WR","Duke Fergerson",23,"Rook",8,"19 catches for 374 yards, 2 td","Dallas Cowboys / 3rd / 73rd pick / 1976"
"6","WR","Steve Largent",23,"1",14,"33 catches for 643 yards, 10 td","Houston Oilers / 4th / 117th pick / 1976"
"7","TE","Ron Howard",26,"3",12,"17 catches for 177 yards, 1 td",""
"8","LT","Nick Bebout",26,"4",12,"","Atlanta Falcons / 6th / 142nd pick / 1973"
"9","LG","Gordon Jolley",28,"5",11,"","Detroit Lions / 17th / 436th pick / 1971"
"10","C","Art Kuehn",24,"1",14,"1 fumble recovered","Washington Redskins / 15th / 384th pick / 1975"
"11","RG","Ron Coder",23,"1",14,"1 fumble recovered","Pittsburgh Steelers / 3rd / 70th pick / 1976"
"12","RT","Norm Evans",35,"12",13,"1 fumble recovered","Houston Oilers / 14th / 106th pick / 1965"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Richard Harris",29,"6",14,"","Philadelphia Eagles / 1st / 5th pick / 1971"
"15","LDT","Ron East",34,"10",14,"",""
"16","RDT","Bob Lurtsema",35,"10",12,"",""
"17","RDE","Alden Roche",32,"7",9,"0 interceptions, 1 fumble recovered","Denver Broncos / 2nd / 37th pick / 1970"
"18","LLB","Sammy Green",23,"1",14,"1 interception, 0 fumbles recovered","Seattle Seahawks / 2nd / 29th pick / 1976"
"19","MLB","Terry Beeson",22,"Rook",13,"0 interceptions, 1 fumble recovered","Seattle Seahawks / 2nd / 41st pick / 1977"
"20","RLB","Ken Geddes",31,"6",14,"3 interceptions, 0 fumbles recovered","Detroit Lions / 7th / 175th pick / 1970"
"21","LCB","Eddie McMillan",26,"4",14,"4 interceptions, 3 fumbles recovered","Los Angeles Rams / 4th / 95th pick / 1973"
"22","RCB","Dave Brown",24,"2",14,"4 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 1st / 26th pick / 1975"
"23","SS","Autry Beamon",24,"2",9,"6 interceptions, 0 fumbles recovered","Minnesota Vikings / 12th / 311th pick / 1975"
"24","FS","Steve Preece",30,"8",14,"4 interceptions, 1 fumble recovered",""
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","John Leypoldt",31,"6",0,"9 of 18 field goals & 33 of 37 extra points",""
"27","P","Herman Weaver",29,"7",0,"58 punts for a 39.5 average, 1 blocked","Detroit Lions / 9th / 227th pick / 1970"
"28","PR","Walter Packer",22,"Rook",0,"20 punt returns for a 6.5 average and 0 td","Atlanta Falcons / 8th / 203rd pick / 1977"
"29","KR","Al Hunter",22,"Rook",0,"36 kick returns for a 22.8 average and 0 td","Seattle Seahawks / 4th / 1st pick / 1977 Supp"
