"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Stan Humphries",30,"6",15,"282 for 478, 3,381 yards, 17 td, 14 int, & 33 rushes for 53 yards and 1 td","Washington Redskins / 6th / 159th pick / 1988"
"3","RB","Natrone Means",23,"2",9,"186 rushes for 730 yards, 5 td, & 7 catches for 46 yards and 0 td","San Diego Chargers / 2nd / 41st pick / 1993"
"4","WR","Shawn Jefferson",26,"4",15,"48 catches for 621 yards, 2 td, & 2 rushes for 1 yards and 0 td","Houston Oilers / 9th / 240th pick / 1991"
"5","WR","Tony Martin",30,"5",16,"90 catches for 1,224 yards, 6 td","New York Jets / 5th / 126th pick / 1989"
"6","TE","Alfred Pupunu",26,"3",14,"35 catches for 315 yards, 0 td",""
"7","TE","Duane Young",27,"4",16,"9 catches for 90 yards, 0 td","San Diego Chargers / 5th / 123rd pick / 1991"
"8","LT","Harry Swayne",30,"8",16,"","Tampa Bay Buccaneers / 7th / 190th pick / 1987"
"9","LG","Eric Moten",27,"4",15,"1 fumble recovered","San Diego Chargers / 2nd / 47th pick / 1991"
"10","C","Courtney Hall",27,"6",16,"1 fumble recovered","San Diego Chargers / 2nd / 37th pick / 1989"
"11","RG","Isaac Davis",23,"1",10,"","San Diego Chargers / 2nd / 43rd pick / 1994"
"12","RT","Stan Brock",37,"15",9,"","New Orleans Saints / 1st / 12th pick / 1980"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Chris Mims",25,"3",15,"2.0 sacks, 0 interceptions, 1 fumble recovered","San Diego Chargers / 1st / 23rd pick / 1992"
"15","LDT","Shawn Lee",29,"7",15,"8.0 sacks, 0 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 6th / 163rd pick / 1988"
"16","RDT","Reuben Davis",30,"7",16,"3.5 sacks, 0 interceptions, 0 fumbles recovered","Tampa Bay Buccaneers / 9th / 225th pick / 1988"
"17","RDE","Leslie O'Neal*",31,"9",16,"12.5 sacks, 0 interceptions, 0 fumbles recovered","San Diego Chargers / 1st / 8th pick / 1986"
"18","LLB","Lewis Bush",26,"2",15,"0.0 sacks, 1 interception, 2 fumbles recovered","San Diego Chargers / 4th / 99th pick / 1993"
"19","MLB","Dennis Gibson",31,"8",13,"","Detroit Lions / 8th / 203rd pick / 1987"
"20","RLB","Junior Seau*",26,"5",16,"2.0 sacks, 2 interceptions, 3 fumbles recovered","San Diego Chargers / 1st / 5th pick / 1990"
"21","LCB","Dwayne Harper",29,"7",16,"0.0 sacks, 4 interceptions, 1 fumble recovered","Seattle Seahawks / 11th / 299th pick / 1988"
"22","RCB","Terrance Shaw",22,"Rook",14,"0.0 sacks, 1 interception, 0 fumbles recovered","San Diego Chargers / 2nd / 34th pick / 1995"
"23","SS","Shaun Gayle",33,"11",16,"0.0 sacks, 2 interceptions, 1 fumble recovered","Chicago Bears / 10th / 271st pick / 1984"
"24","FS","Bo Orlando",29,"5",16,"","Houston Oilers / 6th / 157th pick / 1989"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","John Carney",31,"7",0,"21 of 26 field goals & 32 of 33 extra points",""
"27","P","Darren Bennett*+",30,"Rook",0,"72 punts for a 44.7 average, 0 blocked",""
"28","PR","Andre Coleman",23,"1",0,"28 punt returns for a 11.6 average and 1 td","San Diego Chargers / 3rd / 70th pick / 1994"
"29","KR","Andre Coleman",23,"1",0,"62 kick returns for a 22.8 average and 2 td","San Diego Chargers / 3rd / 70th pick / 1994"
