"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Browning Nagle",24,"1",13,"192 for 387, 2,280 yards, 7 td, 17 int, & 24 rushes for 57 yards and 0 td","New York Jets / 2nd / 34th pick / 1991"
"3","RB","Blair Thomas",25,"2",7,"97 rushes for 440 yards, 0 td, & 7 catches for 49 yards and 0 td","New York Jets / 1st / 2nd pick / 1990"
"4","FB","Brad Baxter",25,"3",15,"152 rushes for 698 yards, 6 td, & 4 catches for 32 yards and 0 td","Minnesota Vikings / 11th / 303rd pick / 1989"
"5","WR","Rob Moore",24,"2",15,"50 catches for 726 yards, 4 td, & 1 rush for 21 yards and 0 td","New York Jets / 1st / 1st pick / 1990 Supp"
"6","WR","Al Toon",29,"7",8,"31 catches for 311 yards, 2 td","New York Jets / 1st / 10th pick / 1985"
"7","TE","Mark Boyer",30,"7",16,"19 catches for 149 yards, 0 td","Indianapolis Colts / 9th / 229th pick / 1985"
"8","LT","Jeff Criswell",28,"5",13,"",""
"9","LG","Dave Cadigan",27,"4",12,"","New York Jets / 1st / 8th pick / 1988"
"10","C","Jim Sweeney",30,"8",16,"","New York Jets / 2nd / 37th pick / 1984"
"11","RG","Dwayne White",25,"2",16,"1 fumble recovered","New York Jets / 7th / 167th pick / 1990"
"12","RT","Irv Eatman",31,"6",12,"","Kansas City Chiefs / 8th / 204th pick / 1983"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Mark Gunn",24,"1",12,"2.0 sacks, 0 interceptions, 0 fumbles recovered","New York Jets / 4th / 94th pick / 1991"
"15","LDT","Scott Mersereau",27,"5",15,"5.0 sacks, 0 interceptions, 0 fumbles recovered","Los Angeles Rams / 5th / 136th pick / 1987"
"16","RDT","Paul Frase",27,"4",12,"5.0 sacks, 0 interceptions, 0 fumbles recovered","New York Jets / 6th / 146th pick / 1988"
"17","RDE","Marvin Washington",27,"3",14,"8.5 sacks, 0 interceptions, 0 fumbles recovered","New York Jets / 6th / 151st pick / 1989"
"18","LLB","Bobby Houston",25,"2",15,"4.0 sacks, 1 interception, 0 fumbles recovered","Green Bay Packers / 3rd / 75th pick / 1990"
"19","MLB","Kyle Clifton",30,"8",16,"1.0 sacks, 1 interception, 4 fumbles recovered","New York Jets / 3rd / 64th pick / 1984"
"20","RLB","Mo Lewis",23,"1",16,"2.0 sacks, 1 interception, 4 fumbles recovered","New York Jets / 3rd / 63rd pick / 1991"
"21","LCB","Michael Brim",26,"4",16,"0.0 sacks, 6 interceptions, 0 fumbles recovered","Phoenix Cardinals / 4th / 95th pick / 1988"
"22","RCB","James Hasty",27,"4",16,"0.0 sacks, 2 interceptions, 2 fumbles recovered","New York Jets / 3rd / 74th pick / 1988"
"23","SS","Brian Washington",27,"4",16,"1.0 sacks, 6 interceptions, 2 fumbles recovered","Cleveland Browns / 10th / 272nd pick / 1988"
"24","FS","Lonnie Young",29,"7",13,"0.0 sacks, 0 interceptions, 2 fumbles recovered","St. Louis Cardinals / 12th / 325th pick / 1985"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Cary Blanchard",24,"Rook",0,"16 of 22 field goals & 17 of 17 extra points",""
"27","P","Louie Aguiar",26,"1",0,"73 punts for a 41.0 average, 0 blocked",""
"28","PR","Rob Carpenter",24,"1",0,"28 punt returns for a 7.4 average and 0 td","Cincinnati Bengals / 4th / 109th pick / 1991"
"29","KR","Terance Mathis",25,"2",1,"28 kick returns for a 17.6 average and 0 td","New York Jets / 6th / 140th pick / 1990"
