"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Daunte Culpepper*",26,"4",14,"295 for 454, 3,479 yards, 25 td, 11 int, & 73 rushes for 422 yards and 4 td","Minnesota Vikings / 1st / 11th pick / 1999"
"3","WR","D'Wayne Bates",28,"4",8,"15 catches for 151 yards, 1 td","Chicago Bears / 3rd / 71st pick / 1999"
"4","WR","Nate Burleson",22,"Rook",9,"29 catches for 455 yards, 2 td","Minnesota Vikings / 3rd / 71st pick / 2003"
"5","WR","Randy Moss*+",26,"5",16,"111 catches for 1,632 yards, 17 td, & 6 rushes for 18 yards and 0 td","Minnesota Vikings / 1st / 21st pick / 1998"
"6","TE","Jim Kleinsasser",26,"4",16,"46 catches for 401 yards, 4 td, & 2 rushes for 15 yards and 0 td","Minnesota Vikings / 2nd / 44th pick / 1999"
"7","LT","Bryant McKinnie",24,"1",16,"","Minnesota Vikings / 1st / 7th pick / 2002"
"8","LG","Chris Liwienski",28,"5",16,"","Detroit Lions / 7th / 207th pick / 1998"
"9","C","Matt Birk*",27,"5",16,"1 fumble recovered","Minnesota Vikings / 6th / 173rd pick / 1998"
"10","RG","David Dixon",34,"9",16,"1 fumble recovered","New England Patriots / 9th / 232nd pick / 1992"
"11","RT","Mike Rosenthal",26,"4",16,"","New York Giants / 5th / 149th pick / 1999"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Kenny Mixon",28,"5",16,"","Miami Dolphins / 2nd / 49th pick / 1998"
"14","DE","Kevin Williams",23,"Rook",16,"","Minnesota Vikings / 1st / 9th pick / 2003"
"15","DT","Chris Hovan",25,"3",16,"","Minnesota Vikings / 1st / 25th pick / 2000"
"16","NT","Fred Robbins",26,"3",12,"0.5 sacks, 0 interceptions, 1 fumble recovered","Minnesota Vikings / 2nd / 55th pick / 2000"
"17","MLB","Greg Biekert",34,"10",16,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Los Angeles Raiders / 7th / 181st pick / 1993"
"18","LB","Chris Claiborne",25,"4",12,"","Detroit Lions / 1st / 9th pick / 1999"
"19","LB","Henri Crockett",29,"6",15,"","Atlanta Falcons / 4th / 100th pick / 1997"
"20","LCB","Denard Walker",30,"6",8,"0.0 sacks, 1 interception, 0 fumbles recovered","Tennessee Oilers / 3rd / 75th pick / 1997"
"21","RCB","Brian Williams",24,"1",16,"3.0 sacks, 5 interceptions, 0 fumbles recovered","Minnesota Vikings / 4th / 105th pick / 2002"
"22","SS","Corey Chavous*",27,"5",16,"0.0 sacks, 8 interceptions, 0 fumbles recovered","Arizona Cardinals / 2nd / 33rd pick / 1998"
"23","FS","Brian Russell",25,"1",16,"1.0 sacks, 9 interceptions, 1 fumble recovered",""
