"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Eric Hipple",26,"3",16,"204 for 387, 2,577 yards, 12 td, 18 int, & 41 rushes for 171 yards and 3 td","Detroit Lions / 4th / 85th pick / 1980"
"3","RB","Billy Sims",28,"3",12,"220 rushes for 1,040 yards, 7 td, & 42 catches for 419 yards and 0 td","Detroit Lions / 1st / 1st pick / 1980"
"4","FB","James Jones",22,"Rook",14,"135 rushes for 475 yards, 6 td, & 46 catches for 467 yards and 1 td","Detroit Lions / 1st / 13th pick / 1983"
"5","WR","Mark Nichols",24,"2",11,"29 catches for 437 yards, 1 td, & 1 rush for 13 yards and 0 td","Detroit Lions / 1st / 16th pick / 1981"
"6","WR","Leonard Thompson",31,"8",12,"41 catches for 752 yards, 3 td, & 4 rushes for 72 yards and 1 td","Detroit Lions / 8th / 194th pick / 1975"
"7","TE","Ulysses Norris",26,"4",15,"26 catches for 291 yards, 7 td","Detroit Lions / 4th / 88th pick / 1979"
"8","LT","Chris Dieterich",25,"3",16,"1 fumble recovered","Detroit Lions / 6th / 140th pick / 1980"
"9","LG","Homer Elias",28,"5",14,"1 fumble recovered","Detroit Lions / 4th / 107th pick / 1978"
"10","C","Steve Mott",22,"Rook",12,"","Detroit Lions / 5th / 121st pick / 1983"
"11","RG","Don Greco",24,"1",12,"1 fumble recovered","Detroit Lions / 3rd / 72nd pick / 1981"
"12","RT","Keith Dorney",26,"4",12,"","Detroit Lions / 1st / 10th pick / 1979"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Curtis Green",26,"2",16,"4.5 sacks, 0 interceptions, 0 fumbles recovered","Detroit Lions / 2nd / 46th pick / 1981"
"15","LDT","Mike Dawson",30,"7",7,"1.0 sacks, 0 interceptions, 0 fumbles recovered","St. Louis Cardinals / 1st / 22nd pick / 1976"
"16","RDT","Doug English*",30,"8",15,"13.0 sacks, 0 interceptions, 0 fumbles recovered","Detroit Lions / 2nd / 38th pick / 1975"
"17","RDE","William Gay",28,"5",15,"13.5 sacks, 0 interceptions, 1 fumble recovered","Denver Broncos / 2nd / 55th pick / 1978"
"18","LLB","Garry Cobb",26,"4",15,"1.0 sacks, 4 interceptions, 2 fumbles recovered","Dallas Cowboys / 9th / 247th pick / 1979"
"19","MLB","Ken Fantetti",26,"4",16,"1.0 sacks, 2 interceptions, 1 fumble recovered","Detroit Lions / 2nd / 37th pick / 1979"
"20","RLB","Jimmy Williams",23,"1",16,"1.0 sacks, 0 interceptions, 1 fumble recovered","Detroit Lions / 1st / 15th pick / 1982"
"21","LCB","Bobby Watkins",23,"1",16,"0.0 sacks, 4 interceptions, 3 fumbles recovered","Detroit Lions / 2nd / 42nd pick / 1982"
"22","RCB","Al Latimer",26,"4",8,"0.0 sacks, 1 interception, 0 fumbles recovered",""
"23","SS","Alvin Hall",25,"2",16,"0.0 sacks, 2 interceptions, 2 fumbles recovered",""
"24","FS","William Graham",24,"1",14,"0.0 sacks, 0 interceptions, 3 fumbles recovered","Detroit Lions / 5th / 127th pick / 1982"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Eddie Murray",27,"3",0,"25 of 32 field goals & 38 of 38 extra points","Detroit Lions / 7th / 166th pick / 1980"
"27","P","Mike Black",22,"Rook",0,"71 punts for a 41.0 average, 1 blocked","Detroit Lions / 7th / 181st pick / 1983"
"28","PR","Ken Jenkins",24,"Rook",0,"23 punt returns for a 10.0 average and 0 td",""
"29","KR","Alvin Hall",25,"2",16,"23 kick returns for a 21.4 average and 0 td",""
