"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jay Fiedler",29,"5",15,"204 for 357, 2,402 yards, 14 td, 14 int, & 54 rushes for 267 yards and 1 td",""
"3","RB","Lamar Smith",30,"6",15,"309 rushes for 1,139 yards, 14 td, & 31 catches for 201 yards and 2 td","Seattle Seahawks / 3rd / 73rd pick / 1994"
"4","WR","Oronde Gadsden",29,"2",16,"56 catches for 786 yards, 6 td",""
"5","TE","Hunter Goodwin",28,"4",16,"6 catches for 36 yards, 1 td","Minnesota Vikings / 4th / 97th pick / 1996"
"6","C","Tim Ruddy*",28,"6",16,"","Miami Dolphins / 2nd / 65th pick / 1994"
"7","RG","Kevin Donnalley",32,"9",16,"","Houston Oilers / 3rd / 79th pick / 1991"
"8","RT","Todd Wade",24,"Rook",16,"","Miami Dolphins / 2nd / 53rd pick / 2000"
"9","","Defensive Starters",NA,"",NA,"",""
"10","DE","Jason Taylor*+",26,"3",16,"","Miami Dolphins / 3rd / 73rd pick / 1997"
"11","LCB","Patrick Surtain",24,"2",16,"1.0 sacks, 5 interceptions, 1 fumble recovered","Miami Dolphins / 2nd / 44th pick / 1998"
"12","RCB","Sam Madison*+",26,"3",16,"0.0 sacks, 5 interceptions, 2 fumbles recovered","Miami Dolphins / 2nd / 44th pick / 1997"
"13","SS","Brian Walker",28,"4",16,"2.0 sacks, 7 interceptions, 0 fumbles recovered",""
"14","FS","Brock Marion*",30,"7",16,"0.0 sacks, 5 interceptions, 1 fumble recovered","Dallas Cowboys / 7th / 196th pick / 1993"
