"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Bernie Kosar",22,"Rook",10,"124 for 248, 1,578 yards, 8 td, 7 int, & 26 rushes for -12 yards and 1 td","Cleveland Browns / 1st / 1st pick / 1985 Supp"
"3","RB","Earnest Byner",23,"1",13,"244 rushes for 1,002 yards, 8 td, & 45 catches for 460 yards and 2 td","Cleveland Browns / 10th / 280th pick / 1984"
"4","FB","Kevin Mack*",23,"Rook",15,"222 rushes for 1,104 yards, 7 td, & 29 catches for 297 yards and 3 td","Cleveland Browns / 1st / 11th pick / 1984 Supp"
"5","WR","Brian Brennan",23,"1",10,"32 catches for 487 yards, 0 td","Cleveland Browns / 4th / 104th pick / 1984"
"6","WR","Clarence Weathers",23,"2",7,"16 catches for 449 yards, 3 td, & 1 rush for 18 yards and 0 td",""
"7","TE","Ozzie Newsome*",29,"7",16,"62 catches for 711 yards, 5 td","Cleveland Browns / 1st / 23rd pick / 1978"
"8","LT","Paul Farren",25,"2",13,"","Cleveland Browns / 12th / 316th pick / 1983"
"9","LG","George Lilja",27,"3",16,"1 fumble recovered","Los Angeles Rams / 4th / 104th pick / 1981"
"10","C","Mike Baab",26,"3",16,"","Cleveland Browns / 5th / 115th pick / 1982"
"11","RG","Dan Fike",24,"Rook",13,"","New York Jets / 10th / 274th pick / 1983"
"12","RT","Cody Risien",28,"6",12,"","Cleveland Browns / 7th / 183rd pick / 1979"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Reggie Camp",24,"2",16,"8.5 sacks, 0 interceptions, 1 fumble recovered","Cleveland Browns / 3rd / 68th pick / 1983"
"15","NT","Bob Golic*",28,"6",16,"3.0 sacks, 0 interceptions, 0 fumbles recovered","New England Patriots / 2nd / 52nd pick / 1979"
"16","RDE","Carl Hairston",33,"9",16,"7.0 sacks, 0 interceptions, 1 fumble recovered","Philadelphia Eagles / 7th / 191st pick / 1976"
"17","LOLB","Chip Banks*",26,"3",16,"11.0 sacks, 0 interceptions, 0 fumbles recovered","Cleveland Browns / 1st / 3rd pick / 1982"
"18","LILB","Eddie Johnson",26,"4",16,"0.5 sacks, 1 interception, 0 fumbles recovered","Cleveland Browns / 7th / 187th pick / 1981"
"19","RILB","Tom Cousineau",28,"3",15,"1.5 sacks, 1 interception, 1 fumble recovered","Buffalo Bills / 1st / 1st pick / 1979"
"20","ROLB","Clay Matthews*",29,"7",14,"6.0 sacks, 0 interceptions, 1 fumble recovered","Cleveland Browns / 1st / 12th pick / 1978"
"21","LCB","Frank Minnifield",25,"1",16,"0.0 sacks, 1 interception, 1 fumble recovered",""
"22","RCB","Hanford Dixon",27,"4",16,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Cleveland Browns / 1st / 22nd pick / 1981"
"23","SS","Al Gross",24,"2",16,"0.0 sacks, 5 interceptions, 2 fumbles recovered","Dallas Cowboys / 9th / 246th pick / 1983"
"24","FS","Don Rogers",23,"1",16,"0.0 sacks, 1 interception, 0 fumbles recovered","Cleveland Browns / 1st / 18th pick / 1984"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Matt Bahr",29,"6",0,"14 of 18 field goals & 35 of 35 extra points","Pittsburgh Steelers / 6th / 165th pick / 1979"
"27","P","Jeff Gossett",28,"4",0,"81 punts for a 40.3 average, 0 blocked",""
"28","PR","Clarence Weathers",23,"2",7,"28 punt returns for a 7.8 average and 0 td",""
"29","KR","Glen Young",25,"2",2,"35 kick returns for a 25.7 average and 0 td","Philadelphia Eagles / 3rd / 62nd pick / 1983"
