"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Matthew Stafford",24,3,16,"435 for 727, 4,967 yards, 20 td, 17 int, & 35 rushes for 126 yards and 4 td","Detroit Lions / 1st / 1st pick / 2009"
"3","RB","Mikel Leshoure",22,1,14,"215 rushes for 798 yards, 9 td, & 34 catches for 214 yards and 0 td","Detroit Lions / 2nd / 57th pick / 2011"
"4","WR","Calvin Johnson*+",27,5,16,"122 catches for 1,964 yards, 5 td","Detroit Lions / 1st / 2nd pick / 2007"
"5","WR","Titus Young",23,1,8,"33 catches for 383 yards, 4 td, & 2 rushes for 16 yards and 0 td","Detroit Lions / 2nd / 44th pick / 2011"
"6","TE","Brandon Pettigrew",27,3,11,"59 catches for 567 yards, 3 td","Detroit Lions / 1st / 20th pick / 2009"
"7","LT","Jeff Backus",35,11,15,"","Detroit Lions / 1st / 18th pick / 2001"
"8","LG","Rob Sims",29,6,16,"","Seattle Seahawks / 4th / 128th pick / 2006"
"9","C","Dominic Raiola",34,11,16,"","Detroit Lions / 2nd / 50th pick / 2001"
"10","RG","Stephen Peterman",30,7,16,"","Dallas Cowboys / 3rd / 83rd pick / 2004"
"11","RT","Gosder Cherilus",28,4,16,"","Detroit Lions / 1st / 17th pick / 2008"
"12","","Defensive Starters",NA,NA,NA,"",""
"13","DE","Cliff Avril",26,4,16,"","Detroit Lions / 3rd / 92nd pick / 2008"
"14","DE","Kyle Vanden Bosch",34,11,16,"","Arizona Cardinals / 2nd / 34th pick / 2001"
"15","DT","Ndamukong Suh*",25,2,16,"","Detroit Lions / 1st / 2nd pick / 2010"
"16","MLB","Stephen Tulloch",27,6,16,"0.5 sacks, 0 interceptions, 2 fumbles recovered","Tennessee Titans / 4th / 116th pick / 2006"
"17","LB","Justin Durant",27,5,14,"","Jacksonville Jaguars / 2nd / 48th pick / 2007"
"18","LB","DeAndre Levy",25,3,13,"","Detroit Lions / 3rd / 76th pick / 2009"
"19","LCB","Chris Houston",28,5,14,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Atlanta Falcons / 2nd / 41st pick / 2007"
"20","RCB","Jacob Lacey",25,3,9,"0.0 sacks, 1 interception, 0 fumbles recovered",""
"21","FS","Louis Delmas",25,3,8,"0.0 sacks, 1 interception, 0 fumbles recovered","Detroit Lions / 2nd / 33rd pick / 2009"
