"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jim Kelly",33,"7",16,"288 for 470, 3,382 yards, 18 td, 18 int, & 36 rushes for 102 yards and 0 td","Buffalo Bills / 1st / 14th pick / 1983"
"3","RB","Thurman Thomas*",27,"5",16,"355 rushes for 1,315 yards, 6 td, & 48 catches for 387 yards and 0 td","Buffalo Bills / 2nd / 40th pick / 1988"
"4","WR","Don Beebe",29,"4",14,"31 catches for 504 yards, 3 td","Buffalo Bills / 3rd / 82nd pick / 1989"
"5","WR","Bill Brooks",29,"7",13,"60 catches for 714 yards, 5 td, & 3 rushes for 30 yards and 0 td","Indianapolis Colts / 4th / 86th pick / 1986"
"6","WR","Andre Reed*",29,"8",15,"52 catches for 854 yards, 6 td, & 9 rushes for 21 yards and 0 td","Buffalo Bills / 4th / 86th pick / 1985"
"7","TE","Pete Metzelaars",33,"11",16,"68 catches for 609 yards, 4 td","Seattle Seahawks / 3rd / 75th pick / 1982"
"8","LT","John Fina",24,"1",16,"","Buffalo Bills / 1st / 27th pick / 1992"
"9","LG","Jim Ritcher",35,"13",10,"","Buffalo Bills / 1st / 16th pick / 1980"
"10","C","Kent Hull",32,"7",13,"",""
"11","RG","John Davis",28,"6",16,"","Houston Oilers / 11th / 287th pick / 1987"
"12","RT","Howard Ballard*",30,"5",16,"","Buffalo Bills / 11th / 283rd pick / 1987"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Phil Hansen",25,"2",9,"3.5 sacks, 0 interceptions, 0 fumbles recovered","Buffalo Bills / 2nd / 54th pick / 1991"
"15","NT","Jeff Wright",30,"5",15,"4.5 sacks, 0 interceptions, 1 fumble recovered","Buffalo Bills / 8th / 213th pick / 1988"
"16","RDE","Bruce Smith*+",30,"8",16,"14.0 sacks, 1 interception, 1 fumble recovered","Buffalo Bills / 1st / 1st pick / 1985"
"17","LOLB","Cornelius Bennett*",28,"6",16,"5.0 sacks, 1 interception, 2 fumbles recovered","Indianapolis Colts / 1st / 2nd pick / 1987"
"18","LILB","Marvcus Patton",26,"3",16,"1.0 sacks, 2 interceptions, 3 fumbles recovered","Buffalo Bills / 8th / 208th pick / 1990"
"19","RILB","Mark Maddox",25,"1",8,"0.0 sacks, 0 interceptions, 2 fumbles recovered","Buffalo Bills / 9th / 249th pick / 1991"
"20","ROLB","Darryl Talley",33,"10",16,"2.0 sacks, 3 interceptions, 2 fumbles recovered","Buffalo Bills / 2nd / 39th pick / 1983"
"21","LCB","James Williams",26,"3",11,"0.0 sacks, 2 interceptions, 2 fumbles recovered","Buffalo Bills / 1st / 16th pick / 1990"
"22","RCB","Nate Odomes*",28,"6",15,"0.0 sacks, 9 interceptions, 1 fumble recovered","Buffalo Bills / 2nd / 29th pick / 1987"
"23","SS","Henry Jones",26,"2",16,"2.0 sacks, 2 interceptions, 2 fumbles recovered","Buffalo Bills / 1st / 26th pick / 1991"
"24","FS","Mark Kelso",30,"7",14,"0.0 sacks, 0 interceptions, 1 fumble recovered","Philadelphia Eagles / 10th / 261st pick / 1985"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Steve Christie",26,"3",0,"23 of 32 field goals & 36 of 37 extra points",""
"27","P","Chris Mohr",27,"4",0,"74 punts for a 40.4 average, 0 blocked","Tampa Bay Buccaneers / 6th / 146th pick / 1989"
"28","PR","Russell Copeland",22,"Rook",2,"31 punt returns for a 8.8 average and 1 td","Buffalo Bills / 4th / 111th pick / 1993"
"29","KR","Russell Copeland",22,"Rook",2,"24 kick returns for a 18.2 average and 0 td","Buffalo Bills / 4th / 111th pick / 1993"
