"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Dan Marino*",34,"12",14,"309 for 482, 3,668 yards, 24 td, 15 int, & 11 rushes for 14 yards and 0 td","Miami Dolphins / 1st / 27th pick / 1983"
"3","RB","Bernie Parmalee",28,"3",12,"236 rushes for 878 yards, 9 td, & 39 catches for 345 yards and 1 td",""
"4","FB","Keith Byars",32,"9",16,"15 rushes for 44 yards, 1 td, & 51 catches for 362 yards and 2 td","Philadelphia Eagles / 1st / 10th pick / 1986"
"5","WR","Irving Fryar",33,"11",16,"62 catches for 910 yards, 8 td","New England Patriots / 1st / 1st pick / 1984"
"6","WR","O.J. McDuffie",26,"2",16,"62 catches for 819 yards, 8 td, & 3 rushes for 6 yards and 0 td","Miami Dolphins / 1st / 25th pick / 1993"
"7","TE","Eric Green",28,"5",14,"43 catches for 499 yards, 3 td","Pittsburgh Steelers / 1st / 21st pick / 1990"
"8","LT","Richmond Webb*",28,"5",16,"1 fumble recovered","Miami Dolphins / 1st / 9th pick / 1990"
"9","LG","Keith Sims*",28,"5",16,"1 fumble recovered","Miami Dolphins / 2nd / 39th pick / 1990"
"10","C","Tim Ruddy",23,"1",16,"","Miami Dolphins / 2nd / 65th pick / 1994"
"11","RG","Chris Gray",25,"2",10,"","Miami Dolphins / 5th / 132nd pick / 1993"
"12","RT","Billy Milner",23,"Rook",9,"2 fumbles recovered","Miami Dolphins / 1st / 25th pick / 1995"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Jeff Cross",29,"7",16,"6.0 sacks, 0 interceptions, 2 fumbles recovered","Miami Dolphins / 9th / 239th pick / 1988"
"15","LDT","Tim Bowens",22,"1",16,"2.0 sacks, 0 interceptions, 2 fumbles recovered","Miami Dolphins / 1st / 20th pick / 1994"
"16","RDT","Chuck Klingbeil",30,"4",15,"",""
"17","RDE","Marco Coleman",26,"3",16,"6.5 sacks, 0 interceptions, 0 fumbles recovered","Miami Dolphins / 1st / 12th pick / 1992"
"18","LLB","Chris Singleton",28,"5",15,"1.0 sacks, 1 interception, 2 fumbles recovered","New England Patriots / 1st / 8th pick / 1990"
"19","MLB","Bryan Cox*",27,"4",16,"7.5 sacks, 1 interception, 1 fumble recovered","Miami Dolphins / 5th / 113th pick / 1991"
"20","RLB","Dwight Hollier",26,"3",14,"0.0 sacks, 0 interceptions, 1 fumble recovered","Miami Dolphins / 4th / 97th pick / 1992"
"21","LCB","Troy Vincent",24,"3",16,"0.0 sacks, 5 interceptions, 0 fumbles recovered","Miami Dolphins / 1st / 7th pick / 1992"
"22","RCB","J.B. Brown",28,"6",12,"0.0 sacks, 2 interceptions, 2 fumbles recovered","Miami Dolphins / 12th / 315th pick / 1989"
"23","SS","Michael Stewart",30,"8",16,"0.0 sacks, 1 interception, 1 fumble recovered","Los Angeles Rams / 8th / 213th pick / 1987"
"24","FS","Gene Atkins",31,"8",11,"0.0 sacks, 1 interception, 1 fumble recovered","New Orleans Saints / 7th / 179th pick / 1987"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Pete Stoyanovich",28,"6",0,"27 of 34 field goals & 37 of 37 extra points","Miami Dolphins / 8th / 203rd pick / 1989"
"27","P","John Kidd",34,"11",0,"57 punts for a 42.7 average, 0 blocked","Buffalo Bills / 5th / 128th pick / 1984"
"28","PR","O.J. McDuffie",26,"2",16,"24 punt returns for a 6.8 average and 0 td","Miami Dolphins / 1st / 25th pick / 1993"
"29","KR","O.J. McDuffie",26,"2",16,"23 kick returns for a 24.5 average and 0 td","Miami Dolphins / 1st / 25th pick / 1993"
