"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Akili Smith",25,"1",11,"118 for 267, 1,253 yards, 3 td, 6 int, & 41 rushes for 232 yards and 0 td","Cincinnati Bengals / 1st / 3rd pick / 1999"
"3","RB","Corey Dillon*",26,"3",16,"315 rushes for 1,435 yards, 7 td, & 18 catches for 158 yards and 0 td","Cincinnati Bengals / 2nd / 43rd pick / 1997"
"4","WR","Peter Warrick",23,"Rook",16,"51 catches for 592 yards, 4 td, & 16 rushes for 148 yards and 2 td","Cincinnati Bengals / 1st / 4th pick / 2000"
"5","TE","Tony McGee",29,"7",14,"26 catches for 309 yards, 1 td","Cincinnati Bengals / 2nd / 37th pick / 1993"
"6","LT","Rod Jones",26,"4",11,"","Cincinnati Bengals / 7th / 219th pick / 1996"
"7","LG","Matt O'Dwyer",28,"5",10,"","New York Jets / 2nd / 33rd pick / 1995"
"8","RG","Mike Goff",24,"2",16,"2 fumbles recovered","Cincinnati Bengals / 3rd / 78th pick / 1998"
"9","RT","Willie Anderson",25,"4",16,"1 fumble recovered","Cincinnati Bengals / 1st / 10th pick / 1996"
"10","","Defensive Starters",NA,"",NA,"",""
"11","DE","Michael Bankston",30,"8",14,"","Phoenix Cardinals / 4th / 100th pick / 1992"
"12","LDT","Oliver Gibson",28,"5",16,"4.0 sacks, 0 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 4th / 120th pick / 1995"
"13","MLB","Armegis Spearman",22,"Rook",11,"1.0 sacks, 0 interceptions, 0 fumbles recovered",""
"14","LB","Steve Foley",25,"2",16,"","Cincinnati Bengals / 3rd / 75th pick / 1998"
"15","LB","Takeo Spikes",24,"2",16,"","Cincinnati Bengals / 1st / 13th pick / 1998"
"16","LCB","Tom Carter",28,"7",11,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Washington Redskins / 1st / 17th pick / 1993"
"17","FS","Darryl Williams",30,"8",16,"0.0 sacks, 1 interception, 0 fumbles recovered","Cincinnati Bengals / 1st / 28th pick / 1992"
