"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jimmy Clausen",23,"Rook",10,"157 for 299, 1,558 yards, 3 td, 9 int, & 23 rushes for 57 yards and 0 td","Carolina Panthers / 2nd / 48th pick / 2010"
"3","FB","Tony Fiammetta",24,"1",9,"7 rushes for 22 yards, 0 td, & 5 catches for 34 yards and 0 td","Carolina Panthers / 4th / 128th pick / 2009"
"4","WR","David Gettis",23,"Rook",13,"37 catches for 508 yards, 3 td, & 3 rushes for 2 yards and 0 td","Carolina Panthers / 6th / 198th pick / 2010"
"5","WR","Steve Smith",31,"9",14,"46 catches for 554 yards, 2 td, & 1 rush for 9 yards and 0 td","Carolina Panthers / 3rd / 74th pick / 2001"
"6","TE","Jeff King",27,"4",16,"19 catches for 121 yards, 2 td","Carolina Panthers / 5th / 155th pick / 2006"
"7","LT","Jordan Gross*",30,"7",16,"1 fumble recovered","Carolina Panthers / 1st / 8th pick / 2003"
"8","LG","Travelle Wharton",29,"6",9,"1 fumble recovered","Carolina Panthers / 3rd / 94th pick / 2004"
"9","C","Ryan Kalil*",25,"3",16,"","Carolina Panthers / 2nd / 59th pick / 2007"
"10","RG","Geoff Schwartz",24,"2",16,"1 fumble recovered","Carolina Panthers / 7th / 241st pick / 2008"
"11","RT","Garry Williams",24,"1",11,"1 fumble recovered",""
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Tyler Brayton",31,"7",14,"","Oakland Raiders / 1st / 32nd pick / 2003"
"14","DE","Charles Johnson",24,"3",16,"","Carolina Panthers / 3rd / 83rd pick / 2007"
"15","LDT","Nick Hayden",24,"2",10,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Carolina Panthers / 6th / 181st pick / 2008"
"16","RDT","Derek Landri",27,"3",16,"3.0 sacks, 0 interceptions, 1 fumble recovered","Jacksonville Jaguars / 5th / 166th pick / 2007"
"17","MLB","Jon Beason*",25,"3",16,"1.0 sacks, 1 interception, 0 fumbles recovered","Carolina Panthers / 1st / 25th pick / 2007"
"18","MLB","Dan Connor",25,"2",8,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Carolina Panthers / 3rd / 74th pick / 2008"
"19","LB","James Anderson",27,"4",15,"","Carolina Panthers / 3rd / 88th pick / 2006"
"20","LB","Jon Beason*",25,"3",16,"","Carolina Panthers / 1st / 25th pick / 2007"
"21","LCB","Chris Gamble",27,"6",10,"","Carolina Panthers / 1st / 28th pick / 2004"
"22","RCB","Richard Marshall",26,"4",16,"1.0 sacks, 3 interceptions, 1 fumble recovered","Carolina Panthers / 2nd / 58th pick / 2006"
"23","SS","Charles Godfrey",25,"2",16,"0.0 sacks, 5 interceptions, 0 fumbles recovered","Carolina Panthers / 3rd / 67th pick / 2008"
"24","FS","Sherrod Martin",26,"1",15,"0.0 sacks, 1 interception, 1 fumble recovered","Carolina Panthers / 2nd / 59th pick / 2009"
