"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Trent Green",28,"1",14,"278 for 509, 3,441 yards, 23 td, 11 int, & 42 rushes for 117 yards and 2 td","San Diego Chargers / 8th / 222nd pick / 1993"
"3","RB","Terry Allen",30,"7",10,"148 rushes for 700 yards, 2 td, & 17 catches for 128 yards and 0 td","Minnesota Vikings / 9th / 241st pick / 1990"
"4","FB","Stephen Davis",24,"2",12,"34 rushes for 109 yards, 0 td, & 21 catches for 263 yards and 2 td","Washington Redskins / 4th / 102nd pick / 1996"
"5","WR","Leslie Shepherd",29,"4",16,"43 catches for 712 yards, 8 td, & 6 rushes for 91 yards and 1 td",""
"6","WR","Michael Westbrook",26,"3",10,"44 catches for 736 yards, 6 td, & 1 rush for 11 yards and 0 td","Washington Redskins / 1st / 4th pick / 1995"
"7","TE","Jamie Asher",26,"3",7,"28 catches for 294 yards, 0 td","Washington Redskins / 5th / 137th pick / 1995"
"8","LT","Brad Badger",23,"1",16,"","Washington Redskins / 5th / 162nd pick / 1997"
"9","LG","Tre' Johnson",27,"4",10,"","Washington Redskins / 2nd / 31st pick / 1994"
"10","C","Cory Raymer",25,"3",16,"1 fumble recovered","Washington Redskins / 2nd / 37th pick / 1995"
"11","RG","Rod Milstead",29,"4",11,"","Dallas Cowboys / 5th / 121st pick / 1992"
"12","RT","Shar Pourdanesh",28,"2",15,"1 fumble recovered",""
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Kenard Lang",23,"1",16,"7.0 sacks, 0 interceptions, 0 fumbles recovered","Washington Redskins / 1st / 17th pick / 1997"
"15","LDT","Dan Wilkinson",25,"4",16,"7.5 sacks, 1 interception, 1 fumble recovered","Cincinnati Bengals / 1st / 1st pick / 1994"
"16","RDT","Doug Brown",24,"Rook",8,"",""
"17","RDE","Kelvin Kinney",26,"1",12,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Washington Redskins / 6th / 174th pick / 1996"
"18","LLB","Ken Harvey",33,"10",9,"2.0 sacks, 0 interceptions, 1 fumble recovered","Phoenix Cardinals / 1st / 12th pick / 1988"
"19","MLB","Marvcus Patton",31,"8",16,"3.0 sacks, 0 interceptions, 0 fumbles recovered","Buffalo Bills / 8th / 208th pick / 1990"
"20","RLB","Derek Smith",23,"1",15,"0.5 sacks, 0 interceptions, 1 fumble recovered","Washington Redskins / 3rd / 80th pick / 1997"
"21","LCB","Cris Dishman",33,"10",16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Houston Oilers / 5th / 125th pick / 1988"
"22","RCB","Darrell Green",38,"15",16,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Washington Redskins / 1st / 28th pick / 1983"
"23","SS","Leomont Evans",24,"2",13,"1.0 sacks, 3 interceptions, 0 fumbles recovered","Washington Redskins / 5th / 138th pick / 1996"
"24","FS","Stanley Richard",31,"7",15,"0.0 sacks, 1 interception, 1 fumble recovered","San Diego Chargers / 1st / 9th pick / 1991"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Cary Blanchard",30,"6",0,"11 of 17 field goals & 30 of 31 extra points",""
"27","P","Matt Turk*",30,"3",0,"93 punts for a 44.1 average, 1 blocked",""
"28","PR","Brian Mitchell",30,"8",0,"44 punt returns for a 11.5 average and 0 td","Washington Redskins / 5th / 130th pick / 1990"
"29","KR","Brian Mitchell",30,"8",0,"59 kick returns for a 22.7 average and 1 td","Washington Redskins / 5th / 130th pick / 1990"
