"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Neil Lomax*",28,"6",12,"275 for 463, 3,387 yards, 24 td, 12 int, & 29 rushes for 107 yards and 0 td","St. Louis Cardinals / 2nd / 33rd pick / 1981"
"3","RB","Stump Mitchell",28,"6",12,"203 rushes for 781 yards, 3 td, & 45 catches for 397 yards and 2 td","St. Louis Cardinals / 9th / 226th pick / 1981"
"4","FB","Earl Ferrell",29,"5",11,"113 rushes for 512 yards, 7 td, & 23 catches for 262 yards and 0 td","St. Louis Cardinals / 5th / 125th pick / 1982"
"5","WR","Roy Green",30,"8",12,"43 catches for 731 yards, 4 td, & 2 rushes for 34 yards and 0 td","St. Louis Cardinals / 4th / 89th pick / 1979"
"6","WR","J.T. Smith",32,"9",14,"91 catches for 1,117 yards, 8 td",""
"7","TE","Robert Awalt",23,"Rook",9,"42 catches for 526 yards, 6 td, & 2 rushes for -9 yards and 0 td","St. Louis Cardinals / 3rd / 62nd pick / 1987"
"8","LT","Luis Sharpe*",27,"5",12,"1 fumble recovered","St. Louis Cardinals / 1st / 16th pick / 1982"
"9","LG","Todd Peat",23,"Rook",8,"","St. Louis Cardinals / 11th / 285th pick / 1987"
"10","C","Derek Kennard",25,"1",11,"","St. Louis Cardinals / 2nd / 45th pick / 1984 Supp"
"11","RG","Lance Smith",24,"2",15,"","St. Louis Cardinals / 3rd / 72nd pick / 1985"
"12","RT","Tootie Robbins",29,"5",14,"","St. Louis Cardinals / 4th / 90th pick / 1982"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Freddie Joe Nunn",25,"2",12,"11.0 sacks, 0 interceptions, 0 fumbles recovered","St. Louis Cardinals / 1st / 18th pick / 1985"
"15","LDT","Bob Clasby",27,"1",12,"4.5 sacks, 0 interceptions, 1 fumble recovered","Seattle Seahawks / 9th / 236th pick / 1983"
"16","RDT","Steve Alvord",23,"Rook",6,"1.5 sacks, 0 interceptions, 0 fumbles recovered","St. Louis Cardinals / 8th / 201st pick / 1987"
"17","RDE","Curtis Greer",30,"7",9,"6.0 sacks, 0 interceptions, 0 fumbles recovered","St. Louis Cardinals / 1st / 6th pick / 1980"
"18","LLB","Anthony Bell",23,"1",12,"1.0 sacks, 1 interception, 0 fumbles recovered","St. Louis Cardinals / 1st / 5th pick / 1986"
"19","MLB","Niko Noga",25,"3",12,"3.0 sacks, 0 interceptions, 1 fumble recovered","St. Louis Cardinals / 8th / 201st pick / 1984"
"20","RLB","E.J. Junior",28,"6",13,"2.0 sacks, 1 interception, 2 fumbles recovered","St. Louis Cardinals / 1st / 5th pick / 1981"
"21","LCB","Carl Carter",23,"1",12,"0.0 sacks, 1 interception, 1 fumble recovered","St. Louis Cardinals / 4th / 89th pick / 1986"
"22","RCB","Cedric Mack",27,"4",10,"1.0 sacks, 2 interceptions, 2 fumbles recovered","St. Louis Cardinals / 2nd / 44th pick / 1983"
"23","SS","Leonard Smith",27,"4",15,"2.0 sacks, 0 interceptions, 1 fumble recovered","St. Louis Cardinals / 1st / 17th pick / 1983"
"24","FS","Lonnie Young",24,"2",12,"0.0 sacks, 1 interception, 3 fumbles recovered","St. Louis Cardinals / 12th / 325th pick / 1985"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Jim Gallery",26,"Rook",0,"9 of 19 field goals & 30 of 31 extra points","Tampa Bay Buccaneers / 10th / 254th pick / 1984"
"27","P","Greg Cater",30,"7",0,"39 punts for a 37.7 average, 1 blocked","Buffalo Bills / 10th / 259th pick / 1980"
"28","PR","Vai Sikahema*+",25,"1",0,"44 punt returns for a 12.5 average and 1 td","St. Louis Cardinals / 10th / 254th pick / 1986"
"29","KR","Vai Sikahema*+",25,"1",0,"34 kick returns for a 22.4 average and 0 td","St. Louis Cardinals / 10th / 254th pick / 1986"
