"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Brandon Weeden",29,"Rook",15,"297 for 517, 3,385 yards, 14 td, 17 int, & 27 rushes for 111 yards and 0 td","Cleveland Browns / 1st / 22nd pick / 2012"
"3","RB","Trent Richardson",22,"Rook",15,"267 rushes for 950 yards, 11 td, & 51 catches for 367 yards and 1 td","Cleveland Browns / 1st / 3rd pick / 2012"
"4","WR","Josh Gordon",21,"Rook",13,"50 catches for 805 yards, 5 td","Cleveland Browns / 2nd / 1st pick / 2012 Supp"
"5","WR","Greg Little",23,"1",16,"53 catches for 647 yards, 4 td, & 2 rushes for 15 yards and 0 td","Cleveland Browns / 2nd / 59th pick / 2011"
"6","TE","Ben Watson",32,"8",14,"49 catches for 501 yards, 3 td","New England Patriots / 1st / 32nd pick / 2004"
"7","LT","Joe Thomas*",28,"5",16,"1 fumble recovered","Cleveland Browns / 1st / 3rd pick / 2007"
"8","LG","John Greco",27,"4",10,"","St. Louis Rams / 3rd / 65th pick / 2008"
"9","C","Alex Mack",27,"3",16,"","Cleveland Browns / 1st / 21st pick / 2009"
"10","RG","Shawn Lauvao",25,"2",16,"","Cleveland Browns / 3rd / 92nd pick / 2010"
"11","RT","Mitchell Schwartz",23,"Rook",16,"1 fumble recovered","Cleveland Browns / 2nd / 37th pick / 2012"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Frostee Rucker",29,"5",16,"","Cincinnati Bengals / 3rd / 91st pick / 2006"
"14","DE","Jabaal Sheard",23,"1",16,"","Cleveland Browns / 2nd / 37th pick / 2011"
"15","DT","Ahtyba Rubin",26,"4",13,"","Cleveland Browns / 6th / 190th pick / 2008"
"16","DT","Billy Winn",23,"Rook",10,"","Cleveland Browns / 6th / 205th pick / 2012"
"17","MLB","D'Qwell Jackson",29,"6",16,"3.5 sacks, 2 interceptions, 2 fumbles recovered","Cleveland Browns / 2nd / 34th pick / 2006"
"18","LB","James-Michael Johnson",23,"Rook",8,"","Cleveland Browns / 4th / 120th pick / 2012"
"19","LB","Kaluka Maiava",25,"3",13,"","Cleveland Browns / 4th / 104th pick / 2009"
"20","LCB","Joe Haden",23,"2",11,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Cleveland Browns / 1st / 7th pick / 2010"
"21","RCB","Sheldon Brown",33,"10",14,"1.0 sacks, 3 interceptions, 2 fumbles recovered","Philadelphia Eagles / 2nd / 59th pick / 2002"
"22","SS","T.J. Ward",26,"2",14,"1.0 sacks, 1 interception, 0 fumbles recovered","Cleveland Browns / 2nd / 38th pick / 2010"
"23","FS","Usama Young",27,"5",11,"1.5 sacks, 3 interceptions, 1 fumble recovered","New Orleans Saints / 3rd / 66th pick / 2007"
