"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jim Harbaugh",30,"6",15,"200 for 325, 2,002 yards, 7 td, 11 int, & 60 rushes for 277 yards and 4 td","Chicago Bears / 1st / 26th pick / 1987"
"3","RB","Neal Anderson",29,"7",11,"202 rushes for 646 yards, 4 td, & 31 catches for 160 yards and 0 td","Chicago Bears / 1st / 27th pick / 1986"
"4","FB","Craig Heyward",27,"5",14,"68 rushes for 206 yards, 0 td, & 16 catches for 132 yards and 0 td","New Orleans Saints / 1st / 24th pick / 1988"
"5","WR","Curtis Conway",22,"Rook",7,"19 catches for 231 yards, 2 td, & 5 rushes for 44 yards and 0 td","Chicago Bears / 1st / 7th pick / 1993"
"6","WR","Tom Waddle",26,"4",15,"44 catches for 552 yards, 1 td",""
"7","TE","Keith Jennings",27,"4",10,"14 catches for 150 yards, 0 td","Dallas Cowboys / 5th / 113th pick / 1989"
"8","LT","Troy Auzenne",24,"1",11,"","Chicago Bears / 2nd / 49th pick / 1992"
"9","LG","Mark Bortz",32,"10",16,"1 fumble recovered","Chicago Bears / 8th / 219th pick / 1983"
"10","C","Jerry Fontenot",27,"4",16,"1 fumble recovered","Chicago Bears / 3rd / 65th pick / 1989"
"11","RG","John Wojciechowski",30,"6",10,"2 fumbles recovered",""
"12","RT","Jay Leeuwenburg",24,"1",16,"","Kansas City Chiefs / 9th / 244th pick / 1992"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Trace Armstrong",28,"4",16,"11.5 sacks, 0 interceptions, 3 fumbles recovered","Chicago Bears / 1st / 12th pick / 1989"
"15","LDT","Steve McMichael",36,"13",16,"6.0 sacks, 1 interception, 2 fumbles recovered","New England Patriots / 3rd / 73rd pick / 1980"
"16","RDT","Chris Zorich",24,"2",16,"7.0 sacks, 0 interceptions, 2 fumbles recovered","Chicago Bears / 2nd / 49th pick / 1991"
"17","RDE","Richard Dent*",33,"10",16,"12.5 sacks, 1 interception, 0 fumbles recovered","Chicago Bears / 8th / 203rd pick / 1983"
"18","LLB","Joe Cain",28,"4",15,"","Minnesota Vikings / 8th / 210th pick / 1988"
"19","MLB","Dante Jones",28,"5",16,"1.0 sacks, 4 interceptions, 3 fumbles recovered","Chicago Bears / 2nd / 51st pick / 1988"
"20","RLB","Vinson Smith",28,"5",13,"",""
"21","LCB","Donnell Woolford*",27,"4",16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Chicago Bears / 1st / 11th pick / 1989"
"22","RCB","Anthony Blaylock",28,"5",9,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Cleveland Browns / 4th / 103rd pick / 1988"
"23","SS","Shaun Gayle",31,"9",16,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Chicago Bears / 10th / 271st pick / 1984"
"24","FS","Mark Carrier*",25,"3",16,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Chicago Bears / 1st / 6th pick / 1990"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Kevin Butler",31,"8",0,"27 of 36 field goals & 21 of 22 extra points","Chicago Bears / 4th / 105th pick / 1985"
"27","P","Chris Gardocki",23,"2",0,"80 punts for a 38.5 average, 0 blocked","Chicago Bears / 3rd / 78th pick / 1991"
"28","PR","Terry Obee",25,"2",5,"35 punt returns for a 8.3 average and 0 td",""
"29","KR","Curtis Conway",22,"Rook",7,"21 kick returns for a 21.4 average and 0 td","Chicago Bears / 1st / 7th pick / 1993"
