"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Michael Vick",32,"11",10,"204 for 351, 2,362 yards, 12 td, 10 int, & 62 rushes for 332 yards and 1 td","Atlanta Falcons / 1st / 1st pick / 2001"
"3","RB","LeSean McCoy",24,"3",12,"200 rushes for 840 yards, 2 td, & 54 catches for 373 yards and 3 td","Philadelphia Eagles / 2nd / 53rd pick / 2009"
"4","WR","DeSean Jackson",26,"4",11,"45 catches for 700 yards, 2 td, & 3 rushes for -7 yards and 0 td","Philadelphia Eagles / 2nd / 49th pick / 2008"
"5","WR","Jeremy Maclin",24,"3",15,"69 catches for 857 yards, 7 td","Philadelphia Eagles / 1st / 19th pick / 2009"
"6","TE","Brent Celek",27,"5",14,"57 catches for 684 yards, 1 td","Philadelphia Eagles / 5th / 162nd pick / 2007"
"7","TE","Clay Harbor",25,"2",9,"25 catches for 186 yards, 2 td","Philadelphia Eagles / 4th / 125th pick / 2010"
"8","LT","King Dunlap",27,"4",12,"1 fumble recovered","Philadelphia Eagles / 7th / 230th pick / 2008"
"9","LG","Evan Mathis",31,"7",16,"","Carolina Panthers / 3rd / 79th pick / 2005"
"10","C","Dallas Reynolds",28,"1",14,"",""
"11","RT","Todd Herremans",30,"7",8,"1 fumble recovered","Philadelphia Eagles / 4th / 126th pick / 2005"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Jason Babin",32,"8",11,"","Houston Texans / 1st / 27th pick / 2004"
"14","DE","Trent Cole",30,"7",16,"","Philadelphia Eagles / 5th / 146th pick / 2005"
"15","LDT","Cullen Jenkins",31,"8",16,"4.0 sacks, 0 interceptions, 1 fumble recovered",""
"16","RDT","Fletcher Cox",22,"Rook",9,"5.5 sacks, 0 interceptions, 0 fumbles recovered","Philadelphia Eagles / 1st / 12th pick / 2012"
"17","MLB","DeMeco Ryans",28,"6",16,"1.0 sacks, 1 interception, 0 fumbles recovered","Houston Texans / 2nd / 33rd pick / 2006"
"18","LB","Mychal Kendricks",22,"Rook",14,"","Philadelphia Eagles / 2nd / 46th pick / 2012"
"19","LCB","Dominique Rodgers-Cromartie",26,"4",16,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Arizona Cardinals / 1st / 16th pick / 2008"
"20","RCB","Nnamdi Asomugha",31,"9",16,"0.0 sacks, 1 interception, 0 fumbles recovered","Oakland Raiders / 1st / 31st pick / 2003"
"21","SS","Nate Allen",25,"2",13,"","Philadelphia Eagles / 2nd / 37th pick / 2010"
"22","FS","Kurt Coleman",24,"2",14,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Philadelphia Eagles / 7th / 244th pick / 2010"
