"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Jon Kitna",27,2,15,"270 for 495, 3,346 yards, 23 td, 16 int, & 35 rushes for 56 yards and 0 td",""
"3","RB","Ricky Watters",30,7,16,"325 rushes for 1,210 yards, 5 td, & 40 catches for 387 yards and 2 td","San Francisco 49ers / 2nd / 45th pick / 1991"
"4","WR","Sean Dawkins",28,6,13,"58 catches for 992 yards, 7 td","Indianapolis Colts / 1st / 16th pick / 1993"
"5","WR","Derrick Mayes",25,3,15,"62 catches for 829 yards, 10 td","Green Bay Packers / 2nd / 56th pick / 1996"
"6","TE","Christian Fauria",28,4,16,"35 catches for 376 yards, 0 td","Seattle Seahawks / 2nd / 39th pick / 1995"
"7","LT","Walter Jones*",25,2,16,"1 fumble recovered","Seattle Seahawks / 1st / 6th pick / 1997"
"8","LG","Pete Kendall",26,3,16,"","Seattle Seahawks / 1st / 21st pick / 1996"
"9","C","Chris Gray",29,6,10,"1 fumble recovered","Miami Dolphins / 5th / 132nd pick / 1993"
"10","RG","Brian Habib",35,10,16,"","Minnesota Vikings / 10th / 264th pick / 1988"
"11","RT","Grant Williams",25,3,15,"",""
"12","","Defensive Starters",NA,NA,NA,"",""
"13","DE","Phillip Daniels",26,3,16,"","Seattle Seahawks / 4th / 99th pick / 1996"
"14","DE","Michael Sinclair",31,7,15,"","Seattle Seahawks / 6th / 155th pick / 1991"
"15","LDT","Sam Adams",26,5,13,"1.0 sacks, 0 interceptions, 1 fumble recovered","Seattle Seahawks / 1st / 8th pick / 1994"
"16","RDT","Cortez Kennedy*",31,9,16,"6.5 sacks, 2 interceptions, 0 fumbles recovered","Seattle Seahawks / 1st / 3rd pick / 1990"
"17","MLB","Anthony Simmons",23,1,16,"","Seattle Seahawks / 1st / 15th pick / 1998"
"18","ROLB","Chad Brown*",29,6,15,"5.5 sacks, 0 interceptions, 1 fumble recovered","Pittsburgh Steelers / 2nd / 44th pick / 1993"
"19","LB","Darrin Smith",29,6,15,"","Dallas Cowboys / 2nd / 54th pick / 1993"
"20","LCB","Shawn Springs",24,2,16,"0.0 sacks, 5 interceptions, 1 fumble recovered","Seattle Seahawks / 1st / 3rd pick / 1997"
"21","RCB","Willie Williams",29,6,14,"0.0 sacks, 5 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 6th / 162nd pick / 1993"
"22","SS","Darryl Williams",29,7,12,"0.0 sacks, 4 interceptions, 1 fumble recovered","Cincinnati Bengals / 1st / 28th pick / 1992"
"23","FS","Jay Bellamy",27,5,16,"0.0 sacks, 4 interceptions, 1 fumble recovered",""
