"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Mark Sanchez",23,"Rook",15,"196 for 364, 2,444 yards, 12 td, 20 int, & 36 rushes for 106 yards and 3 td","New York Jets / 1st / 5th pick / 2009"
"3","RB","Thomas Jones",31,"9",16,"331 rushes for 1,402 yards, 14 td, & 10 catches for 58 yards and 0 td","Arizona Cardinals / 1st / 7th pick / 2000"
"4","FB","Tony Richardson",38,"14",10,"7 rushes for 48 yards, 0 td, & 3 catches for 10 yards and 0 td",""
"5","WR","Jerricho Cotchery",27,"5",12,"57 catches for 821 yards, 3 td, & 2 rushes for 7 yards and 1 td","New York Jets / 4th / 108th pick / 2004"
"6","WR","Braylon Edwards",26,"4",11,"35 catches for 541 yards, 4 td","Cleveland Browns / 1st / 3rd pick / 2005"
"7","TE","Dustin Keller",25,"1",12,"45 catches for 522 yards, 2 td, & 1 rush for 7 yards and 0 td","New York Jets / 1st / 30th pick / 2008"
"8","LT","D'Brickashaw Ferguson*",26,"3",16,"1 fumble recovered","New York Jets / 1st / 4th pick / 2006"
"9","T","Marques Douglas",32,"9",12,"",""
"10","LG","Alan Faneca*",33,"11",16,"1 fumble recovered","Pittsburgh Steelers / 1st / 26th pick / 1998"
"11","C","Nick Mangold*+",25,"3",16,"","New York Jets / 1st / 29th pick / 2006"
"12","RG","Brandon Moore",29,"6",16,"",""
"13","RT","Damien Woody",32,"10",16,"1 fumble recovered","New England Patriots / 1st / 17th pick / 1999"
"14","","Defensive Starters",NA,"",NA,"",""
"15","DE","Shaun Ellis*",32,"9",15,"","New York Jets / 1st / 12th pick / 2000"
"16","NT","Sione Pouha",30,"4",14,"","New York Jets / 3rd / 88th pick / 2005"
"17","MLB","David Harris",25,"2",16,"5.5 sacks, 2 interceptions, 0 fumbles recovered","New York Jets / 2nd / 47th pick / 2007"
"18","LB","Calvin Pace",29,"6",12,"","Arizona Cardinals / 1st / 18th pick / 2003"
"19","LB","Bart Scott",29,"7",16,"",""
"20","LB","Bryan Thomas",30,"7",14,"","New York Jets / 1st / 22nd pick / 2002"
"21","LCB","Darrelle Revis*+",24,"2",16,"0.0 sacks, 6 interceptions, 0 fumbles recovered","New York Jets / 1st / 14th pick / 2007"
"22","S","Jim Leonhard",27,"4",16,"2.5 sacks, 1 interception, 0 fumbles recovered",""
"23","S","Kerry Rhodes",27,"4",14,"0.0 sacks, 3 interceptions, 1 fumble recovered","New York Jets / 4th / 123rd pick / 2005"
