"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Drew Brees*",32,"10",16,"468 for 657, 5,476 yards, 46 td, 14 int, & 21 rushes for 86 yards and 1 td","San Diego Chargers / 2nd / 32nd pick / 2001"
"3","FB","Jed Collins",25,"Rook",11,"4 rushes for 4 yards, 2 td, & 11 catches for 50 yards and 2 td",""
"4","WR","Devery Henderson",29,"7",13,"32 catches for 503 yards, 2 td, & 1 rush for 9 yards and 0 td","New Orleans Saints / 2nd / 50th pick / 2004"
"5","WR","Robert Meachem",27,"3",8,"40 catches for 620 yards, 6 td, & 4 rushes for 18 yards and 0 td","New Orleans Saints / 1st / 27th pick / 2007"
"6","TE","Jimmy Graham*",25,"1",11,"99 catches for 1,310 yards, 11 td","New Orleans Saints / 3rd / 95th pick / 2010"
"7","LT","Jermon Bushrod*",27,"4",16,"","New Orleans Saints / 4th / 125th pick / 2007"
"8","LG","Carl Nicks*+",26,"3",16,"","New Orleans Saints / 5th / 164th pick / 2008"
"9","C","Brian De La Puente",26,"Rook",12,"",""
"10","RG","Jahri Evans*+",28,"5",16,"","New Orleans Saints / 4th / 108th pick / 2006"
"11","RT","Zach Strief",28,"5",11,"","New Orleans Saints / 7th / 210th pick / 2006"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Cameron Jordan",22,"Rook",15,"","New Orleans Saints / 1st / 24th pick / 2011"
"14","DE","Will Smith",30,"7",14,"","New Orleans Saints / 1st / 18th pick / 2004"
"15","DT","Sedrick Ellis",26,"3",15,"","New Orleans Saints / 1st / 7th pick / 2008"
"16","NT","Aubrayo Franklin",31,"8",9,"","Baltimore Ravens / 5th / 146th pick / 2003"
"17","MLB","Jonathan Vilma",29,"7",11,"0.0 sacks, 0 interceptions, 4 fumbles recovered","New York Jets / 1st / 12th pick / 2004"
"18","LB","Jo-Lonn Dunbar",26,"3",14,"",""
"19","LB","Scott Shanle",32,"8",15,"","St. Louis Rams / 7th / 251st pick / 2003"
"20","LCB","Jabari Greer",29,"7",16,"0.0 sacks, 1 interception, 0 fumbles recovered",""
"21","RCB","Tracy Porter",25,"3",11,"0.0 sacks, 1 interception, 1 fumble recovered","New Orleans Saints / 2nd / 40th pick / 2008"
"22","SS","Roman Harper",29,"5",16,"7.5 sacks, 0 interceptions, 1 fumble recovered","New Orleans Saints / 2nd / 43rd pick / 2006"
"23","FS","Malcolm Jenkins",24,"2",15,"1.0 sacks, 0 interceptions, 1 fumble recovered","New Orleans Saints / 1st / 14th pick / 2009"
