"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Kyle Boller",23,1,16,"258 for 464, 2,559 yards, 13 td, 11 int, & 53 rushes for 189 yards and 1 td","Baltimore Ravens / 1st / 19th pick / 2003"
"3","RB","Jamal Lewis",25,4,12,"235 rushes for 1,006 yards, 7 td, & 10 catches for 116 yards and 0 td","Baltimore Ravens / 1st / 5th pick / 2000"
"4","FB","Alan Ricard",27,3,9,"10 rushes for 36 yards, 0 td, & 11 catches for 39 yards and 0 td",""
"5","WR","Travis Taylor",25,4,9,"34 catches for 421 yards, 0 td","Baltimore Ravens / 1st / 10th pick / 2000"
"6","TE","Terry Jones",25,2,11,"20 catches for 152 yards, 1 td","Baltimore Ravens / 5th / 155th pick / 2002"
"7","LT","Jonathan Ogden*",30,8,12,"1 fumble recovered","Baltimore Ravens / 1st / 4th pick / 1996"
"8","LG","Edwin Mulitalo",30,5,15,"","Baltimore Ravens / 4th / 129th pick / 1999"
"9","C","Casey Rabach",27,2,16,"","Baltimore Ravens / 3rd / 92nd pick / 2001"
"10","RG","Bennie Anderson",27,3,12,"",""
"11","RT","Orlando Brown",34,10,13,"1 fumble recovered",""
"12","","Defensive Starters",NA,NA,NA,"",""
"13","DE","Marques Douglas",27,4,15,"",""
"14","DE","Anthony Weaver",24,2,15,"","Baltimore Ravens / 2nd / 52nd pick / 2002"
"15","NT","Kelly Gregg",28,5,14,"1.5 sacks, 0 interceptions, 1 fumble recovered","Cincinnati Bengals / 6th / 173rd pick / 1999"
"16","LOLB","Terrell Suggs*",22,1,16,"10.5 sacks, 0 interceptions, 2 fumbles recovered","Baltimore Ravens / 1st / 10th pick / 2003"
"17","LILB","Ed Hartwell",26,3,15,"0.0 sacks, 0 interceptions, 1 fumble recovered","Baltimore Ravens / 4th / 126th pick / 2001"
"18","RILB","Ray Lewis*+",29,8,15,"1.0 sacks, 0 interceptions, 2 fumbles recovered","Baltimore Ravens / 1st / 26th pick / 1996"
"19","ROLB","Adalius Thomas",27,4,16,"8.0 sacks, 1 interception, 0 fumbles recovered","Baltimore Ravens / 6th / 186th pick / 2000"
"20","LCB","Chris McAlister*",27,5,14,"0.0 sacks, 1 interception, 2 fumbles recovered","Baltimore Ravens / 1st / 10th pick / 1999"
"21","RCB","Gary Baxter",26,3,16,"2.0 sacks, 1 interception, 0 fumbles recovered","Baltimore Ravens / 2nd / 62nd pick / 2001"
"22","SS","Ed Reed*+",26,2,16,"2.0 sacks, 9 interceptions, 2 fumbles recovered","Baltimore Ravens / 1st / 24th pick / 2002"
"23","FS","Will Demps",25,2,16,"2.5 sacks, 1 interception, 2 fumbles recovered",""
