"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jake Locker",24,"1",11,"177 for 314, 2,176 yards, 10 td, 11 int, & 41 rushes for 291 yards and 1 td","Tennessee Titans / 1st / 8th pick / 2011"
"3","RB","Chris Johnson",27,"4",15,"276 rushes for 1,243 yards, 6 td, & 36 catches for 232 yards and 0 td","Tennessee Titans / 1st / 24th pick / 2008"
"4","FB","Quinn Johnson",26,"3",8,"4 rushes for 5 yards, 0 td, & 5 catches for 40 yards and 0 td","Green Bay Packers / 5th / 145th pick / 2009"
"5","WR","Kenny Britt",24,"3",11,"45 catches for 589 yards, 4 td","Tennessee Titans / 1st / 30th pick / 2009"
"6","WR","Nate Washington",29,"7",14,"46 catches for 746 yards, 4 td",""
"7","TE","Craig Stevens",28,"4",15,"23 catches for 275 yards, 1 td","Tennessee Titans / 3rd / 85th pick / 2008"
"8","LT","Michael Roos",30,"7",15,"","Tennessee Titans / 2nd / 41st pick / 2005"
"9","LG","Steve Hutchinson",35,"11",12,"","Seattle Seahawks / 1st / 17th pick / 2001"
"10","C","Fernando Velasco",27,"3",16,"",""
"11","RG","Leroy Harris",28,"5",8,"","Tennessee Titans / 4th / 115th pick / 2007"
"12","RG","Deuce Lutui",29,"6",8,"","Arizona Cardinals / 2nd / 41st pick / 2006"
"13","RT","David Stewart",30,"6",12,"","Tennessee Titans / 4th / 113th pick / 2005"
"14","","Defensive Starters",NA,"",NA,"",""
"15","DE","Derrick Morgan",23,"2",16,"","Tennessee Titans / 1st / 16th pick / 2010"
"16","DE","Kamerion Wimbley",29,"6",16,"","Cleveland Browns / 1st / 13th pick / 2006"
"17","DT","Jurrell Casey",23,"1",16,"","Tennessee Titans / 3rd / 77th pick / 2011"
"18","DT","Sen'Derrick Marks",25,"3",14,"","Tennessee Titans / 2nd / 62nd pick / 2009"
"19","LB","Akeem Ayers",23,"1",13,"","Tennessee Titans / 2nd / 39th pick / 2011"
"20","LB","Zach Brown",23,"Rook",14,"","Tennessee Titans / 2nd / 52nd pick / 2012"
"21","CB","Jason McCourty",25,"3",16,"0.0 sacks, 4 interceptions, 1 fumble recovered","Tennessee Titans / 6th / 203rd pick / 2009"
"22","CB","Alterraun Verner",24,"2",16,"0.0 sacks, 2 interceptions, 1 fumble recovered","Tennessee Titans / 4th / 104th pick / 2010"
"23","FS","Michael Griffin",27,"5",16,"1.0 sacks, 4 interceptions, 0 fumbles recovered","Tennessee Titans / 1st / 19th pick / 2007"
