"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Blake Bortles",24,"2",14,"317 for 548, 3,279 yards, 21 td, 16 int, & 52 rushes for 331 yards and 3 td","Jacksonville Jaguars / 1st / 3rd pick / 2014"
"3","RB","T.J. Yeldon",23,"1",12,"128 rushes for 460 yards, 1 td, & 50 catches for 312 yards and 1 td","Jacksonville Jaguars / 2nd / 36th pick / 2015"
"4","WR","Allen Hurns",25,"2",11,"35 catches for 477 yards, 3 td",""
"5","WR","Allen Robinson",23,"2",14,"59 catches for 654 yards, 6 td","Jacksonville Jaguars / 2nd / 61st pick / 2014"
"6","TE","Marcedes Lewis",32,"10",10,"20 catches for 169 yards, 1 td","Jacksonville Jaguars / 1st / 28th pick / 2006"
"7","T","Kelvin Beachum",27,"4",13,"","Pittsburgh Steelers / 7th / 248th pick / 2012"
"8","T","Jermey Parnell",30,"5",14,"",""
"9","G","A.J. Cann",25,"1",14,"","Jacksonville Jaguars / 3rd / 67th pick / 2015"
"10","G","Brandon Linder",24,"2",12,"","Jacksonville Jaguars / 3rd / 93rd pick / 2014"
"11","","Defensive Starters",NA,"",NA,"",""
"12","DE","Yannick Ngakoue",21,"Rook",13,"","Jacksonville Jaguars / 3rd / 69th pick / 2016"
"13","DT","Malik Jackson",26,"4",14,"","Denver Broncos / 5th / 137th pick / 2012"
"14","LB","Paul Posluszny",32,"9",14,"","Buffalo Bills / 2nd / 34th pick / 2007"
"15","LB","Telvin Smith",25,"2",14,"","Jacksonville Jaguars / 5th / 144th pick / 2014"
"16","CB","Prince Amukamara",27,"5",10,"","New York Giants / 1st / 19th pick / 2011"
"17","CB","Jalen Ramsey",22,"Rook",14,"0.0 sacks, 1 interception, 0 fumbles recovered","Jacksonville Jaguars / 1st / 5th pick / 2016"
"18","S","Jonathan Cyprien",26,"3",14,"1.0 sacks, 0 interceptions, 1 fumble recovered","Jacksonville Jaguars / 2nd / 33rd pick / 2013"
"19","S","Tashaun Gipson",26,"4",14,"0.0 sacks, 1 interception, 0 fumbles recovered",""
