"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Randall Cunningham",29,7,15,"233 for 384, 2,775 yards, 19 td, 11 int, & 87 rushes for 549 yards and 5 td","Philadelphia Eagles / 2nd / 37th pick / 1985"
"3","RB","Herschel Walker",30,6,16,"267 rushes for 1,070 yards, 8 td, & 38 catches for 278 yards and 2 td","Dallas Cowboys / 5th / 114th pick / 1985"
"4","FB","Heath Sherman",25,3,7,"112 rushes for 583 yards, 5 td, & 18 catches for 219 yards and 1 td","Philadelphia Eagles / 6th / 162nd pick / 1989"
"5","WR","Fred Barnett*",26,2,16,"67 catches for 1,083 yards, 6 td, & 1 rush for -15 yards and 0 td","Philadelphia Eagles / 3rd / 77th pick / 1990"
"6","WR","Calvin Williams",25,2,15,"42 catches for 598 yards, 7 td","Philadelphia Eagles / 5th / 133rd pick / 1990"
"7","TE","Keith Byars",29,6,15,"56 catches for 502 yards, 2 td, & 41 rushes for 176 yards and 1 td","Philadelphia Eagles / 1st / 10th pick / 1986"
"8","LT","Ron Heller",30,8,12,"2 fumbles recovered","Tampa Bay Buccaneers / 4th / 112th pick / 1984"
"9","LG","Mike Schad",29,5,14,"","Los Angeles Rams / 1st / 23rd pick / 1986"
"10","C","David Alexander",28,5,16,"","Philadelphia Eagles / 5th / 121st pick / 1987"
"11","RG","Eric Floyd",27,2,16,"",""
"12","RT","Antone Davis",25,1,15,"","Philadelphia Eagles / 1st / 8th pick / 1991"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","Reggie White*",31,7,16,"14.0 sacks, 0 interceptions, 1 fumble recovered","Philadelphia Eagles / 1st / 4th pick / 1984 Supp"
"15","LDT","Andy Harmon",23,1,13,"7.0 sacks, 0 interceptions, 1 fumble recovered","Philadelphia Eagles / 6th / 156th pick / 1991"
"16","RDT","Mike Golic",30,6,13,"2.0 sacks, 0 interceptions, 1 fumble recovered","Houston Oilers / 10th / 255th pick / 1985"
"17","RDE","Clyde Simmons*+",28,6,16,"19.0 sacks, 0 interceptions, 1 fumble recovered","Philadelphia Eagles / 9th / 233rd pick / 1986"
"18","LLB","Seth Joyner",28,6,16,"6.5 sacks, 4 interceptions, 1 fumble recovered","Philadelphia Eagles / 8th / 208th pick / 1986"
"19","MLB","Byron Evans",28,5,16,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Philadelphia Eagles / 4th / 93rd pick / 1987"
"20","RLB","William Thomas",24,1,15,"1.5 sacks, 2 interceptions, 2 fumbles recovered","Philadelphia Eagles / 4th / 104th pick / 1991"
"21","LCB","John Booty",27,4,11,"0.0 sacks, 3 interceptions, 1 fumble recovered","New York Jets / 10th / 257th pick / 1988"
"22","RCB","Eric Allen*",27,4,16,"0.0 sacks, 4 interceptions, 2 fumbles recovered","Philadelphia Eagles / 2nd / 30th pick / 1988"
"23","SS","Rich Miano",30,7,11,"0.0 sacks, 1 interception, 2 fumbles recovered","New York Jets / 6th / 166th pick / 1985"
"24","FS","Wes Hopkins",31,9,10,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Philadelphia Eagles / 2nd / 35th pick / 1983"
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","Roger Ruzek",32,5,0,"16 of 25 field goals & 40 of 44 extra points",""
"27","P","Jeff Feagles",26,4,0,"82 punts for a 42.2 average, 0 blocked",""
"28","PR","Vai Sikahema",30,6,0,"40 punt returns for a 12.6 average and 1 td","St. Louis Cardinals / 10th / 254th pick / 1986"
"29","KR","Vai Sikahema",30,6,0,"26 kick returns for a 20.3 average and 0 td","St. Louis Cardinals / 10th / 254th pick / 1986"
