"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Philip Rivers",34,"11",16,"437 for 661, 4,792 yards, 29 td, 13 int, & 17 rushes for 28 yards and 0 td","New York Giants / 1st / 4th pick / 2004"
"3","RB","Melvin Gordon",22,"Rook",13,"184 rushes for 641 yards, 0 td, & 33 catches for 192 yards and 0 td","San Diego Chargers / 1st / 15th pick / 2015"
"4","WR","Keenan Allen",23,"2",8,"67 catches for 725 yards, 4 td","San Diego Chargers / 3rd / 76th pick / 2013"
"5","WR","Malcom Floyd",34,"11",13,"30 catches for 561 yards, 3 td",""
"6","WR","Steve Johnson",29,"7",8,"45 catches for 497 yards, 3 td","Buffalo Bills / 7th / 224th pick / 2008"
"7","TE","Ladarius Green",25,"3",11,"37 catches for 429 yards, 4 td","San Diego Chargers / 4th / 110th pick / 2012"
"8","LT","Chris Hairston",26,"4",11,"","Buffalo Bills / 4th / 122nd pick / 2011"
"9","LG","Orlando Franklin",28,"4",10,"","Denver Broncos / 2nd / 46th pick / 2011"
"10","C","Trevor Robinson",25,"3",13,"",""
"11","RG","D.J. Fluker",24,"2",12,"1 fumble recovered","San Diego Chargers / 1st / 11th pick / 2013"
"12","RT","Joe Barksdale",26,"4",16,"","Oakland Raiders / 3rd / 92nd pick / 2011"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Kendall Reyes",26,"3",15,"","San Diego Chargers / 2nd / 49th pick / 2012"
"15","DT","Corey Liuget",25,"4",10,"","San Diego Chargers / 1st / 18th pick / 2011"
"16","LB","Jeremiah Attaochu",22,"1",12,"","San Diego Chargers / 2nd / 50th pick / 2014"
"17","LB","Donald Butler",27,"4",9,"","San Diego Chargers / 3rd / 79th pick / 2010"
"18","LB","Melvin Ingram",26,"3",16,"","San Diego Chargers / 1st / 18th pick / 2012"
"19","LB","Denzel Perryman",22,"Rook",9,"","San Diego Chargers / 2nd / 48th pick / 2015"
"20","LB","Manti Te'o",24,"2",12,"","San Diego Chargers / 2nd / 38th pick / 2013"
"21","LCB","Brandon Flowers",29,"7",10,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Kansas City Chiefs / 2nd / 35th pick / 2008"
"22","RCB","Jason Verrett*",24,"1",14,"0.0 sacks, 3 interceptions, 0 fumbles recovered","San Diego Chargers / 1st / 25th pick / 2014"
"23","SS","Jahleel Addae",25,"2",12,"1.0 sacks, 0 interceptions, 1 fumble recovered",""
"24","FS","Eric Weddle",30,"8",13,"0.5 sacks, 0 interceptions, 1 fumble recovered","San Diego Chargers / 2nd / 37th pick / 2007"
