"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Philip Rivers*",32,"9",16,"378 for 544, 4,478 yards, 32 td, 11 int, & 28 rushes for 72 yards and 0 td","New York Giants / 1st / 4th pick / 2004"
"3","RB","Ryan Mathews",26,"3",14,"285 rushes for 1,255 yards, 6 td, & 26 catches for 189 yards and 1 td","San Diego Chargers / 1st / 12th pick / 2010"
"4","WR","Keenan Allen",21,"Rook",14,"71 catches for 1,046 yards, 8 td","San Diego Chargers / 3rd / 76th pick / 2013"
"5","WR","Vincent Brown",24,"2",12,"41 catches for 472 yards, 1 td","San Diego Chargers / 3rd / 82nd pick / 2011"
"6","TE","Antonio Gates",33,"10",15,"77 catches for 872 yards, 4 td",""
"7","TE","Ladarius Green",23,"1",10,"17 catches for 376 yards, 3 td","San Diego Chargers / 4th / 110th pick / 2012"
"8","LT","King Dunlap",28,"5",11,"","Philadelphia Eagles / 7th / 230th pick / 2008"
"9","LG","Johnnie Troutman",26,"1",9,"","San Diego Chargers / 5th / 149th pick / 2012"
"10","C","Nick Hardwick",32,"9",16,"","San Diego Chargers / 3rd / 66th pick / 2004"
"11","RG","Jeromey Clary",30,"6",15,"","San Diego Chargers / 6th / 187th pick / 2006"
"12","RT","D.J. Fluker",22,"Rook",15,"","San Diego Chargers / 1st / 11th pick / 2013"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Corey Liuget",23,"2",16,"","San Diego Chargers / 1st / 18th pick / 2011"
"15","DE","Kendall Reyes",24,"1",16,"","San Diego Chargers / 2nd / 49th pick / 2012"
"16","DT","Cam Thomas",27,"3",10,"","San Diego Chargers / 5th / 146th pick / 2010"
"17","LB","Donald Butler",25,"2",12,"","San Diego Chargers / 3rd / 79th pick / 2010"
"18","LB","Jarret Johnson",32,"10",9,"","Baltimore Ravens / 4th / 109th pick / 2003"
"19","LB","Manti Te'o",22,"Rook",13,"","San Diego Chargers / 2nd / 38th pick / 2013"
"20","LCB","Derek Cox",27,"4",11,"0.0 sacks, 1 interception, 0 fumbles recovered","Jacksonville Jaguars / 3rd / 73rd pick / 2009"
"21","RCB","Shareece Wright",26,"2",13,"0.0 sacks, 1 interception, 0 fumbles recovered","San Diego Chargers / 3rd / 89th pick / 2011"
"22","SS","Marcus Gilchrist",25,"2",16,"1.0 sacks, 2 interceptions, 1 fumble recovered","San Diego Chargers / 2nd / 50th pick / 2011"
"23","FS","Eric Weddle*",28,"6",16,"1.0 sacks, 2 interceptions, 2 fumbles recovered","San Diego Chargers / 2nd / 37th pick / 2007"
