"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jason Campbell",28,"3",16,"327 for 507, 3,618 yards, 20 td, 15 int, & 46 rushes for 236 yards and 1 td","Washington Redskins / 1st / 25th pick / 2005"
"3","RB","Clinton Portis",28,"7",8,"124 rushes for 494 yards, 1 td, & 9 catches for 57 yards and 1 td","Denver Broncos / 2nd / 51st pick / 2002"
"4","WR","Malcolm Kelly",23,"1",10,"25 catches for 347 yards, 0 td","Washington Redskins / 2nd / 51st pick / 2008"
"5","WR","Santana Moss",30,"8",16,"70 catches for 902 yards, 3 td, & 2 rushes for 8 yards and 0 td","New York Jets / 1st / 16th pick / 2001"
"6","WR","Devin Thomas",23,"1",10,"25 catches for 325 yards, 3 td, & 3 rushes for -2 yards and 0 td","Washington Redskins / 2nd / 34th pick / 2008"
"7","TE","Fred Davis",23,"1",10,"48 catches for 509 yards, 6 td","Washington Redskins / 2nd / 48th pick / 2008"
"8","LT","Levi Jones",30,"7",8,"","Cincinnati Bengals / 1st / 10th pick / 2002"
"9","LG","Derrick Dockery",29,"6",16,"","Washington Redskins / 3rd / 81st pick / 2003"
"10","C","Casey Rabach",32,"7",16,"","Baltimore Ravens / 3rd / 92nd pick / 2001"
"11","RT","Stephon Heyer",25,"2",16,"",""
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Andre Carter",30,"8",16,"","San Francisco 49ers / 1st / 7th pick / 2001"
"14","DE","Phillip Daniels",36,"13",15,"","Seattle Seahawks / 4th / 99th pick / 1996"
"15","DT","Cornelius Griffin",33,"9",14,"","New York Giants / 2nd / 42nd pick / 2000"
"16","DT","Albert Haynesworth",28,"7",12,"","Tennessee Titans / 1st / 15th pick / 2002"
"17","MLB","London Fletcher*",34,"11",16,"2.0 sacks, 1 interception, 0 fumbles recovered",""
"18","LB","Rocky McIntosh",27,"3",16,"","Washington Redskins / 2nd / 35th pick / 2006"
"19","LB","Brian Orakpo*",23,"Rook",16,"","Washington Redskins / 1st / 13th pick / 2009"
"20","CB","DeAngelo Hall",26,"5",12,"0.0 sacks, 4 interceptions, 1 fumble recovered","Atlanta Falcons / 1st / 8th pick / 2004"
"21","CB","Carlos Rogers",28,"4",15,"0.0 sacks, 0 interceptions, 2 fumbles recovered","Washington Redskins / 1st / 9th pick / 2005"
"22","FS","LaRon Landry",25,"2",15,"1.0 sacks, 1 interception, 0 fumbles recovered","Washington Redskins / 1st / 6th pick / 2007"
