"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Ken O'Brien*",31,"7",16,"287 for 489, 3,300 yards, 10 td, 11 int, & 23 rushes for 60 yards and 0 td","New York Jets / 1st / 24th pick / 1983"
"3","RB","Blair Thomas",24,"1",12,"189 rushes for 728 yards, 3 td, & 30 catches for 195 yards and 1 td","New York Jets / 1st / 2nd pick / 1990"
"4","FB","Brad Baxter",24,"2",14,"184 rushes for 666 yards, 11 td, & 12 catches for 124 yards and 0 td","Minnesota Vikings / 11th / 303rd pick / 1989"
"5","WR","Rob Moore",23,"1",16,"70 catches for 987 yards, 5 td","New York Jets / 1st / 1st pick / 1990 Supp"
"6","WR","Al Toon",28,"6",15,"74 catches for 963 yards, 0 td","New York Jets / 1st / 10th pick / 1985"
"7","TE","Mark Boyer",29,"6",10,"16 catches for 153 yards, 0 td","Indianapolis Colts / 9th / 229th pick / 1985"
"8","LT","Jeff Criswell",27,"4",16,"",""
"9","LG","Dave Cadigan",26,"3",10,"","New York Jets / 1st / 8th pick / 1988"
"10","C","Jim Sweeney",29,"7",16,"","New York Jets / 2nd / 37th pick / 1984"
"11","RG","Dwayne White",24,"1",16,"1 fumble recovered","New York Jets / 7th / 167th pick / 1990"
"12","RT","Irv Eatman",30,"5",16,"1 fumble recovered","Kansas City Chiefs / 8th / 204th pick / 1983"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Marvin Washington",26,"2",15,"6.0 sacks, 0 interceptions, 0 fumbles recovered","New York Jets / 6th / 151st pick / 1989"
"15","LDT","Scott Mersereau",26,"4",13,"2.0 sacks, 2 interceptions, 1 fumble recovered","Los Angeles Rams / 5th / 136th pick / 1987"
"16","RDT","Dennis Byrd",25,"2",16,"7.0 sacks, 0 interceptions, 0 fumbles recovered","New York Jets / 2nd / 42nd pick / 1989"
"17","RDE","Jeff Lageman",24,"2",16,"10.0 sacks, 0 interceptions, 0 fumbles recovered","New York Jets / 1st / 14th pick / 1989"
"18","LLB","Mo Lewis",22,"Rook",15,"1.0 sacks, 0 interceptions, 1 fumble recovered","New York Jets / 3rd / 63rd pick / 1991"
"19","MLB","Kyle Clifton",29,"7",16,"1.0 sacks, 1 interception, 0 fumbles recovered","New York Jets / 3rd / 64th pick / 1984"
"20","RLB","Joe Kelly",27,"5",12,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Cincinnati Bengals / 1st / 11th pick / 1986"
"21","LCB","Michael Brim",25,"3",12,"1.0 sacks, 4 interceptions, 1 fumble recovered","Phoenix Cardinals / 4th / 95th pick / 1988"
"22","RCB","James Hasty",26,"3",16,"0.0 sacks, 3 interceptions, 4 fumbles recovered","New York Jets / 3rd / 74th pick / 1988"
"23","SS","Brian Washington",26,"3",16,"2.0 sacks, 1 interception, 1 fumble recovered","Cleveland Browns / 10th / 272nd pick / 1988"
"24","FS","Lonnie Young",28,"6",11,"0.0 sacks, 1 interception, 1 fumble recovered","St. Louis Cardinals / 12th / 325th pick / 1985"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Pat Leahy",40,"17",0,"26 of 37 field goals & 30 of 30 extra points",""
"27","P","Louie Aguiar",25,"Rook",0,"64 punts for a 39.4 average, 0 blocked",""
"28","PR","Terance Mathis",24,"1",1,"23 punt returns for a 6.8 average and 0 td","New York Jets / 6th / 140th pick / 1990"
"29","KR","Terance Mathis",24,"1",1,"29 kick returns for a 20.7 average and 0 td","New York Jets / 6th / 140th pick / 1990"
