"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Don Majkowski",26,"3",8,"150 for 264, 1,925 yards, 10 td, 12 int, & 29 rushes for 186 yards and 1 td","Green Bay Packers / 10th / 255th pick / 1987"
"3","RB","Keith Woodside",26,"2",13,"46 rushes for 182 yards, 1 td, & 24 catches for 184 yards and 0 td","Green Bay Packers / 3rd / 61st pick / 1988"
"4","FB","Michael Haddix",29,"7",12,"98 rushes for 311 yards, 0 td, & 13 catches for 94 yards and 2 td","Philadelphia Eagles / 1st / 8th pick / 1983"
"5","WR","Perry Kemp",29,"3",16,"44 catches for 527 yards, 2 td, & 1 rush for -1 yards and 0 td",""
"6","WR","Sterling Sharpe*",25,"2",16,"67 catches for 1,105 yards, 6 td, & 2 rushes for 14 yards and 0 td","Green Bay Packers / 1st / 7th pick / 1988"
"7","TE","Ed West",29,"6",16,"27 catches for 356 yards, 5 td",""
"8","LT","Ken Ruettgers",28,"5",11,"1 fumble recovered","Green Bay Packers / 1st / 7th pick / 1985"
"9","LG","Billy Ard",31,"9",15,"","New York Giants / 8th / 221st pick / 1981"
"10","C","James Campen",26,"3",16,"",""
"11","RG","Keith Uecker",30,"8",13,"","Denver Broncos / 9th / 243rd pick / 1982"
"12","RT","Tony Mandarich",24,"1",16,"1 fumble recovered","Green Bay Packers / 1st / 2nd pick / 1989"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Matt Brock",24,"1",16,"4.0 sacks, 0 interceptions, 0 fumbles recovered","Green Bay Packers / 3rd / 58th pick / 1989"
"15","NT","Bob Nelson",31,"4",16,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Miami Dolphins / 5th / 120th pick / 1982"
"16","RDE","Robert Brown",30,"8",16,"3.0 sacks, 0 interceptions, 1 fumble recovered","Green Bay Packers / 4th / 98th pick / 1982"
"17","LOLB","Scott Stephen",26,"3",16,"1.0 sacks, 2 interceptions, 2 fumbles recovered","Green Bay Packers / 3rd / 69th pick / 1987"
"18","LILB","Brian Noble",28,"5",14,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Green Bay Packers / 5th / 125th pick / 1985"
"19","RILB","Johnny Holland",25,"3",16,"0.0 sacks, 1 interception, 1 fumble recovered","Green Bay Packers / 2nd / 41st pick / 1987"
"20","ROLB","Tim Harris",26,"4",16,"7.0 sacks, 0 interceptions, 2 fumbles recovered","Green Bay Packers / 4th / 84th pick / 1986"
"21","LCB","Mark Lee",32,"10",16,"0.0 sacks, 1 interception, 0 fumbles recovered","Green Bay Packers / 2nd / 34th pick / 1980"
"22","RCB","Jerry Holmes",33,"10",16,"1.0 sacks, 3 interceptions, 3 fumbles recovered",""
"23","SS","Mark Murphy",32,"10",16,"1.0 sacks, 3 interceptions, 0 fumbles recovered",""
"24","FS","Chuck Cecil",26,"2",8,"0.0 sacks, 1 interception, 0 fumbles recovered","Green Bay Packers / 4th / 89th pick / 1988"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Chris Jacke",24,"1",0,"23 of 30 field goals & 28 of 29 extra points","Green Bay Packers / 6th / 142nd pick / 1989"
"27","P","Don Bracken",28,"5",0,"64 punts for a 38.0 average, 1 blocked",""
"28","PR","Jeff Query",23,"1",0,"32 punt returns for a 9.6 average and 0 td","Green Bay Packers / 5th / 124th pick / 1989"
"29","KR","Charles Wilson",22,"Rook",0,"35 kick returns for a 22.8 average and 0 td","Green Bay Packers / 5th / 132nd pick / 1990"
