"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Trent Dilfer",33,11,11,"199 for 333, 2,321 yards, 11 td, 12 int, & 20 rushes for 46 yards and 0 td","Tampa Bay Buccaneers / 1st / 6th pick / 1994"
"3","RB","Reuben Droughns",27,4,16,"309 rushes for 1,232 yards, 2 td, & 39 catches for 369 yards and 0 td","Detroit Lions / 3rd / 81st pick / 2000"
"4","FB","Terrelle Smith",27,5,15,"6 rushes for 9 yards, 0 td, & 12 catches for 58 yards and 1 td","New Orleans Saints / 4th / 96th pick / 2000"
"5","WR","Antonio Bryant",24,3,15,"69 catches for 1,009 yards, 4 td, & 1 rush for 3 yards and 0 td","Dallas Cowboys / 2nd / 63rd pick / 2002"
"6","TE","Steve Heiden",29,6,13,"43 catches for 401 yards, 3 td","San Diego Chargers / 3rd / 69th pick / 1999"
"7","LT","L.J. Shelton",29,6,16,"","Arizona Cardinals / 1st / 21st pick / 1999"
"8","LG","Joe Andruzzi",30,7,13,"",""
"9","C","Jeff Faine",24,2,14,"","Cleveland Browns / 1st / 21st pick / 2003"
"10","RG","Cosey Coleman",27,5,14,"","Tampa Bay Buccaneers / 2nd / 51st pick / 2000"
"11","RT","Ryan Tucker",30,8,16,"","St. Louis Rams / 4th / 112th pick / 1997"
"12","","Defensive Starters",NA,NA,NA,"",""
"13","DE","Alvin McKinley",27,5,16,"","Carolina Panthers / 4th / 120th pick / 2000"
"14","DE","Orpheus Roye",32,9,16,"","Pittsburgh Steelers / 6th / 200th pick / 1996"
"15","NT","Jason Fisk",33,10,14,"","Minnesota Vikings / 7th / 243rd pick / 1995"
"16","MLB","Andra Davis",27,3,16,"2.0 sacks, 1 interception, 0 fumbles recovered","Cleveland Browns / 5th / 141st pick / 2002"
"17","LB","Matt Stewart",26,4,12,"","Atlanta Falcons / 4th / 102nd pick / 2001"
"18","LB","Ben Taylor",27,3,16,"","Cleveland Browns / 4th / 111th pick / 2002"
"19","LB","Chaun Thompson",25,2,15,"","Cleveland Browns / 2nd / 52nd pick / 2003"
"20","LCB","Daylon McCutcheon",29,6,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Cleveland Browns / 3rd / 62nd pick / 1999"
"21","RCB","Leigh Bodden",24,2,11,"0.0 sacks, 3 interceptions, 0 fumbles recovered",""
"22","SS","Chris Crocker",25,2,16,"2.0 sacks, 2 interceptions, 1 fumble recovered","Cleveland Browns / 3rd / 84th pick / 2003"
"23","FS","Brian Russell",27,3,16,"0.0 sacks, 3 interceptions, 0 fumbles recovered",""
