"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Bernie Kosar",27,"5",13,"230 for 423, 2,562 yards, 10 td, 15 int, & 10 rushes for 13 yards and 0 td","Cleveland Browns / 1st / 1st pick / 1985 Supp"
"3","RB","Eric Metcalf",22,"1",10,"80 rushes for 248 yards, 1 td, & 57 catches for 452 yards and 1 td","Cleveland Browns / 1st / 13th pick / 1989"
"4","FB","Kevin Mack",28,"5",14,"158 rushes for 702 yards, 5 td, & 42 catches for 360 yards and 2 td","Cleveland Browns / 1st / 11th pick / 1984 Supp"
"5","WR","Reggie Langhorne",27,"5",11,"45 catches for 585 yards, 2 td","Cleveland Browns / 7th / 175th pick / 1985"
"6","WR","Webster Slaughter",26,"4",16,"59 catches for 847 yards, 4 td, & 5 rushes for 29 yards and 0 td","Cleveland Browns / 2nd / 43rd pick / 1986"
"7","TE","Ozzie Newsome",34,"12",15,"23 catches for 240 yards, 2 td","Cleveland Browns / 1st / 23rd pick / 1978"
"8","LT","Paul Farren",30,"7",16,"1 fumble recovered","Cleveland Browns / 12th / 316th pick / 1983"
"9","LG","Ralph Tamm",24,"Rook",12,"","New York Jets / 9th / 230th pick / 1988"
"10","C","Mike Baab",31,"8",16,"","Cleveland Browns / 5th / 115th pick / 1982"
"11","RG","Gregg Rakoczy",25,"3",12,"","Cleveland Browns / 2nd / 32nd pick / 1987"
"12","RT","Tony Jones",24,"2",16,"",""
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Al Baker",34,"12",9,"3.0 sacks, 0 interceptions, 0 fumbles recovered","Detroit Lions / 2nd / 40th pick / 1978"
"15","LDT","Chris Pike",26,"1",11,"0.0 sacks, 0 interceptions, 1 fumble recovered","Philadelphia Eagles / 6th / 158th pick / 1987"
"16","RDT","Michael Dean Perry*+",25,"2",16,"11.5 sacks, 0 interceptions, 1 fumble recovered","Cleveland Browns / 2nd / 50th pick / 1988"
"17","RDE","Robert Banks",27,"2",9,"","Houston Oilers / 7th / 176th pick / 1987"
"18","LLB","Clay Matthews",34,"12",16,"3.5 sacks, 0 interceptions, 0 fumbles recovered","Cleveland Browns / 1st / 12th pick / 1978"
"19","MLB","Mike Johnson*",28,"4",15,"2.0 sacks, 1 interception, 0 fumbles recovered","Cleveland Browns / 1st / 18th pick / 1984 Supp"
"20","RLB","David Grayson",26,"3",8,"1.0 sacks, 1 interception, 1 fumble recovered","San Francisco 49ers / 8th / 217th pick / 1987"
"21","LCB","Frank Minnifield",30,"6",8,"0.0 sacks, 2 interceptions, 0 fumbles recovered",""
"22","RCB","Raymond Clayborn",35,"13",16,"","New England Patriots / 1st / 16th pick / 1977"
"23","SS","Felix Wright",31,"5",16,"0.0 sacks, 3 interceptions, 1 fumble recovered",""
"24","FS","Thane Gash",25,"2",16,"0.0 sacks, 1 interception, 2 fumbles recovered","Cleveland Browns / 7th / 188th pick / 1988"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Jerry Kauric",27,"Rook",0,"14 of 20 field goals & 24 of 27 extra points",""
"27","P","Bryan Wagner",28,"3",0,"74 punts for a 38.9 average, 4 blocked",""
"28","PR","Stefon Adams",27,"4",0,"13 punt returns for a 6.2 average and 0 td","Los Angeles Raiders / 3rd / 80th pick / 1985"
"29","KR","Eric Metcalf",22,"1",10,"52 kick returns for a 20.2 average and 2 td","Cleveland Browns / 1st / 13th pick / 1989"
