"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Steve DeBerg",36,"12",16,"258 for 444, 3,444 yards, 23 td, 4 int, & 21 rushes for -5 yards and 0 td","Dallas Cowboys / 10th / 275th pick / 1977"
"3","RB","Barry Word",27,"3",3,"204 rushes for 1,015 yards, 4 td, & 4 catches for 28 yards and 0 td","New Orleans Saints / 3rd / 62nd pick / 1986"
"4","FB","Christian Okoye",29,"3",13,"245 rushes for 805 yards, 7 td, & 4 catches for 23 yards and 0 td","Kansas City Chiefs / 2nd / 35th pick / 1987"
"5","WR","Stephone Paige",29,"7",16,"65 catches for 1,021 yards, 5 td",""
"6","WR","Robb Thomas",24,"1",12,"41 catches for 545 yards, 4 td","Kansas City Chiefs / 6th / 143rd pick / 1989"
"7","TE","Alfredo Roberts",25,"2",13,"11 catches for 119 yards, 0 td","Kansas City Chiefs / 8th / 197th pick / 1988"
"8","LT","John Alt",28,"6",16,"","Kansas City Chiefs / 1st / 21st pick / 1984"
"9","LG","Dave Szott",23,"Rook",11,"1 fumble recovered","Kansas City Chiefs / 7th / 180th pick / 1990"
"10","C","Tim Grunhard",22,"Rook",9,"","Kansas City Chiefs / 2nd / 40th pick / 1990"
"11","RG","Dave Lutz",31,"7",15,"","Kansas City Chiefs / 2nd / 34th pick / 1983"
"12","RT","Rich Baldinger",31,"8",16,"1 fumble recovered","New York Giants / 10th / 270th pick / 1982"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Neil Smith",24,"2",15,"9.5 sacks, 0 interceptions, 1 fumble recovered","Kansas City Chiefs / 1st / 2nd pick / 1988"
"15","NT","Dan Saleaumua",26,"3",16,"7.0 sacks, 0 interceptions, 6 fumbles recovered","Detroit Lions / 7th / 175th pick / 1987"
"16","RDE","Bill Maas",28,"6",15,"5.5 sacks, 0 interceptions, 1 fumble recovered","Kansas City Chiefs / 1st / 5th pick / 1984"
"17","LOLB","Chris Martin",30,"7",16,"5.5 sacks, 0 interceptions, 4 fumbles recovered",""
"18","LILB","Percy Snow",23,"Rook",14,"2.0 sacks, 1 interception, 0 fumbles recovered","Kansas City Chiefs / 1st / 13th pick / 1990"
"19","RILB","Dino Hackett",26,"4",15,"3.0 sacks, 0 interceptions, 2 fumbles recovered","Kansas City Chiefs / 2nd / 35th pick / 1986"
"20","ROLB","Derrick Thomas*+",23,"1",15,"20.0 sacks, 0 interceptions, 2 fumbles recovered","Kansas City Chiefs / 1st / 4th pick / 1989"
"21","LCB","Albert Lewis*+",30,"7",14,"0.0 sacks, 2 interceptions, 3 fumbles recovered","Kansas City Chiefs / 3rd / 61st pick / 1983"
"22","RCB","Kevin Ross*",28,"6",15,"0.0 sacks, 5 interceptions, 3 fumbles recovered","Kansas City Chiefs / 7th / 173rd pick / 1984"
"23","SS","Kevin Porter",24,"2",14,"0.0 sacks, 1 interception, 0 fumbles recovered","Kansas City Chiefs / 3rd / 59th pick / 1988"
"24","FS","Jeff Donaldson",28,"6",9,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Houston Oilers / 9th / 226th pick / 1984"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Nick Lowery*+",34,"12",0,"34 of 37 field goals & 37 of 38 extra points",""
"27","P","Bryan Barker",26,"Rook",0,"64 punts for a 38.7 average, 0 blocked",""
"28","PR","Naz Worthen",24,"1",0,"25 punt returns for a 7.2 average and 0 td","Kansas City Chiefs / 3rd / 60th pick / 1989"
"29","KR","Todd McNair",25,"1",1,"14 kick returns for a 16.2 average and 0 td","Kansas City Chiefs / 8th / 220th pick / 1989"
