"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Tommy Kramer*",31,"9",13,"208 for 372, 3,000 yards, 24 td, 10 int, & 23 rushes for 48 yards and 1 td","Minnesota Vikings / 1st / 27th pick / 1977"
"3","RB","Darrin Nelson",27,"4",16,"191 rushes for 793 yards, 4 td, & 53 catches for 593 yards and 3 td","Minnesota Vikings / 1st / 7th pick / 1982"
"4","FB","Alfred Anderson",25,"2",8,"83 rushes for 347 yards, 2 td, & 17 catches for 179 yards and 2 td","Minnesota Vikings / 3rd / 67th pick / 1984"
"5","WR","Anthony Carter",26,"1",10,"38 catches for 686 yards, 7 td, & 1 rush for 12 yards and 0 td","Miami Dolphins / 12th / 334th pick / 1983"
"6","WR","Leo Lewis",30,"5",16,"32 catches for 600 yards, 2 td, & 3 rushes for -16 yards and 0 td",""
"7","TE","Steve Jordan*",25,"4",16,"58 catches for 859 yards, 6 td","Minnesota Vikings / 7th / 179th pick / 1982"
"8","LT","Gary Zimmerman",25,"Rook",16,"2 fumbles recovered","New York Giants / 1st / 3rd pick / 1984 Supp"
"9","LG","Jim Hough",30,"8",15,"","Minnesota Vikings / 4th / 100th pick / 1978"
"10","C","Dennis Swilley",31,"9",16,"","Minnesota Vikings / 2nd / 55th pick / 1977"
"11","RG","Terry Tausch",27,"4",16,"","Minnesota Vikings / 2nd / 39th pick / 1982"
"12","RT","Tim Irwin",28,"5",16,"2 fumbles recovered","Minnesota Vikings / 3rd / 74th pick / 1981"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Doug Martin",29,"6",15,"9.0 sacks, 0 interceptions, 2 fumbles recovered","Minnesota Vikings / 1st / 9th pick / 1980"
"15","LDT","Tim Newton",23,"1",9,"5.0 sacks, 0 interceptions, 1 fumble recovered","Minnesota Vikings / 6th / 164th pick / 1985"
"16","RDT","Keith Millard",24,"1",15,"10.5 sacks, 1 interception, 1 fumble recovered","Minnesota Vikings / 1st / 13th pick / 1984"
"17","RDE","Mark Mullaney",33,"11",9,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Minnesota Vikings / 1st / 25th pick / 1975"
"18","LLB","Chris Martin",26,"3",10,"0.0 sacks, 0 interceptions, 1 fumble recovered",""
"19","MLB","Scott Studwell",32,"9",15,"1.0 sacks, 1 interception, 4 fumbles recovered","Minnesota Vikings / 9th / 250th pick / 1977"
"20","RLB","David Howard",25,"1",13,"2.5 sacks, 0 interceptions, 0 fumbles recovered","Minnesota Vikings / 3rd / 67th pick / 1984 Supp"
"21","LCB","Issiac Holt",24,"1",15,"0.0 sacks, 8 interceptions, 0 fumbles recovered","Minnesota Vikings / 2nd / 30th pick / 1985"
"22","RCB","Carl Lee",25,"3",16,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Minnesota Vikings / 7th / 186th pick / 1983"
"23","SS","Joey Browner*",26,"3",16,"0.5 sacks, 4 interceptions, 4 fumbles recovered","Minnesota Vikings / 1st / 19th pick / 1983"
"24","FS","John Harris",30,"8",15,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Seattle Seahawks / 7th / 173rd pick / 1978"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Chuck Nelson",26,"3",0,"22 of 28 field goals & 44 of 47 extra points","Los Angeles Rams / 4th / 87th pick / 1983"
"27","P","Greg Coleman",32,"9",0,"67 punts for a 41.4 average, 0 blocked","Cincinnati Bengals / 14th / 398th pick / 1976"
"28","PR","Rufus Bess",30,"7",0,"23 punt returns for a 7.0 average and 0 td",""
"29","KR","Rufus Bess",30,"7",0,"31 kick returns for a 22.7 average and 0 td",""
