"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Scott Mitchell",29,"6",16,"293 for 509, 3,484 yards, 19 td, 14 int, & 37 rushes for 83 yards and 1 td","Miami Dolphins / 4th / 93rd pick / 1990"
"3","RB","Barry Sanders*+",29,"8",16,"335 rushes for 2,053 yards, 11 td, & 33 catches for 305 yards and 3 td","Detroit Lions / 1st / 3rd pick / 1989"
"4","FB","Tommy Vardell",28,"5",10,"32 rushes for 122 yards, 6 td, & 16 catches for 218 yards and 0 td","Cleveland Browns / 1st / 9th pick / 1992"
"5","WR","Herman Moore*+",28,"6",16,"104 catches for 1,293 yards, 8 td","Detroit Lions / 1st / 10th pick / 1991"
"6","WR","Johnnie Morton",26,"3",16,"80 catches for 1,057 yards, 6 td, & 3 rushes for 33 yards and 0 td","Detroit Lions / 1st / 21st pick / 1994"
"7","TE","David Sloan",25,"2",12,"29 catches for 264 yards, 0 td","Detroit Lions / 3rd / 70th pick / 1995"
"8","LT","Ray Roberts",28,"5",14,"2 fumbles recovered","Seattle Seahawks / 1st / 10th pick / 1992"
"9","LG","Mike Compton",27,"4",16,"","Detroit Lions / 3rd / 68th pick / 1993"
"10","C","Kevin Glover*",34,"12",16,"1 fumble recovered","Detroit Lions / 2nd / 34th pick / 1985"
"11","RG","Jeff Hartings",25,"1",16,"","Detroit Lions / 1st / 23rd pick / 1996"
"12","RT","Larry Tharpe",27,"5",15,"","Detroit Lions / 6th / 145th pick / 1992"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Robert Porcher*",28,"5",15,"12.5 sacks, 1 interception, 0 fumbles recovered","Detroit Lions / 1st / 26th pick / 1992"
"15","LDT","Mike Wells",26,"3",16,"1.0 sacks, 0 interceptions, 1 fumble recovered","Minnesota Vikings / 4th / 125th pick / 1994"
"16","RDT","Luther Elliss",24,"2",16,"8.5 sacks, 0 interceptions, 2 fumbles recovered","Detroit Lions / 1st / 20th pick / 1995"
"17","RDE","Kerwin Waldroup",23,"1",11,"1.0 sacks, 0 interceptions, 1 fumble recovered","Detroit Lions / 5th / 158th pick / 1996"
"18","LLB","George Jamison",35,"10",10,"1.0 sacks, 0 interceptions, 1 fumble recovered","Detroit Lions / 2nd / 47th pick / 1984 Supp"
"19","MLB","Stephen Boyd",25,"2",16,"0.0 sacks, 1 interception, 1 fumble recovered","Detroit Lions / 5th / 141st pick / 1995"
"20","RLB","Reggie Brown",23,"1",16,"2.5 sacks, 2 interceptions, 0 fumbles recovered","Detroit Lions / 1st / 17th pick / 1996"
"21","LCB","Bryant Westbrook",23,"Rook",14,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Detroit Lions / 1st / 5th pick / 1997"
"22","RCB","Corey Raymond",28,"5",12,"0.0 sacks, 1 interception, 0 fumbles recovered",""
"23","SS","Ron Rice",25,"1",8,"1.0 sacks, 1 interception, 0 fumbles recovered",""
"24","FS","Mark Carrier",29,"7",16,"0.0 sacks, 5 interceptions, 0 fumbles recovered","Chicago Bears / 1st / 6th pick / 1990"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Jason Hanson*",27,"5",0,"26 of 29 field goals & 39 of 40 extra points","Detroit Lions / 2nd / 56th pick / 1992"
"27","P","John Jett",29,"4",0,"84 punts for a 42.6 average, 2 blocked",""
"28","PR","Glyn Milburn",26,"4",1,"47 punt returns for a 9.2 average and 0 td","Denver Broncos / 2nd / 43rd pick / 1993"
"29","KR","Glyn Milburn",26,"4",1,"55 kick returns for a 23.9 average and 0 td","Denver Broncos / 2nd / 43rd pick / 1993"
