"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jay Fiedler",31,"7",10,"179 for 292, 2,024 yards, 14 td, 9 int, & 28 rushes for 99 yards and 3 td",""
"3","RB","Ricky Williams*+",25,"3",16,"383 rushes for 1,853 yards, 16 td, & 47 catches for 363 yards and 1 td","New Orleans Saints / 1st / 5th pick / 1999"
"4","FB","Rob Konrad",26,"3",12,"3 rushes for 2 yards, 0 td, & 34 catches for 233 yards and 3 td","Miami Dolphins / 2nd / 43rd pick / 1999"
"5","WR","Chris Chambers",24,"1",15,"52 catches for 734 yards, 3 td, & 6 rushes for 78 yards and 0 td","Miami Dolphins / 2nd / 52nd pick / 2001"
"6","WR","James McKnight",30,"8",9,"29 catches for 528 yards, 2 td, & 7 rushes for 58 yards and 0 td",""
"7","TE","Randy McMichael",23,"Rook",16,"39 catches for 485 yards, 4 td, & 1 rush for 8 yards and 0 td","Miami Dolphins / 4th / 114th pick / 2002"
"8","LT","Mark Dixon",32,"4",12,"",""
"9","LG","Jamie Nails",27,"5",14,"1 fumble recovered","Buffalo Bills / 4th / 120th pick / 1997"
"10","C","Tim Ruddy",30,"8",16,"","Miami Dolphins / 2nd / 65th pick / 1994"
"11","RG","Todd Perry",32,"9",16,"","Chicago Bears / 4th / 97th pick / 1993"
"12","RT","Todd Wade",26,"2",16,"1 fumble recovered","Miami Dolphins / 2nd / 53rd pick / 2000"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Adewale Ogunleye",25,"1",16,"",""
"15","DE","Jason Taylor*+",28,"5",16,"","Miami Dolphins / 3rd / 73rd pick / 1997"
"16","LDT","Tim Bowens*",29,"8",16,"","Miami Dolphins / 1st / 20th pick / 1994"
"17","RDT","Larry Chester",27,"4",16,"1.5 sacks, 0 interceptions, 1 fumble recovered",""
"18","MLB","Zach Thomas*+",29,"6",16,"0.5 sacks, 1 interception, 1 fumble recovered","Miami Dolphins / 5th / 154th pick / 1996"
"19","LB","Morlon Greenwood",24,"1",13,"","Miami Dolphins / 3rd / 88th pick / 2001"
"20","LB","Derrick Rodgers",31,"5",15,"","Miami Dolphins / 3rd / 92nd pick / 1997"
"21","LCB","Patrick Surtain*+",26,"4",14,"1.5 sacks, 6 interceptions, 0 fumbles recovered","Miami Dolphins / 2nd / 44th pick / 1998"
"22","RCB","Sam Madison*",28,"5",16,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Miami Dolphins / 2nd / 44th pick / 1997"
"23","SS","Arturo Freeman",26,"2",16,"1.5 sacks, 0 interceptions, 1 fumble recovered","Miami Dolphins / 5th / 152nd pick / 2000"
"24","FS","Brock Marion*",32,"9",16,"0.0 sacks, 5 interceptions, 0 fumbles recovered","Dallas Cowboys / 7th / 196th pick / 1993"
