"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Alex Smith",27,"6",16,"273 for 445, 3,144 yards, 17 td, 5 int, & 52 rushes for 179 yards and 2 td","San Francisco 49ers / 1st / 1st pick / 2005"
"3","RB","Frank Gore*",28,"6",15,"282 rushes for 1,211 yards, 8 td, & 17 catches for 114 yards and 0 td","San Francisco 49ers / 3rd / 65th pick / 2005"
"4","FB","Bruce Miller",24,"Rook",8,"4 rushes for 8 yards, 0 td, & 11 catches for 83 yards and 1 td","San Francisco 49ers / 7th / 211th pick / 2011"
"5","WR","Michael Crabtree",24,"2",14,"72 catches for 874 yards, 4 td, & 1 rush for 6 yards and 0 td","San Francisco 49ers / 1st / 10th pick / 2009"
"6","TE","Vernon Davis",27,"5",16,"67 catches for 792 yards, 6 td, & 2 rushes for -5 yards and 0 td","San Francisco 49ers / 1st / 6th pick / 2006"
"7","LT","Joe Staley*",27,"4",16,"","San Francisco 49ers / 1st / 28th pick / 2007"
"8","LG","Mike Iupati",24,"1",16,"","San Francisco 49ers / 1st / 17th pick / 2010"
"9","C","Jonathan Goodwin",33,"9",16,"","New York Jets / 5th / 154th pick / 2002"
"10","RG","Adam Snyder",29,"6",13,"","San Francisco 49ers / 3rd / 94th pick / 2005"
"11","RT","Anthony Davis",22,"1",16,"","San Francisco 49ers / 1st / 11th pick / 2010"
"12","","Defensive Starters",NA,"",NA,"",""
"13","LDT","Ray McDonald",27,"4",15,"5.5 sacks, 0 interceptions, 1 fumble recovered","San Francisco 49ers / 3rd / 97th pick / 2007"
"14","NT","Isaac Sopoaga",30,"6",15,"0.0 sacks, 0 interceptions, 1 fumble recovered","San Francisco 49ers / 4th / 104th pick / 2004"
"15","RDT","Justin Smith*+",32,"10",16,"7.5 sacks, 0 interceptions, 1 fumble recovered","Cincinnati Bengals / 1st / 4th pick / 2001"
"16","LB","NaVorro Bowman+",23,"1",16,"","San Francisco 49ers / 3rd / 91st pick / 2010"
"17","LB","Ahmad Brooks",27,"5",16,"","Cincinnati Bengals / 3rd / 2006 Supp"
"18","LB","Parys Haralson",27,"5",16,"","San Francisco 49ers / 5th / 140th pick / 2006"
"19","LB","Patrick Willis*+",26,"4",13,"","San Francisco 49ers / 1st / 11th pick / 2007"
"20","LCB","Carlos Rogers*",30,"6",16,"0.0 sacks, 6 interceptions, 0 fumbles recovered","Washington Redskins / 1st / 9th pick / 2005"
"21","RCB","Tarell Brown",26,"4",16,"0.0 sacks, 4 interceptions, 0 fumbles recovered","San Francisco 49ers / 5th / 147th pick / 2007"
"22","SS","Donte Whitner",26,"5",15,"0.0 sacks, 2 interceptions, 3 fumbles recovered","Buffalo Bills / 1st / 8th pick / 2006"
"23","FS","Dashon Goldson*",27,"4",14,"0.0 sacks, 6 interceptions, 1 fumble recovered","San Francisco 49ers / 4th / 126th pick / 2007"
