"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","JaMarcus Russell",23,1,15,"198 for 368, 2,423 yards, 13 td, 8 int, & 17 rushes for 127 yards and 1 td","Oakland Raiders / 1st / 1st pick / 2007"
"3","RB","Justin Fargas",28,5,14,"218 rushes for 853 yards, 1 td, & 10 catches for 52 yards and 0 td","Oakland Raiders / 3rd / 96th pick / 2003"
"4","WR","Ronald Curry",29,6,10,"19 catches for 181 yards, 2 td, & 1 rush for 1 yards and 0 td","Oakland Raiders / 7th / 235th pick / 2002"
"5","TE","Zach Miller",23,1,15,"56 catches for 778 yards, 1 td","Oakland Raiders / 2nd / 38th pick / 2007"
"6","LT","Kwame Harris",26,5,11,"2 fumbles recovered","San Francisco 49ers / 1st / 26th pick / 2003"
"7","LG","Robert Gallery",28,4,16,"","Oakland Raiders / 1st / 2nd pick / 2004"
"8","C","Jake Grove",28,4,12,"1 fumble recovered","Oakland Raiders / 2nd / 45th pick / 2004"
"9","RG","Cooper Carlisle",31,8,15,"1 fumble recovered","Denver Broncos / 4th / 112th pick / 2000"
"10","RT","Cornell Green",32,6,16,"1 fumble recovered",""
"11","","Defensive Starters",NA,NA,NA,"",""
"12","DE","Derrick Burgess",30,7,10,"","Philadelphia Eagles / 3rd / 63rd pick / 2001"
"13","DE","Kalimba Edwards",29,6,11,"","Detroit Lions / 2nd / 35th pick / 2002"
"14","DE","Jay Richardson",24,1,11,"","Oakland Raiders / 5th / 138th pick / 2007"
"15","DT","Tommy Kelly",28,4,16,"",""
"16","DT","Gerard Warren",30,7,16,"","Cleveland Browns / 1st / 3rd pick / 2001"
"17","MLB","Kirk Morrison",26,3,16,"1.0 sacks, 1 interception, 0 fumbles recovered","Oakland Raiders / 3rd / 78th pick / 2005"
"18","LB","Thomas Howard",25,2,16,"","Oakland Raiders / 2nd / 38th pick / 2006"
"19","CB","Nnamdi Asomugha*+",27,5,15,"0.0 sacks, 1 interception, 0 fumbles recovered","Oakland Raiders / 1st / 31st pick / 2003"
"20","CB","DeAngelo Hall",25,4,8,"0.5 sacks, 3 interceptions, 1 fumble recovered","Atlanta Falcons / 1st / 8th pick / 2004"
"21","SS","Gibril Wilson",27,4,15,"1.5 sacks, 2 interceptions, 3 fumbles recovered","New York Giants / 5th / 136th pick / 2004"
"22","FS","Hiram Eugene",28,1,10,"",""
