"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Steve Pelluer",24,2,9,"215 for 378, 2,727 yards, 8 td, 17 int, & 41 rushes for 255 yards and 1 td","Dallas Cowboys / 5th / 113th pick / 1984"
"3","RB","Tony Dorsett",32,9,12,"184 rushes for 748 yards, 5 td, & 25 catches for 267 yards and 1 td","Dallas Cowboys / 1st / 2nd pick / 1977"
"4","FB","Timmy Newsome",28,6,12,"34 rushes for 110 yards, 2 td, & 48 catches for 421 yards and 3 td","Dallas Cowboys / 6th / 162nd pick / 1980"
"5","WR","Tony Hill",30,9,16,"49 catches for 770 yards, 3 td","Dallas Cowboys / 3rd / 62nd pick / 1977"
"6","WR","Mike Renfro",31,8,6,"22 catches for 325 yards, 3 td","Houston Oilers / 4th / 98th pick / 1978"
"7","TE","Doug Cosbie",30,7,15,"28 catches for 312 yards, 1 td, & 1 rush for 9 yards and 0 td","Dallas Cowboys / 3rd / 76th pick / 1979"
"8","LT","Mark Tuinei",26,3,11,"3 fumbles recovered",""
"9","LG","Glen Titensor",28,5,16,"1 fumble recovered","Dallas Cowboys / 3rd / 81st pick / 1981"
"10","C","Tom Rafferty",32,10,16,"1 fumble recovered","Dallas Cowboys / 4th / 119th pick / 1976"
"11","RG","Crawford Ker",24,1,16,"","Dallas Cowboys / 3rd / 76th pick / 1985"
"12","RT","Phil Pozderac",27,4,10,"","Dallas Cowboys / 5th / 137th pick / 1982"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","Too Tall Jones",35,12,16,"5.5 sacks, 0 interceptions, 3 fumbles recovered","Dallas Cowboys / 1st / 1st pick / 1974"
"15","LDT","John Dutton",35,12,16,"5.0 sacks, 0 interceptions, 0 fumbles recovered","Baltimore Colts / 1st / 5th pick / 1974"
"16","RDT","Randy White",33,11,16,"6.5 sacks, 0 interceptions, 2 fumbles recovered","Dallas Cowboys / 1st / 2nd pick / 1975"
"17","RDE","Jim Jeffcoat",25,3,16,"14.0 sacks, 0 interceptions, 2 fumbles recovered","Dallas Cowboys / 1st / 23rd pick / 1983"
"18","LLB","Mike Hegman",33,10,16,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Dallas Cowboys / 7th / 173rd pick / 1975"
"19","MLB","Eugene Lockhart",25,2,16,"5.0 sacks, 1 interception, 1 fumble recovered","Dallas Cowboys / 6th / 152nd pick / 1984"
"20","RLB","Jeff Rohrer",28,4,16,"2.0 sacks, 0 interceptions, 1 fumble recovered","Dallas Cowboys / 2nd / 53rd pick / 1982"
"21","LCB","Everson Walls",27,5,16,"0.0 sacks, 3 interceptions, 0 fumbles recovered",""
"22","RCB","Ron Fellows",28,5,16,"0.0 sacks, 5 interceptions, 2 fumbles recovered","Dallas Cowboys / 7th / 173rd pick / 1981"
"23","SS","Bill Bates",25,3,15,"2.5 sacks, 0 interceptions, 0 fumbles recovered",""
"24","FS","Michael Downs",27,5,16,"1.0 sacks, 6 interceptions, 1 fumble recovered",""
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","Rafael Septien",33,9,0,"15 of 21 field goals & 43 of 43 extra points","New Orleans Saints / 10th / 258th pick / 1977"
"27","P","Mike Saxon",24,1,0,"86 punts for a 40.7 average, 1 blocked","Detroit Lions / 11th / 300th pick / 1984"
"28","PR","Gordon Banks",28,6,5,"27 punt returns for a 5.9 average and 0 td",""
"29","KR","Robert Lavette",23,1,0,"36 kick returns for a 19.4 average and 0 td","Dallas Cowboys / 4th / 103rd pick / 1985"
