"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Ron Jaworski",35,"12",9,"128 for 245, 1,405 yards, 8 td, 6 int, & 13 rushes for 33 yards and 0 td","Los Angeles Rams / 2nd / 37th pick / 1973"
"3","RB","Keith Byars",23,"Rook",8,"177 rushes for 577 yards, 1 td, & 11 catches for 44 yards and 0 td","Philadelphia Eagles / 1st / 10th pick / 1986"
"4","FB","Michael Haddix",25,"3",9,"79 rushes for 276 yards, 0 td, & 26 catches for 150 yards and 0 td","Philadelphia Eagles / 1st / 8th pick / 1983"
"5","WR","Kenny Jackson",24,"2",14,"30 catches for 506 yards, 6 td, & 1 rush for 6 yards and 0 td","Philadelphia Eagles / 1st / 4th pick / 1984"
"6","WR","Mike Quick*",27,"4",16,"60 catches for 939 yards, 9 td","Philadelphia Eagles / 1st / 20th pick / 1982"
"7","TE","John Spagnola",29,"7",12,"39 catches for 397 yards, 1 td","New England Patriots / 9th / 245th pick / 1979"
"8","LT","Tom Jelesky",26,"1",7,"",""
"9","LG","Ken Reeves",25,"1",15,"1 fumble recovered","Philadelphia Eagles / 6th / 156th pick / 1985"
"10","C","Matt Darwin",23,"Rook",10,"","Philadelphia Eagles / 4th / 106th pick / 1986"
"11","RG","Ron Baker",32,"8",16,"","Baltimore Colts / 10th / 277th pick / 1977"
"12","RT","Leonard Mitchell",28,"5",10,"","Philadelphia Eagles / 1st / 27th pick / 1981"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Byron Darby",26,"3",7,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Philadelphia Eagles / 5th / 120th pick / 1983"
"15","LDT","Ken Clarke",30,"8",16,"8.0 sacks, 0 interceptions, 0 fumbles recovered",""
"16","RDT","Reggie White*+",25,"1",16,"18.0 sacks, 0 interceptions, 0 fumbles recovered","Philadelphia Eagles / 1st / 4th pick / 1984 Supp"
"17","RDE","Greg Brown",29,"5",15,"9.0 sacks, 0 interceptions, 0 fumbles recovered",""
"18","LLB","Garry Cobb",29,"7",16,"6.0 sacks, 1 interception, 1 fumble recovered","Dallas Cowboys / 9th / 247th pick / 1979"
"19","MLB","Mike Reichenbach",25,"2",16,"",""
"20","RLB","Alonzo Johnson",23,"Rook",9,"1.0 sacks, 3 interceptions, 1 fumble recovered","Philadelphia Eagles / 2nd / 48th pick / 1986"
"21","LCB","Roynell Young",29,"6",16,"0.0 sacks, 6 interceptions, 0 fumbles recovered","Philadelphia Eagles / 1st / 23rd pick / 1980"
"22","RCB","Evan Cooper",24,"2",13,"1.0 sacks, 3 interceptions, 1 fumble recovered","Philadelphia Eagles / 4th / 88th pick / 1984"
"23","SS","Andre Waters",24,"2",16,"2.0 sacks, 6 interceptions, 2 fumbles recovered",""
"24","FS","Terry Hoage",24,"2",12,"0.0 sacks, 1 interception, 2 fumbles recovered","New Orleans Saints / 3rd / 68th pick / 1984"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Paul McFadden",25,"2",0,"20 of 31 field goals & 26 of 27 extra points","Philadelphia Eagles / 12th / 312th pick / 1984"
"27","P","John Teltschik",22,"Rook",0,"108 punts for a 41.6 average, 1 blocked","Chicago Bears / 9th / 249th pick / 1986"
"28","PR","Gregg Garrity",26,"3",0,"17 punt returns for a 11.0 average and 1 td","Pittsburgh Steelers / 5th / 140th pick / 1983"
"29","KR","Charles Crawford",22,"Rook",5,"27 kick returns for a 18.4 average and 0 td","Philadelphia Eagles / 7th / 1st pick / 1986 Supp"
