"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Tom Brady",25,2,16,"373 for 601, 3,764 yards, 28 td, 14 int, & 42 rushes for 110 yards and 1 td","New England Patriots / 6th / 199th pick / 2000"
"3","RB","Antowain Smith",30,5,15,"252 rushes for 982 yards, 6 td, & 31 catches for 243 yards and 2 td","Buffalo Bills / 1st / 23rd pick / 1997"
"4","FB","Marc Edwards",28,5,10,"31 rushes for 96 yards, 0 td, & 23 catches for 196 yards and 0 td","San Francisco 49ers / 2nd / 55th pick / 1997"
"5","WR","Troy Brown",31,9,13,"97 catches for 890 yards, 3 td, & 3 rushes for 14 yards and 0 td","New England Patriots / 8th / 198th pick / 1993"
"6","WR","David Patten",28,5,14,"61 catches for 824 yards, 5 td, & 2 rushes for 6 yards and 0 td",""
"7","TE","Christian Fauria",31,7,13,"27 catches for 253 yards, 7 td","Seattle Seahawks / 2nd / 39th pick / 1995"
"8","LT","Matt Light",24,1,16,"1 fumble recovered","New England Patriots / 2nd / 48th pick / 2001"
"9","LG","Mike Compton",32,9,16,"","Detroit Lions / 3rd / 68th pick / 1993"
"10","C","Damien Woody*",25,3,15,"","New England Patriots / 1st / 17th pick / 1999"
"11","RG","Joe Andruzzi",27,4,13,"",""
"12","RT","Kenyatta Jones",23,1,11,"","New England Patriots / 4th / 96th pick / 2001"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","DE","Bobby Hamilton",31,6,15,"",""
"15","DE","Anthony Pleasant",34,12,11,"","Cleveland Browns / 3rd / 73rd pick / 1990"
"16","MLB","Ted Johnson",30,7,11,"1.5 sacks, 0 interceptions, 0 fumbles recovered","New England Patriots / 2nd / 57th pick / 1995"
"17","LB","Roman Phifer",34,11,14,"","Los Angeles Rams / 2nd / 31st pick / 1991"
"18","LB","Mike Vrabel",27,5,13,"","Pittsburgh Steelers / 3rd / 91st pick / 1997"
"19","LCB","Ty Law*",28,7,16,"1.0 sacks, 4 interceptions, 1 fumble recovered","New England Patriots / 1st / 23rd pick / 1995"
"20","RCB","Otis Smith",37,11,13,"0.0 sacks, 2 interceptions, 1 fumble recovered",""
"21","SS","Lawyer Milloy*",29,6,16,"","New England Patriots / 2nd / 36th pick / 1996"
"22","FS","Tebucky Jones",28,4,13,"1.5 sacks, 1 interception, 2 fumbles recovered","New England Patriots / 1st / 22nd pick / 1998"
