"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Chris Weinke",29,"Rook",15,"293 for 540, 2,931 yards, 11 td, 19 int, & 37 rushes for 128 yards and 6 td","Carolina Panthers / 4th / 106th pick / 2001"
"3","RB","Richard Huntley",29,"5",9,"165 rushes for 665 yards, 2 td, & 21 catches for 101 yards and 1 td","Atlanta Falcons / 4th / 117th pick / 1996"
"4","WR","Donald Hayes",26,"3",15,"52 catches for 597 yards, 2 td","Carolina Panthers / 4th / 106th pick / 1998"
"5","WR","Muhsin Muhammad",28,"5",11,"50 catches for 585 yards, 1 td","Carolina Panthers / 2nd / 43rd pick / 1996"
"6","TE","Kris Mangum",28,"4",10,"15 catches for 89 yards, 2 td","Carolina Panthers / 7th / 228th pick / 1997"
"7","TE","Wesley Walls*",35,"12",14,"43 catches for 452 yards, 5 td","San Francisco 49ers / 2nd / 56th pick / 1989"
"8","LT","Todd Steussie",31,"7",16,"","Minnesota Vikings / 1st / 19th pick / 1994"
"9","LG","Jamar Nesbit",25,"2",16,"1 fumble recovered",""
"10","C","Jeff Mitchell",27,"3",15,"2 fumbles recovered","Baltimore Ravens / 5th / 134th pick / 1997"
"11","RT","Chris Terry",26,"2",15,"","Carolina Panthers / 2nd / 34th pick / 1999"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Mike Rucker",26,"2",16,"","Carolina Panthers / 2nd / 38th pick / 1999"
"14","DE","Jay Williams",30,"6",13,"",""
"15","LDT","Brentson Buckner",30,"7",10,"4.5 sacks, 1 interception, 1 fumble recovered","Pittsburgh Steelers / 2nd / 50th pick / 1994"
"16","RDT","Kris Jenkins",22,"Rook",11,"2.0 sacks, 0 interceptions, 1 fumble recovered","Carolina Panthers / 2nd / 44th pick / 2001"
"17","MLB","Lester Towns",24,"1",15,"0.0 sacks, 1 interception, 0 fumbles recovered","Carolina Panthers / 7th / 221st pick / 2000"
"18","LB","Darren Hambrick",26,"3",8,"","Dallas Cowboys / 5th / 130th pick / 1998"
"19","LB","Dan Morgan",23,"Rook",11,"","Carolina Panthers / 1st / 11th pick / 2001"
"20","LCB","Rashard Anderson",24,"1",9,"0.0 sacks, 1 interception, 3 fumbles recovered","Carolina Panthers / 1st / 23rd pick / 2000"
"21","RCB","Doug Evans",31,"8",16,"0.0 sacks, 8 interceptions, 0 fumbles recovered","Green Bay Packers / 6th / 141st pick / 1993"
"22","SS","Mike Minter",27,"4",14,"0.0 sacks, 2 interceptions, 2 fumbles recovered","Carolina Panthers / 2nd / 56th pick / 1997"
"23","FS","Deon Grant",22,"Rook",16,"1.0 sacks, 5 interceptions, 0 fumbles recovered","Carolina Panthers / 2nd / 57th pick / 2000"
