"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Peyton Manning*+",36,"14",16,"400 for 583, 4,659 yards, 37 td, 11 int, & 23 rushes for 6 yards and 0 td","Indianapolis Colts / 1st / 1st pick / 1998"
"3","RB","Willis McGahee",31,"8",9,"167 rushes for 731 yards, 4 td, & 26 catches for 221 yards and 0 td","Buffalo Bills / 1st / 23rd pick / 2003"
"4","WR","Eric Decker",25,"2",15,"85 catches for 1,064 yards, 13 td","Denver Broncos / 3rd / 87th pick / 2010"
"5","WR","Brandon Stokley",36,"13",9,"45 catches for 544 yards, 5 td","Baltimore Ravens / 4th / 105th pick / 1999"
"6","WR","Demaryius Thomas*",25,"2",16,"94 catches for 1,434 yards, 10 td","Denver Broncos / 1st / 22nd pick / 2010"
"7","TE","Joel Dreessen",30,"7",15,"41 catches for 356 yards, 5 td","New York Jets / 6th / 198th pick / 2005"
"8","TE","Jacob Tamme",27,"4",8,"52 catches for 555 yards, 2 td","Indianapolis Colts / 4th / 127th pick / 2008"
"9","LT","Ryan Clady*+",26,"4",16,"","Denver Broncos / 1st / 12th pick / 2008"
"10","LG","Zane Beadles*",26,"2",16,"","Denver Broncos / 2nd / 45th pick / 2010"
"11","C","Dan Koppen",33,"9",12,"","New England Patriots / 5th / 164th pick / 2003"
"12","RG","Manuel Ramirez",29,"5",11,"","Detroit Lions / 4th / 117th pick / 2007"
"13","RT","Orlando Franklin",25,"1",16,"","Denver Broncos / 2nd / 46th pick / 2011"
"14","","Defensive Starters",NA,"",NA,"",""
"15","DE","Elvis Dumervil*",28,"6",16,"","Denver Broncos / 4th / 126th pick / 2006"
"16","DE","Derek Wolfe",22,"Rook",16,"","Denver Broncos / 2nd / 36th pick / 2012"
"17","DT","Kevin Vickerson",29,"5",14,"","Miami Dolphins / 7th / 216th pick / 2005"
"18","NT","Justin Bannan",33,"10",15,"0.0 sacks, 0 interceptions, 1 fumble recovered","Buffalo Bills / 5th / 139th pick / 2002"
"19","MLB","Keith Brooking",37,"14",14,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Atlanta Falcons / 1st / 12th pick / 1998"
"20","LB","Von Miller*+",23,"1",16,"","Denver Broncos / 1st / 2nd pick / 2011"
"21","LB","Wesley Woodyard",26,"4",14,"",""
"22","LCB","Champ Bailey*",34,"13",15,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Washington Redskins / 1st / 7th pick / 1999"
"23","RCB","Chris Harris",23,"1",12,"2.5 sacks, 3 interceptions, 1 fumble recovered",""
"24","SS","Mike Adams",31,"8",16,"1.0 sacks, 0 interceptions, 2 fumbles recovered",""
"25","FS","Rahim Moore",22,"1",15,"1.0 sacks, 1 interception, 1 fumble recovered","Denver Broncos / 2nd / 45th pick / 2011"
