"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jameis Winston",22,"1",14,"302 for 497, 3,611 yards, 25 td, 15 int, & 47 rushes for 133 yards and 1 td","Tampa Bay Buccaneers / 1st / 1st pick / 2015"
"3","WR","Mike Evans",23,"2",14,"84 catches for 1,159 yards, 10 td","Tampa Bay Buccaneers / 1st / 7th pick / 2014"
"4","T","Demar Dotson",31,"7",12,"",""
"5","T","Kevin Pamphile",26,"2",12,"","Tampa Bay Buccaneers / 5th / 149th pick / 2014"
"6","T","Donovan Smith",23,"1",13,"","Tampa Bay Buccaneers / 2nd / 34th pick / 2015"
"7","G","Ali Marpet",23,"1",14,"","Tampa Bay Buccaneers / 2nd / 61st pick / 2015"
"8","C","Joe Hawley",28,"6",13,"","Atlanta Falcons / 4th / 117th pick / 2010"
"9","","Defensive Starters",NA,"",NA,"",""
"10","DE","William Gholston",25,"3",14,"","Tampa Bay Buccaneers / 4th / 126th pick / 2013"
"11","DT","Gerald McCoy",28,"6",13,"","Tampa Bay Buccaneers / 1st / 3rd pick / 2010"
"12","DT","Clinton McDonald",29,"7",10,"","Cincinnati Bengals / 7th / 249th pick / 2009"
"13","LB","Kwon Alexander",22,"1",14,"","Tampa Bay Buccaneers / 4th / 124th pick / 2015"
"14","LB","Lavonte David",26,"4",14,"","Tampa Bay Buccaneers / 2nd / 58th pick / 2012"
"15","LB","Daryl Smith",34,"12",11,"","Jacksonville Jaguars / 2nd / 39th pick / 2004"
"16","CB","Brent Grimes",33,"9",14,"0.0 sacks, 3 interceptions, 0 fumbles recovered",""
"17","CB","Vernon Hargreaves",21,"Rook",14,"0.0 sacks, 1 interception, 0 fumbles recovered","Tampa Bay Buccaneers / 1st / 11th pick / 2016"
"18","S","Chris Conte",27,"5",11,"0.0 sacks, 2 interceptions, 1 fumble recovered","Chicago Bears / 3rd / 93rd pick / 2011"
"19","S","Bradley McDougald",26,"3",14,"0.0 sacks, 2 interceptions, 1 fumble recovered",""
