"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Kyle Orton",28,"5",13,"293 for 498, 3,653 yards, 20 td, 9 int, & 22 rushes for 98 yards and 0 td","Chicago Bears / 4th / 106th pick / 2005"
"3","RB","Knowshon Moreno",23,"1",13,"182 rushes for 779 yards, 5 td, & 37 catches for 372 yards and 3 td","Denver Broncos / 1st / 12th pick / 2009"
"4","WR","Jabar Gaffney",30,"8",11,"65 catches for 875 yards, 2 td","Houston Texans / 2nd / 33rd pick / 2002"
"5","WR","Brandon Lloyd*",29,"7",11,"77 catches for 1,448 yards, 11 td, & 1 rush for -18 yards and 0 td","San Francisco 49ers / 4th / 124th pick / 2003"
"6","WR","Eddie Royal",24,"2",10,"59 catches for 627 yards, 3 td, & 6 rushes for 61 yards and 0 td","Denver Broncos / 2nd / 42nd pick / 2008"
"7","TE","Daniel Graham",32,"8",16,"18 catches for 148 yards, 0 td","New England Patriots / 1st / 21st pick / 2002"
"8","LT","Ryan Clady",24,"2",16,"","Denver Broncos / 1st / 12th pick / 2008"
"9","LG","Zane Beadles",24,"Rook",14,"","Denver Broncos / 2nd / 45th pick / 2010"
"10","C","J.D. Walton",23,"Rook",16,"","Denver Broncos / 3rd / 80th pick / 2010"
"11","RG","Chris Kuper",28,"4",15,"","Denver Broncos / 5th / 161st pick / 2006"
"12","RT","Ryan Harris",25,"3",10,"1 fumble recovered","Denver Broncos / 3rd / 70th pick / 2007"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Justin Bannan",31,"8",16,"","Buffalo Bills / 5th / 139th pick / 2002"
"15","DE","Kevin Vickerson",27,"3",12,"","Miami Dolphins / 7th / 216th pick / 2005"
"16","NT","Jamal Williams",34,"12",16,"","San Diego Chargers / 2nd / 2nd pick / 1998 Supp"
"17","LB","Robert Ayers",25,"1",10,"","Denver Broncos / 1st / 18th pick / 2009"
"18","LB","Mario Haggan",30,"7",16,"","Buffalo Bills / 7th / 228th pick / 2003"
"19","LB","Jason Hunter",27,"4",12,"",""
"20","LB","D.J. Williams",28,"6",15,"","Denver Broncos / 1st / 17th pick / 2004"
"21","LCB","Champ Bailey*",32,"11",15,"1.0 sacks, 2 interceptions, 0 fumbles recovered","Washington Redskins / 1st / 7th pick / 1999"
"22","RCB","Perrish Cox",23,"Rook",9,"0.0 sacks, 1 interception, 0 fumbles recovered","Denver Broncos / 5th / 137th pick / 2010"
"23","RCB","Andre' Goodman",32,"8",8,"","Detroit Lions / 3rd / 68th pick / 2002"
"24","S","Brian Dawkins",37,"14",11,"2.0 sacks, 1 interception, 0 fumbles recovered","Philadelphia Eagles / 2nd / 61st pick / 1996"
"25","S","Renaldo Hill",32,"9",16,"0.0 sacks, 2 interceptions, 1 fumble recovered","Arizona Cardinals / 7th / 202nd pick / 2001"
