"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Joe Flacco",25,2,16,"306 for 489, 3,622 yards, 25 td, 10 int, & 43 rushes for 84 yards and 1 td","Baltimore Ravens / 1st / 18th pick / 2008"
"3","RB","Ray Rice",23,2,14,"307 rushes for 1,220 yards, 5 td, & 63 catches for 556 yards and 1 td","Baltimore Ravens / 2nd / 55th pick / 2008"
"4","FB","Le'Ron McClain",26,3,13,"28 rushes for 85 yards, 0 td, & 21 catches for 134 yards and 0 td","Baltimore Ravens / 4th / 137th pick / 2007"
"5","WR","Anquan Boldin",30,7,16,"64 catches for 837 yards, 7 td, & 2 rushes for 2 yards and 0 td","Arizona Cardinals / 2nd / 54th pick / 2003"
"6","WR","Derrick Mason",36,13,15,"61 catches for 802 yards, 7 td","Tennessee Oilers / 4th / 98th pick / 1997"
"7","TE","Todd Heap",30,9,13,"40 catches for 599 yards, 5 td","Baltimore Ravens / 1st / 31st pick / 2001"
"8","LT","Michael Oher",24,1,16,"1 fumble recovered","Baltimore Ravens / 1st / 23rd pick / 2009"
"9","LG","Ben Grubbs",26,3,16,"","Baltimore Ravens / 1st / 29th pick / 2007"
"10","C","Matt Birk",34,12,16,"1 fumble recovered","Minnesota Vikings / 6th / 173rd pick / 1998"
"11","RG","Chris Chester",27,4,14,"1 fumble recovered","Baltimore Ravens / 2nd / 56th pick / 2006"
"12","RT","Marshal Yanda",26,3,16,"","Baltimore Ravens / 3rd / 86th pick / 2007"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","DE","Cory Redding",30,7,11,"","Detroit Lions / 3rd / 66th pick / 2003"
"15","DT","Haloti Ngata*+",26,4,15,"","Baltimore Ravens / 1st / 12th pick / 2006"
"16","NT","Kelly Gregg",34,11,16,"","Cincinnati Bengals / 6th / 173rd pick / 1999"
"17","MLB","Ray Lewis*",35,14,16,"2.0 sacks, 2 interceptions, 3 fumbles recovered","Baltimore Ravens / 1st / 26th pick / 1996"
"18","LB","Jarret Johnson",29,7,16,"","Baltimore Ravens / 4th / 109th pick / 2003"
"19","LB","Jameel McClain",25,2,15,"",""
"20","LB","Terrell Suggs*",28,7,16,"","Baltimore Ravens / 1st / 10th pick / 2003"
"21","LCB","Chris Carr",27,5,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered",""
"22","RCB","Fabian Washington",27,5,8,"","Oakland Raiders / 1st / 23rd pick / 2005"
"23","RCB","Josh Wilson",25,3,9,"0.0 sacks, 3 interceptions, 1 fumble recovered","Seattle Seahawks / 2nd / 55th pick / 2007"
"24","SS","Dawan Landry",28,4,16,"1.0 sacks, 0 interceptions, 1 fumble recovered","Baltimore Ravens / 5th / 146th pick / 2006"
"25","FS","Ed Reed*+",32,8,10,"0.0 sacks, 8 interceptions, 1 fumble recovered","Baltimore Ravens / 1st / 24th pick / 2002"
