"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Brett Favre",41,19,13,"217 for 358, 2,509 yards, 11 td, 19 int, & 17 rushes for 8 yards and 0 td","Atlanta Falcons / 2nd / 33rd pick / 1991"
"3","RB","Adrian Peterson*",25,3,15,"283 rushes for 1,298 yards, 12 td, & 36 catches for 341 yards and 1 td","Minnesota Vikings / 1st / 7th pick / 2007"
"4","WR","Bernard Berrian",30,6,9,"28 catches for 252 yards, 0 td, & 1 rush for -8 yards and 0 td","Chicago Bears / 3rd / 78th pick / 2004"
"5","WR","Percy Harvin",22,1,13,"71 catches for 868 yards, 5 td, & 18 rushes for 107 yards and 1 td","Minnesota Vikings / 1st / 22nd pick / 2009"
"6","TE","Visanthe Shiancoe",30,7,9,"47 catches for 530 yards, 2 td","New York Giants / 3rd / 91st pick / 2003"
"7","LT","Bryant McKinnie",31,8,16,"","Minnesota Vikings / 1st / 7th pick / 2002"
"8","LG","Steve Hutchinson",33,9,11,"1 fumble recovered","Seattle Seahawks / 1st / 17th pick / 2001"
"9","C","John Sullivan",25,2,14,"","Minnesota Vikings / 6th / 187th pick / 2008"
"10","RG","Anthony Herrera",30,5,10,"",""
"11","RT","Phil Loadholt",24,1,16,"","Minnesota Vikings / 2nd / 54th pick / 2009"
"12","","Defensive Starters",NA,NA,NA,"",""
"13","DE","Jared Allen",28,6,16,"","Kansas City Chiefs / 4th / 126th pick / 2004"
"14","DE","Ray Edwards",25,4,14,"","Minnesota Vikings / 4th / 127th pick / 2006"
"15","DT","Kevin Williams*",30,7,16,"","Minnesota Vikings / 1st / 9th pick / 2003"
"16","NT","Pat Williams",38,13,16,"",""
"17","MLB","E.J. Henderson*",30,7,16,"1.0 sacks, 3 interceptions, 1 fumble recovered","Minnesota Vikings / 2nd / 40th pick / 2003"
"18","LB","Chad Greenway",27,3,16,"","Minnesota Vikings / 1st / 17th pick / 2006"
"19","LB","Ben Leber",32,8,10,"","San Diego Chargers / 3rd / 71st pick / 2002"
"20","LCB","Antoine Winfield*",33,11,16,"2.0 sacks, 2 interceptions, 1 fumble recovered","Buffalo Bills / 1st / 23rd pick / 1999"
"21","RCB","Asher Allen",22,1,11,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Minnesota Vikings / 3rd / 86th pick / 2009"
"22","SS","Husain Abdullah",25,2,15,"0.0 sacks, 3 interceptions, 0 fumbles recovered",""
"23","FS","Madieu Williams",29,6,13,"0.5 sacks, 1 interception, 0 fumbles recovered","Cincinnati Bengals / 2nd / 56th pick / 2004"
