"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Bob Avellini",25,3,12,"141 for 264, 1,718 yards, 5 td, 16 int, & 34 rushes for 54 yards and 2 td","Chicago Bears / 6th / 135th pick / 1975"
"3","RB","Walter Payton*",24,3,16,"333 rushes for 1,395 yards, 11 td, & 50 catches for 480 yards and 0 td","Chicago Bears / 1st / 4th pick / 1975"
"4","FB","Roland Harper",25,3,16,"240 rushes for 992 yards, 6 td, & 43 catches for 340 yards and 2 td","Chicago Bears / 17th / 420th pick / 1975"
"5","WR","Golden Richards",28,5,14,"27 catches for 379 yards, 0 td","Dallas Cowboys / 2nd / 46th pick / 1973"
"6","WR","James Scott",26,2,14,"42 catches for 759 yards, 5 td","New York Jets / 8th / 193rd pick / 1975"
"7","TE","Greg Latta",26,3,16,"15 catches for 159 yards, 0 td","Baltimore Colts / 8th / 188th pick / 1974"
"8","LT","Ted Albrecht",24,1,15,"1 fumble recovered","Chicago Bears / 1st / 15th pick / 1977"
"9","LG","Noah Jackson",27,3,16,"1 fumble recovered","Baltimore Colts / 7th / 161st pick / 1974"
"10","C","Dan Neal",29,5,16,"","Baltimore Colts / 11th / 270th pick / 1973"
"11","RG","Revie Sorey",25,3,16,"1 fumble recovered","Chicago Bears / 5th / 110th pick / 1975"
"12","RT","Dennis Lick",24,2,16,"","Chicago Bears / 1st / 8th pick / 1976"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","Tommy Hart",34,10,16,"","San Francisco 49ers / 10th / 261st pick / 1968"
"15","LDT","Jim Osborne",29,6,15,"","Chicago Bears / 7th / 182nd pick / 1972"
"16","RDT","Alan Page",33,11,10,"","Minnesota Vikings / 1st / 15th pick / 1967"
"17","RDE","Mike Hartenstine",25,3,15,"0 interceptions, 3 fumbles recovered","Chicago Bears / 2nd / 31st pick / 1975"
"18","LLB","Doug Buffone",34,12,15,"3 interceptions, 0 fumbles recovered","Chicago Bears / 4th / 60th pick / 1966, San Diego Chargers / 8th / 72nd pick / 1966"
"19","MLB","Tom Hicks",26,2,9,"0 interceptions, 1 fumble recovered","Chicago Bears / 6th / 151st pick / 1975"
"20","RLB","Gary Campbell",26,1,16,"0 interceptions, 2 fumbles recovered","Pittsburgh Steelers / 10th / 291st pick / 1976"
"21","LCB","Terry Schmidt",26,4,16,"2 interceptions, 1 fumble recovered","New Orleans Saints / 5th / 121st pick / 1974"
"22","RCB","Virgil Livers",26,3,13,"3 interceptions, 1 fumble recovered","Chicago Bears / 4th / 83rd pick / 1975"
"23","SS","Gary Fencik",24,2,16,"4 interceptions, 2 fumbles recovered","Miami Dolphins / 10th / 281st pick / 1976"
"24","FS","Doug Plank",25,3,13,"1 interception, 2 fumbles recovered","Chicago Bears / 12th / 291st pick / 1975"
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","Bob Thomas",26,3,0,"17 of 22 field goals & 26 of 28 extra points","Los Angeles Rams / 15th / 388th pick / 1974"
"27","P","Bob Parsons",28,6,0,"96 punts for a 37.0 average, 0 blocked","Chicago Bears / 5th / 117th pick / 1972"
"28","PR","Steve Schubert",27,4,1,"27 punt returns for a 8.5 average and 1 td",""
"29","KR","Brian Baschnagel",24,2,1,"20 kick returns for a 22.8 average and 0 td","Chicago Bears / 3rd / 66th pick / 1976"
