"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Russell Wilson*",27,3,16,"329 for 483, 4,024 yards, 34 td, 8 int, & 103 rushes for 553 yards and 1 td","Seattle Seahawks / 3rd / 75th pick / 2012"
"3","WR","Doug Baldwin",27,4,16,"78 catches for 1,069 yards, 14 td",""
"4","WR","Jermaine Kearse",25,3,16,"49 catches for 685 yards, 5 td",""
"5","TE","Jimmy Graham",29,5,11,"48 catches for 605 yards, 2 td","New Orleans Saints / 3rd / 95th pick / 2010"
"6","LT","Russell Okung",28,5,13,"","Seattle Seahawks / 1st / 6th pick / 2010"
"7","LG","Justin Britt",24,1,16,"","Seattle Seahawks / 2nd / 64th pick / 2014"
"8","C","Patrick Lewis",24,2,9,"",""
"9","RG","J.R. Sweezy",26,3,15,"","Seattle Seahawks / 7th / 225th pick / 2012"
"10","RT","Garry Gilliam",25,1,16,"",""
"11","","Defensive Starters",NA,NA,NA,"",""
"12","DE","Cliff Avril",29,7,16,"","Detroit Lions / 3rd / 92nd pick / 2008"
"13","DE","Michael Bennett*",30,6,16,"",""
"14","LDT","Ahtyba Rubin",29,7,16,"2.0 sacks, 1 interception, 0 fumbles recovered","Cleveland Browns / 6th / 190th pick / 2008"
"15","RDT","Brandon Mebane",30,8,15,"1.5 sacks, 0 interceptions, 0 fumbles recovered","Seattle Seahawks / 3rd / 85th pick / 2007"
"16","MLB","Bobby Wagner*",25,3,15,"0.5 sacks, 0 interceptions, 3 fumbles recovered","Seattle Seahawks / 2nd / 47th pick / 2012"
"17","LB","Bruce Irvin",28,3,12,"","Seattle Seahawks / 1st / 15th pick / 2012"
"18","LB","K.J. Wright",26,4,16,"","Seattle Seahawks / 4th / 99th pick / 2011"
"19","LCB","Richard Sherman*",27,4,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Seattle Seahawks / 5th / 154th pick / 2011"
"20","RCB","Cary Williams",31,7,10,"1.0 sacks, 0 interceptions, 1 fumble recovered","Tennessee Titans / 7th / 229th pick / 2008"
"21","SS","Kam Chancellor*",27,5,11,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Seattle Seahawks / 5th / 133rd pick / 2010"
"22","FS","Earl Thomas*",26,5,16,"0.0 sacks, 5 interceptions, 0 fumbles recovered","Seattle Seahawks / 1st / 14th pick / 2010"
