"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Joe Flacco",31,"8",14,"374 for 579, 3,788 yards, 19 td, 13 int, & 21 rushes for 58 yards and 2 td","Baltimore Ravens / 1st / 18th pick / 2008"
"3","RB","Terrance West",25,"2",11,"178 rushes for 729 yards, 5 td, & 27 catches for 191 yards and 1 td","Cleveland Browns / 3rd / 94th pick / 2014"
"4","WR","Steve Smith",37,"15",12,"60 catches for 686 yards, 4 td","Carolina Panthers / 3rd / 74th pick / 2001"
"5","WR","Mike Wallace",30,"7",14,"64 catches for 963 yards, 4 td, & 5 rushes for 31 yards and 0 td","Pittsburgh Steelers / 3rd / 84th pick / 2009"
"6","TE","Dennis Pitta",31,"6",10,"67 catches for 563 yards, 2 td","Baltimore Ravens / 4th / 114th pick / 2010"
"7","T","Ronnie Stanley",22,"Rook",10,"","Baltimore Ravens / 1st / 6th pick / 2016"
"8","G","Ricky Wagner",27,"3",13,"","Baltimore Ravens / 5th / 168th pick / 2013"
"9","G","Marshal Yanda",32,"9",11,"","Baltimore Ravens / 3rd / 86th pick / 2007"
"10","G","Jeremy Zuttah",30,"8",14,"","Tampa Bay Buccaneers / 3rd / 83rd pick / 2008"
"11","","Defensive Starters",NA,"",NA,"",""
"12","DE","Lawrence Guy",26,"5",10,"","Green Bay Packers / 7th / 233rd pick / 2011"
"13","DT","Timmy Jernigan",24,"2",13,"","Baltimore Ravens / 2nd / 48th pick / 2014"
"14","DT","Brandon Williams",27,"3",14,"","Baltimore Ravens / 3rd / 94th pick / 2013"
"15","LB","Albert McClellan",30,"5",11,"",""
"16","LB","C.J. Mosley",24,"2",12,"","Baltimore Ravens / 1st / 17th pick / 2014"
"17","LB","Zach Orr",24,"2",14,"",""
"18","LB","Terrell Suggs",34,"13",13,"","Baltimore Ravens / 1st / 10th pick / 2003"
"19","CB","Jimmy Smith",28,"5",11,"","Baltimore Ravens / 1st / 27th pick / 2011"
"20","S","Eric Weddle",31,"9",14,"1.0 sacks, 4 interceptions, 0 fumbles recovered","San Diego Chargers / 2nd / 37th pick / 2007"
"21","DB","Lardarius Webb",31,"7",14,"","Baltimore Ravens / 3rd / 88th pick / 2009"
