"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Aaron Rodgers*+",31,"9",16,"341 for 520, 4,381 yards, 38 td, 5 int, & 43 rushes for 269 yards and 2 td","Green Bay Packers / 1st / 24th pick / 2005"
"3","RB","Eddie Lacy",24,"1",16,"246 rushes for 1,139 yards, 9 td, & 42 catches for 427 yards and 4 td","Green Bay Packers / 2nd / 61st pick / 2013"
"4","WR","Davante Adams",22,"Rook",11,"38 catches for 446 yards, 3 td","Green Bay Packers / 2nd / 53rd pick / 2014"
"5","WR","Randall Cobb*",24,"3",16,"91 catches for 1,287 yards, 12 td, & 11 rushes for 37 yards and 0 td","Green Bay Packers / 2nd / 64th pick / 2011"
"6","WR","Jordy Nelson*",29,"6",16,"98 catches for 1,519 yards, 13 td","Green Bay Packers / 2nd / 36th pick / 2008"
"7","TE","Andrew Quarless",26,"4",11,"29 catches for 323 yards, 3 td","Green Bay Packers / 5th / 154th pick / 2010"
"8","LT","David Bakhtiari",23,"1",16,"","Green Bay Packers / 4th / 109th pick / 2013"
"9","LG","Josh Sitton*",28,"6",16,"","Green Bay Packers / 4th / 135th pick / 2008"
"10","C","Corey Linsley",23,"Rook",16,"","Green Bay Packers / 5th / 161st pick / 2014"
"11","RG","T.J. Lang",27,"5",16,"1 fumble recovered","Green Bay Packers / 4th / 109th pick / 2009"
"12","RT","Bryan Bulaga",25,"4",15,"1 fumble recovered","Green Bay Packers / 1st / 23rd pick / 2010"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Mike Daniels",25,"2",16,"","Green Bay Packers / 4th / 132nd pick / 2012"
"15","NT","Letroy Guion",27,"6",16,"3.5 sacks, 0 interceptions, 0 fumbles recovered","Minnesota Vikings / 5th / 152nd pick / 2008"
"16","LOLB","Julius Peppers",34,"12",16,"7.0 sacks, 2 interceptions, 3 fumbles recovered","Carolina Panthers / 1st / 2nd pick / 2002"
"17","LB","A.J. Hawk",30,"8",13,"","Green Bay Packers / 1st / 5th pick / 2006"
"18","LCB","Tramon Williams",31,"7",16,"0.0 sacks, 3 interceptions, 1 fumble recovered",""
"19","RCB","Sam Shields*",27,"4",14,"0.0 sacks, 2 interceptions, 0 fumbles recovered",""
"20","SS","Morgan Burnett",25,"4",15,"1.5 sacks, 1 interception, 2 fumbles recovered","Green Bay Packers / 3rd / 71st pick / 2010"
"21","FS","Ha Ha Clinton-Dix",22,"Rook",10,"1.0 sacks, 1 interception, 1 fumble recovered","Green Bay Packers / 1st / 21st pick / 2014"
