"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Dave Krieg",32,"10",16,"265 for 448, 3,194 yards, 15 td, 20 int, & 32 rushes for 115 yards and 0 td",""
"3","RB","Derrick Fenner",23,"1",15,"215 rushes for 859 yards, 14 td, & 17 catches for 143 yards and 1 td","Seattle Seahawks / 10th / 268th pick / 1989"
"4","FB","John Williams*",26,"4",16,"187 rushes for 714 yards, 3 td, & 73 catches for 699 yards and 0 td","Seattle Seahawks / 1st / 15th pick / 1986"
"5","WR","Brian Blades",25,"2",16,"49 catches for 525 yards, 3 td, & 3 rushes for 19 yards and 0 td","Seattle Seahawks / 2nd / 49th pick / 1988"
"6","WR","Tommy Kane",26,"2",11,"52 catches for 776 yards, 4 td","Seattle Seahawks / 3rd / 75th pick / 1988"
"7","TE","Travis McNeal",23,"1",14,"10 catches for 143 yards, 0 td, & 1 rush for 2 yards and 0 td","Seattle Seahawks / 4th / 101st pick / 1989"
"8","LT","Andy Heck",23,"1",16,"1 fumble recovered","Seattle Seahawks / 1st / 15th pick / 1989"
"9","LG","Edwin Bailey",31,"9",11,"2 fumbles recovered","Seattle Seahawks / 5th / 114th pick / 1981"
"10","C","Grant Feasel",30,"7",16,"1 fumble recovered","Baltimore Colts / 6th / 161st pick / 1983"
"11","RG","Bryan Millard",30,"6",16,"1 fumble recovered",""
"12","RT","Ronnie Lee",34,"11",9,"2 fumbles recovered","Miami Dolphins / 3rd / 65th pick / 1979"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Jacob Green",33,"10",16,"12.5 sacks, 0 interceptions, 1 fumble recovered","Seattle Seahawks / 1st / 10th pick / 1980"
"15","LDT","Joe Nash",30,"8",16,"1.0 sacks, 0 interceptions, 1 fumble recovered",""
"16","RDT","Jeff Bryant",30,"8",14,"5.5 sacks, 0 interceptions, 0 fumbles recovered","Seattle Seahawks / 1st / 6th pick / 1982"
"17","RDE","Tony Woods",25,"3",15,"3.0 sacks, 0 interceptions, 0 fumbles recovered","Seattle Seahawks / 1st / 18th pick / 1987"
"18","LLB","Terry Wooden",23,"Rook",8,"","Seattle Seahawks / 2nd / 29th pick / 1990"
"19","MLB","Darren Comeaux",30,"8",9,"1.0 sacks, 0 interceptions, 0 fumbles recovered",""
"20","RLB","Rufus Porter",25,"2",12,"5.0 sacks, 0 interceptions, 4 fumbles recovered",""
"21","LCB","Dwayne Harper",24,"2",16,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Seattle Seahawks / 11th / 299th pick / 1988"
"22","RCB","Patrick Hunter",26,"4",16,"0.0 sacks, 1 interception, 1 fumble recovered","Seattle Seahawks / 3rd / 68th pick / 1986"
"23","SS","Nesby Glasgow",33,"11",13,"2.0 sacks, 0 interceptions, 1 fumble recovered","Baltimore Colts / 8th / 207th pick / 1979"
"24","FS","Eugene Robinson",27,"5",16,"0.0 sacks, 3 interceptions, 4 fumbles recovered",""
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Norm Johnson",30,"8",0,"23 of 32 field goals & 33 of 34 extra points",""
"27","P","Rick Donnelly",28,"5",0,"67 punts for a 40.6 average, 0 blocked",""
"28","PR","Chris Warren",22,"Rook",0,"28 punt returns for a 9.6 average and 0 td","Seattle Seahawks / 4th / 89th pick / 1990"
"29","KR","Chris Warren",22,"Rook",0,"23 kick returns for a 20.8 average and 0 td","Seattle Seahawks / 4th / 89th pick / 1990"
