"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Terry Bradshaw",28,"6",8,"92 for 192, 1,177 yards, 10 td, 9 int, & 31 rushes for 219 yards and 3 td","Pittsburgh Steelers / 1st / 1st pick / 1970"
"3","RB","Rocky Bleier",30,"8",14,"220 rushes for 1,036 yards, 5 td, & 24 catches for 294 yards and 0 td","Pittsburgh Steelers / 16th / 417th pick / 1968"
"4","FB","Franco Harris*",26,"4",14,"289 rushes for 1,128 yards, 14 td, & 23 catches for 151 yards and 0 td","Pittsburgh Steelers / 1st / 13th pick / 1972"
"5","WR","Frank Lewis",29,"5",12,"17 catches for 306 yards, 1 td, & 2 rushes for 24 yards and 1 td","Pittsburgh Steelers / 1st / 8th pick / 1971"
"6","WR","Lynn Swann",24,"2",10,"28 catches for 516 yards, 3 td, & 1 rush for 2 yards and 0 td","Pittsburgh Steelers / 1st / 21st pick / 1974"
"7","TE","Larry Brown",27,"5",8,"7 catches for 97 yards, 0 td","Pittsburgh Steelers / 5th / 106th pick / 1971"
"8","LT","Jon Kolb",29,"7",14,"1 fumble recovered","Pittsburgh Steelers / 3rd / 56th pick / 1969"
"9","LG","Sam Davis",32,"9",12,"",""
"10","C","Mike Webster",24,"2",14,"","Pittsburgh Steelers / 5th / 125th pick / 1974"
"11","RG","Jim Clack",29,"5",8,"",""
"12","RT","Gerry Mullins",27,"5",13,"1 fumble recovered","Pittsburgh Steelers / 4th / 86th pick / 1971"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","L.C. Greenwood*",30,"7",13,"0 interceptions, 1 fumble recovered","Pittsburgh Steelers / 10th / 238th pick / 1969"
"15","LDT","Joe Greene*",30,"7",14,"","Pittsburgh Steelers / 1st / 4th pick / 1969"
"16","RDT","Ernie Holmes",28,"4",14,"0 interceptions, 2 fumbles recovered","Pittsburgh Steelers / 8th / 203rd pick / 1971"
"17","RDE","Dwight White",27,"5",7,"0 interceptions, 1 fumble recovered","Pittsburgh Steelers / 4th / 104th pick / 1971"
"18","LLB","Jack Ham*+",28,"5",14,"2 interceptions, 2 fumbles recovered","Pittsburgh Steelers / 2nd / 34th pick / 1971"
"19","MLB","Jack Lambert*+",24,"2",14,"2 interceptions, 8 fumbles recovered","Pittsburgh Steelers / 2nd / 46th pick / 1974"
"20","RLB","Andy Russell",35,"13",12,"1 interception, 0 fumbles recovered","Pittsburgh Steelers / 16th / 220th pick / 1963"
"21","LCB","J.T. Thomas*",25,"3",14,"2 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 1st / 24th pick / 1973"
"22","RCB","Mel Blount*",28,"6",14,"6 interceptions, 1 fumble recovered","Pittsburgh Steelers / 3rd / 53rd pick / 1970"
"23","SS","Mike Wagner*",27,"5",14,"2 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 11th / 268th pick / 1971"
"24","FS","Glen Edwards*",29,"5",14,"6 interceptions, 0 fumbles recovered",""
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Roy Gerela",28,"7",0,"14 of 26 field goals & 40 of 43 extra points","Houston Oilers / 4th / 96th pick / 1969"
"27","P","Bobby Walden",38,"12",0,"76 punts for a 39.2 average, 0 blocked","Houston Oilers / 4th / 32nd pick / 1961"
"28","PR","Theo Bell",23,"Rook",1,"39 punt returns for a 10.0 average and 0 td","Pittsburgh Steelers / 4th / 120th pick / 1976"
"29","KR","Ernest Pough",24,"Rook",2,"18 kick returns for a 20.5 average and 0 td","Pittsburgh Steelers / 3rd / 88th pick / 1976"
