"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Donovan McNabb*",33,"10",14,"267 for 443, 3,553 yards, 22 td, 10 int, & 37 rushes for 140 yards and 2 td","Philadelphia Eagles / 1st / 2nd pick / 1999"
"3","WR","Jason Avant",26,"3",9,"41 catches for 587 yards, 3 td","Philadelphia Eagles / 4th / 109th pick / 2006"
"4","WR","DeSean Jackson*",23,"1",15,"62 catches for 1,156 yards, 9 td, & 11 rushes for 137 yards and 1 td","Philadelphia Eagles / 2nd / 49th pick / 2008"
"5","WR","Jeremy Maclin",21,"Rook",13,"56 catches for 773 yards, 4 td, & 2 rushes for -7 yards and 0 td","Philadelphia Eagles / 1st / 19th pick / 2009"
"6","TE","Brent Celek",24,"2",15,"76 catches for 971 yards, 8 td","Philadelphia Eagles / 5th / 162nd pick / 2007"
"7","LT","Jason Peters*",27,"5",15,"1 fumble recovered",""
"8","LG","Todd Herremans",27,"4",11,"","Philadelphia Eagles / 4th / 126th pick / 2005"
"9","C","Jamaal Jackson",29,"4",15,"1 fumble recovered",""
"10","RG","Nick Cole",25,"3",16,"",""
"11","RT","Winston Justice",25,"2",16,"1 fumble recovered","Philadelphia Eagles / 2nd / 39th pick / 2006"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Trent Cole*",27,"4",16,"","Philadelphia Eagles / 5th / 146th pick / 2005"
"14","DE","Juqua Parker",31,"8",11,"",""
"15","LDT","Mike Patterson",26,"4",16,"1.5 sacks, 0 interceptions, 0 fumbles recovered","Philadelphia Eagles / 1st / 31st pick / 2005"
"16","RDT","Brodrick Bunkley",26,"3",16,"1.0 sacks, 0 interceptions, 1 fumble recovered","Philadelphia Eagles / 1st / 14th pick / 2006"
"17","LB","Chris Gocong",26,"2",11,"","Philadelphia Eagles / 3rd / 71st pick / 2006"
"18","LB","Akeem Jordan",24,"2",10,"",""
"19","LB","Will Witherspoon",29,"7",10,"","Carolina Panthers / 3rd / 73rd pick / 2002"
"20","LCB","Asante Samuel*",28,"6",16,"0.0 sacks, 9 interceptions, 1 fumble recovered","New England Patriots / 4th / 120th pick / 2003"
"21","RCB","Sheldon Brown",30,"7",16,"0.0 sacks, 5 interceptions, 1 fumble recovered","Philadelphia Eagles / 2nd / 59th pick / 2002"
"22","SS","Quintin Mikell*",29,"6",16,"0.0 sacks, 2 interceptions, 2 fumbles recovered",""
"23","FS","Sean Jones",27,"4",9,"1.0 sacks, 2 interceptions, 2 fumbles recovered","Cleveland Browns / 2nd / 59th pick / 2004"
