"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Troy Aikman",23,"Rook",11,"155 for 293, 1,749 yards, 9 td, 18 int, & 38 rushes for 302 yards and 0 td","Dallas Cowboys / 1st / 1st pick / 1989"
"3","RB","Paul Palmer",25,"2",8,"112 rushes for 446 yards, 2 td, & 17 catches for 93 yards and 0 td","Kansas City Chiefs / 1st / 19th pick / 1987"
"4","FB","Daryl Johnston",23,"Rook",10,"67 rushes for 212 yards, 0 td, & 16 catches for 133 yards and 3 td","Dallas Cowboys / 2nd / 39th pick / 1989"
"5","WR","Kelvin Martin",24,"2",11,"46 catches for 644 yards, 2 td","Dallas Cowboys / 4th / 95th pick / 1987"
"6","WR","Derrick Shepard",25,"2",8,"18 catches for 268 yards, 1 td, & 3 rushes for 12 yards and 0 td",""
"7","TE","Steve Folsom",31,"8",16,"28 catches for 265 yards, 2 td","Miami Dolphins / 10th / 261st pick / 1981"
"8","LT","Mark Tuinei",29,"6",16,"",""
"9","LG","Nate Newton",28,"3",16,"",""
"10","C","Tom Rafferty",35,"13",8,"","Dallas Cowboys / 4th / 119th pick / 1976"
"11","RG","Crawford Ker",27,"4",16,"","Dallas Cowboys / 3rd / 76th pick / 1985"
"12","RT","Kevin Gogan",25,"2",13,"","Dallas Cowboys / 8th / 206th pick / 1987"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Too Tall Jones",38,"15",10,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Dallas Cowboys / 1st / 1st pick / 1974"
"15","LDT","Dean Hamel",28,"4",13,"3.5 sacks, 0 interceptions, 0 fumbles recovered","Washington Redskins / 12th / 309th pick / 1985"
"16","RDT","Willie Broughton",25,"4",14,"3.0 sacks, 0 interceptions, 0 fumbles recovered","Indianapolis Colts / 4th / 88th pick / 1985"
"17","RDE","Jim Jeffcoat",28,"6",16,"11.5 sacks, 0 interceptions, 3 fumbles recovered","Dallas Cowboys / 1st / 23rd pick / 1983"
"18","LLB","Jack Del Rio",26,"4",12,"0.0 sacks, 0 interceptions, 2 fumbles recovered","New Orleans Saints / 3rd / 68th pick / 1985"
"19","MLB","Eugene Lockhart",28,"5",16,"2.0 sacks, 2 interceptions, 2 fumbles recovered","Dallas Cowboys / 6th / 152nd pick / 1984"
"20","RLB","Ken Norton",23,"1",13,"2.5 sacks, 0 interceptions, 0 fumbles recovered","Dallas Cowboys / 2nd / 41st pick / 1988"
"21","LCB","Everson Walls",30,"8",14,"",""
"22","RCB","Robert Williams",27,"2",11,"",""
"23","SS","Vince Albritton",27,"5",16,"0.0 sacks, 1 interception, 1 fumble recovered",""
"24","FS","Ray Horton",29,"6",16,"1.0 sacks, 1 interception, 0 fumbles recovered","Cincinnati Bengals / 2nd / 53rd pick / 1983"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Roger Ruzek",29,"2",0,"5 of 11 field goals & 14 of 15 extra points",""
"27","P","Mike Saxon",27,"4",0,"79 punts for a 40.9 average, 2 blocked","Detroit Lions / 11th / 300th pick / 1984"
"28","PR","Derrick Shepard",25,"2",8,"24 punt returns for a 6.7 average and 0 td",""
"29","KR","James Dixon",22,"Rook",7,"47 kick returns for a 25.1 average and 1 td",""
