"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Andrew Luck*",23,"Rook",16,"339 for 627, 4,374 yards, 23 td, 18 int, & 62 rushes for 255 yards and 5 td","Indianapolis Colts / 1st / 1st pick / 2012"
"3","RB","Vick Ballard",22,"Rook",12,"211 rushes for 814 yards, 2 td, & 17 catches for 152 yards and 1 td","Indianapolis Colts / 5th / 170th pick / 2012"
"4","WR","Donnie Avery",28,"4",15,"60 catches for 781 yards, 3 td, & 4 rushes for 9 yards and 0 td","St. Louis Rams / 2nd / 33rd pick / 2008"
"5","WR","Reggie Wayne*",34,"11",15,"106 catches for 1,355 yards, 5 td, & 1 rush for -5 yards and 0 td","Indianapolis Colts / 1st / 30th pick / 2001"
"6","TE","Coby Fleener",24,"Rook",10,"26 catches for 281 yards, 2 td","Indianapolis Colts / 2nd / 34th pick / 2012"
"7","LT","Anthony Castonzo",24,"1",16,"1 fumble recovered","Indianapolis Colts / 1st / 22nd pick / 2011"
"8","LG","Joe Reitz",27,"1",8,"",""
"9","C","Samson Satele",28,"5",11,"","Miami Dolphins / 2nd / 60th pick / 2007"
"10","RG","Mike McGlynn",27,"4",16,"","Philadelphia Eagles / 4th / 109th pick / 2008"
"11","RT","Winston Justice",28,"5",12,"","Philadelphia Eagles / 2nd / 39th pick / 2006"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Cory Redding",32,"9",14,"","Detroit Lions / 3rd / 66th pick / 2003"
"14","DT","Fili Moala",27,"3",8,"","Indianapolis Colts / 2nd / 56th pick / 2009"
"15","NT","Antonio Johnson",28,"4",13,"","Tennessee Titans / 5th / 152nd pick / 2007"
"16","MLB","Kavell Conner",25,"2",12,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Indianapolis Colts / 7th / 240th pick / 2010"
"17","LB","Dwight Freeney",32,"10",14,"","Indianapolis Colts / 1st / 11th pick / 2002"
"18","LB","Jerrell Freeman",26,"Rook",16,"",""
"19","LB","Robert Mathis*",31,"9",12,"","Indianapolis Colts / 5th / 138th pick / 2003"
"20","LCB","Cassius Vaughn",25,"2",11,"0.0 sacks, 1 interception, 0 fumbles recovered",""
"21","RCB","Jerraud Powers",25,"3",8,"0.0 sacks, 1 interception, 0 fumbles recovered","Indianapolis Colts / 3rd / 92nd pick / 2009"
"22","SS","Tom Zbikowski",27,"4",11,"1.0 sacks, 1 interception, 0 fumbles recovered","Baltimore Ravens / 3rd / 86th pick / 2008"
"23","FS","Antoine Bethea",28,"6",16,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Indianapolis Colts / 6th / 207th pick / 2006"
