"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Mark Brunell",35,11,15,"262 for 454, 3,050 yards, 23 td, 10 int, & 42 rushes for 111 yards and 0 td","Green Bay Packers / 5th / 118th pick / 1993"
"3","RB","Chris Cooley",23,1,16,"0 rushes for 0 yards, 0 td, & 71 catches for 774 yards and 7 td","Washington Redskins / 3rd / 81st pick / 2004"
"4","RB","Clinton Portis",24,3,16,"352 rushes for 1,516 yards, 11 td, & 30 catches for 216 yards and 0 td","Denver Broncos / 2nd / 51st pick / 2002"
"5","WR","Santana Moss*",26,4,16,"84 catches for 1,483 yards, 9 td, & 3 rushes for -3 yards and 0 td","New York Jets / 1st / 16th pick / 2001"
"6","TE","Robert Royal",26,2,14,"18 catches for 131 yards, 1 td","Washington Redskins / 5th / 160th pick / 2002"
"7","LT","Chris Samuels*",28,5,16,"","Washington Redskins / 1st / 3rd pick / 2000"
"8","LG","Derrick Dockery",25,2,16,"2 fumbles recovered","Washington Redskins / 3rd / 81st pick / 2003"
"9","C","Casey Rabach",28,3,16,"","Baltimore Ravens / 3rd / 92nd pick / 2001"
"10","RG","Randy Thomas",29,6,14,"","New York Jets / 2nd / 57th pick / 1999"
"11","RT","Jon Jansen",29,6,16,"2 fumbles recovered","Washington Redskins / 2nd / 37th pick / 1999"
"12","","Defensive Starters",NA,NA,NA,"",""
"13","DE","Phillip Daniels",32,9,16,"","Seattle Seahawks / 4th / 99th pick / 1996"
"14","DE","Renaldo Wynn",31,8,15,"","Jacksonville Jaguars / 1st / 21st pick / 1997"
"15","LDT","Cornelius Griffin",29,5,12,"4.0 sacks, 1 interception, 1 fumble recovered","New York Giants / 2nd / 42nd pick / 2000"
"16","MLB","Lemar Marshall",29,3,16,"2.0 sacks, 4 interceptions, 0 fumbles recovered",""
"17","LB","LaVar Arrington",27,5,8,"","Washington Redskins / 1st / 2nd pick / 2000"
"18","LB","Marcus Washington",28,5,16,"","Indianapolis Colts / 2nd / 59th pick / 2000"
"19","LCB","Walt Harris",31,9,12,"0.0 sacks, 1 interception, 0 fumbles recovered","Chicago Bears / 1st / 13th pick / 1996"
"20","RCB","Shawn Springs",30,8,15,"0.0 sacks, 1 interception, 0 fumbles recovered","Seattle Seahawks / 1st / 3rd pick / 1997"
"21","SS","Ryan Clark",26,3,13,"0.5 sacks, 3 interceptions, 0 fumbles recovered",""
"22","FS","Sean Taylor",22,1,15,"1.0 sacks, 2 interceptions, 1 fumble recovered","Washington Redskins / 1st / 5th pick / 2004"
