"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Peyton Manning*+",29,"7",16,"305 for 453, 3,747 yards, 28 td, 10 int, & 33 rushes for 45 yards and 0 td","Indianapolis Colts / 1st / 1st pick / 1998"
"3","RB","Edgerrin James*",27,"6",15,"360 rushes for 1,506 yards, 13 td, & 44 catches for 337 yards and 1 td","Indianapolis Colts / 1st / 4th pick / 1999"
"4","WR","Marvin Harrison*",33,"9",15,"82 catches for 1,146 yards, 12 td","Indianapolis Colts / 1st / 19th pick / 1996"
"5","WR","Reggie Wayne",27,"4",16,"83 catches for 1,055 yards, 5 td","Indianapolis Colts / 1st / 30th pick / 2001"
"6","TE","Dallas Clark",26,"2",14,"37 catches for 488 yards, 4 td","Indianapolis Colts / 1st / 24th pick / 2003"
"7","TE","Bryan Fletcher",26,"Rook",12,"18 catches for 202 yards, 3 td","Chicago Bears / 6th / 210th pick / 2002"
"8","LT","Tarik Glenn*",29,"8",16,"","Indianapolis Colts / 1st / 19th pick / 1997"
"9","LG","Ryan Lilja",24,"1",16,"1 fumble recovered",""
"10","C","Jeff Saturday*+",30,"6",16,"2 fumbles recovered",""
"11","RG","Jake Scott",24,"1",16,"","Indianapolis Colts / 5th / 141st pick / 2004"
"12","RT","Ryan Diem",26,"4",14,"","Indianapolis Colts / 4th / 118th pick / 2001"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Raheem Brock",27,"3",16,"","Philadelphia Eagles / 7th / 238th pick / 2002"
"15","DE","Dwight Freeney*+",25,"3",13,"","Indianapolis Colts / 1st / 11th pick / 2002"
"16","LDT","Corey Simon",28,"5",13,"","Philadelphia Eagles / 1st / 6th pick / 2000"
"17","RDT","Montae Reagor",28,"6",12,"5.5 sacks, 0 interceptions, 4 fumbles recovered","Denver Broncos / 2nd / 58th pick / 1999"
"18","MLB","Gary Brackett",25,"2",16,"1.0 sacks, 3 interceptions, 0 fumbles recovered",""
"19","LB","Cato June*",26,"2",13,"","Indianapolis Colts / 6th / 198th pick / 2003"
"20","LB","David Thornton",27,"3",16,"","Indianapolis Colts / 4th / 106th pick / 2002"
"21","LCB","Nick Harper",31,"4",15,"0.0 sacks, 3 interceptions, 1 fumble recovered",""
"22","RCB","Jason David",23,"1",16,"0.0 sacks, 2 interceptions, 2 fumbles recovered","Indianapolis Colts / 4th / 125th pick / 2004"
"23","SS","Mike Doss",24,"2",14,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Indianapolis Colts / 2nd / 58th pick / 2003"
"24","FS","Bob Sanders*+",24,"1",14,"0.0 sacks, 1 interception, 1 fumble recovered","Indianapolis Colts / 2nd / 44th pick / 2004"
