"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Tommy Maddox",32,11,16,"298 for 519, 3,414 yards, 18 td, 17 int, & 13 rushes for 12 yards and 0 td","Denver Broncos / 1st / 25th pick / 1992"
"3","RB","Jerome Bettis",31,10,10,"246 rushes for 811 yards, 7 td, & 13 catches for 86 yards and 0 td","Los Angeles Rams / 1st / 10th pick / 1993"
"4","FB","Dan Kreider",26,3,12,"7 rushes for 29 yards, 1 td, & 9 catches for 107 yards and 0 td",""
"5","WR","Plaxico Burress",26,3,16,"60 catches for 860 yards, 4 td, & 1 rush for -7 yards and 0 td","Pittsburgh Steelers / 1st / 8th pick / 2000"
"6","FL","Hines Ward*",27,5,16,"95 catches for 1,163 yards, 10 td, & 11 rushes for 61 yards and 0 td","Pittsburgh Steelers / 3rd / 92nd pick / 1998"
"7","TE","Jerame Tuman",27,4,12,"12 catches for 113 yards, 0 td","Pittsburgh Steelers / 5th / 136th pick / 1999"
"8","LT","Alan Faneca*",27,5,16,"","Pittsburgh Steelers / 1st / 26th pick / 1998"
"9","LG","Keydrick Vincent",25,2,9,"",""
"10","C","Jeff Hartings",31,7,16,"","Detroit Lions / 1st / 23rd pick / 1996"
"11","RG","Kendall Simmons",24,1,16,"1 fumble recovered","Pittsburgh Steelers / 1st / 30th pick / 2002"
"12","RT","Oliver Ross",29,5,11,"","Dallas Cowboys / 5th / 138th pick / 1998"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","DE","Aaron Smith",27,4,16,"","Pittsburgh Steelers / 4th / 109th pick / 1999"
"15","DE","Kimo von Oelhoffen",32,9,16,"","Cincinnati Bengals / 6th / 162nd pick / 1994"
"16","NT","Casey Hampton*",26,2,16,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 1st / 19th pick / 2001"
"17","LOLB","Jason Gildon",31,9,16,"6.0 sacks, 1 interception, 1 fumble recovered","Pittsburgh Steelers / 3rd / 88th pick / 1994"
"18","LILB","James Farrior",28,6,16,"0.0 sacks, 1 interception, 1 fumble recovered","New York Jets / 1st / 8th pick / 1997"
"19","RILB","Kendrell Bell",25,2,16,"5.0 sacks, 1 interception, 1 fumble recovered","Pittsburgh Steelers / 2nd / 39th pick / 2001"
"20","ROLB","Joey Porter",26,4,14,"5.0 sacks, 0 interceptions, 1 fumble recovered","Pittsburgh Steelers / 3rd / 73rd pick / 1999"
"21","LCB","Chad Scott",29,6,12,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 1st / 24th pick / 1997"
"22","SS","Mike Logan",29,6,15,"1.0 sacks, 0 interceptions, 3 fumbles recovered","Jacksonville Jaguars / 2nd / 50th pick / 1997"
"23","FS","Brent Alexander",32,9,16,"1.0 sacks, 4 interceptions, 2 fumbles recovered",""
