"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Tony Romo",28,4,13,"276 for 450, 3,448 yards, 26 td, 14 int, & 28 rushes for 41 yards and 0 td",""
"3","RB","Marion Barber",25,3,13,"238 rushes for 885 yards, 7 td, & 52 catches for 417 yards and 2 td","Dallas Cowboys / 4th / 109th pick / 2005"
"4","WR","Terrell Owens",35,12,16,"69 catches for 1,052 yards, 10 td, & 7 rushes for 33 yards and 0 td","San Francisco 49ers / 3rd / 89th pick / 1996"
"5","TE","Jason Witten*",26,5,16,"81 catches for 952 yards, 4 td","Dallas Cowboys / 3rd / 69th pick / 2003"
"6","LT","Flozell Adams*",33,10,16,"2 fumbles recovered","Dallas Cowboys / 2nd / 38th pick / 1998"
"7","LG","Cory Procter",26,1,11,"",""
"8","C","Andre Gurode*",30,6,16,"","Dallas Cowboys / 2nd / 37th pick / 2002"
"9","RG","Leonard Davis*",30,7,16,"","Arizona Cardinals / 1st / 2nd pick / 2001"
"10","RT","Marc Colombo",30,6,16,"1 fumble recovered","Chicago Bears / 1st / 29th pick / 2002"
"11","","Defensive Starters",NA,NA,NA,"",""
"12","DE","Chris Canty",26,3,16,"","Dallas Cowboys / 4th / 132nd pick / 2005"
"13","DE","Marcus Spears",25,3,15,"","Dallas Cowboys / 1st / 20th pick / 2005"
"14","NT","Jay Ratliff*",27,3,16,"7.5 sacks, 0 interceptions, 1 fumble recovered","Dallas Cowboys / 7th / 224th pick / 2005"
"15","LB","Greg Ellis",33,10,16,"","Dallas Cowboys / 1st / 8th pick / 1998"
"16","LB","Bradie James",27,5,16,"","Dallas Cowboys / 4th / 103rd pick / 2003"
"17","LB","Zach Thomas",35,12,14,"","Miami Dolphins / 5th / 154th pick / 1996"
"18","LB","DeMarcus Ware*+",26,3,16,"","Dallas Cowboys / 1st / 11th pick / 2005"
"19","LCB","Terence Newman",30,5,10,"0.0 sacks, 4 interceptions, 1 fumble recovered","Dallas Cowboys / 1st / 5th pick / 2003"
"20","RCB","Anthony Henry",32,7,15,"2.0 sacks, 1 interception, 2 fumbles recovered","Cleveland Browns / 4th / 97th pick / 2001"
"21","SS","Keith Davis",30,6,9,"",""
"22","FS","Ken Hamlin",27,5,16,"1.0 sacks, 1 interception, 1 fumble recovered","Seattle Seahawks / 2nd / 42nd pick / 2003"
