"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","David Carr",24,"1",11,"167 for 295, 2,013 yards, 9 td, 13 int, & 27 rushes for 151 yards and 2 td","Houston Texans / 1st / 1st pick / 2002"
"3","RB","Domanick Williams",23,"Rook",10,"238 rushes for 1,031 yards, 8 td, & 47 catches for 351 yards and 0 td","Houston Texans / 4th / 101st pick / 2003"
"4","FB","Moran Norris",25,"2",9,"0 rushes for 0 yards, 0 td, & 7 catches for 40 yards and 0 td","New Orleans Saints / 4th / 115th pick / 2001"
"5","WR","Jabar Gaffney",23,"1",11,"34 catches for 402 yards, 2 td, & 1 rush for 13 yards and 0 td","Houston Texans / 2nd / 33rd pick / 2002"
"6","WR","Andre Johnson",22,"Rook",16,"66 catches for 976 yards, 4 td, & 5 rushes for -10 yards and 0 td","Houston Texans / 1st / 3rd pick / 2003"
"7","TE","Jabari Holloway",25,"1",9,"8 catches for 84 yards, 0 td","New England Patriots / 4th / 119th pick / 2001"
"8","LT","Chester Pitts",24,"1",16,"1 fumble recovered","Houston Texans / 2nd / 50th pick / 2002"
"9","LG","Todd Washington",27,"5",14,"","Tampa Bay Buccaneers / 4th / 104th pick / 1998"
"10","C","Steve McKinney",28,"5",16,"1 fumble recovered","Indianapolis Colts / 4th / 93rd pick / 1998"
"11","RG","Zach Wiegert",31,"8",14,"","St. Louis Rams / 2nd / 38th pick / 1995"
"12","RT","Greg Randall",25,"3",16,"","New England Patriots / 4th / 127th pick / 2000"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Jerry DeLoach",26,"2",16,"",""
"15","DE","Corey Sears",30,"5",12,"",""
"16","LOLB","Kailee Wong",27,"5",16,"3.0 sacks, 0 interceptions, 0 fumbles recovered","Minnesota Vikings / 2nd / 51st pick / 1998"
"17","MLB","Jamie Sharper",29,"6",16,"4.0 sacks, 0 interceptions, 0 fumbles recovered","Baltimore Ravens / 2nd / 34th pick / 1997"
"18","ROLB","Charlie Clemons",31,"6",8,"1.0 sacks, 0 interceptions, 2 fumbles recovered",""
"19","LB","Jay Foreman",27,"4",16,"","Buffalo Bills / 5th / 156th pick / 1999"
"20","LCB","Aaron Glenn",31,"9",11,"0.0 sacks, 1 interception, 0 fumbles recovered","New York Jets / 1st / 12th pick / 1994"
"21","RCB","Marcus Coleman",29,"7",15,"0.0 sacks, 7 interceptions, 0 fumbles recovered","New York Jets / 5th / 133rd pick / 1996"
"22","SS","Eric Brown",28,"5",16,"0.5 sacks, 1 interception, 0 fumbles recovered","Denver Broncos / 2nd / 61st pick / 1998"
"23","FS","Marlon McCree",26,"2",11,"0.0 sacks, 1 interception, 0 fumbles recovered","Jacksonville Jaguars / 7th / 233rd pick / 2001"
